   locus    deme        mean         std  mean_all_1   std_all_1  mean_all_2   std_all_2
    1067       3    0.704013    1.192135    0.660269    1.001172    0.743750    1.341022
    1067       4    0.736787    1.424128    0.712296    1.225297    0.765886    1.628651
    1068       1    0.739127    1.213467    0.572454    0.847192    0.879403    1.436897
    1068       2    0.790464    1.320336    0.679695    1.073550    0.891491    1.503565
    1068       3    0.786861    1.437510    0.990173    1.789756    0.550103    0.799030
    1068       4    0.736663    1.244346    0.780717    1.173786    0.699437    1.299828
    1069       1    0.720963    1.333390    0.877590    1.606292    0.534862    0.872315
    1069       2    0.622072    1.277024    0.687729    1.550484    0.558228    0.933094
    1069       3    0.710943    1.276268    0.580883    1.004002    0.830519    1.473024
    1069       4    0.660926    1.148568    0.696279    1.242770    0.623834    1.039314
    1070       1    0.811323    1.355358    0.858158    1.411224    0.765781    1.297112
    1070       2    0.786465    1.355103    0.794033    1.274427    0.778461    1.435460
    1070       3    0.797384    1.331915    0.698373    1.132478    0.889514    1.487859
    1070       4    0.731596    1.397548    0.863921    1.736627    0.589388    0.878630
    1071       1    1.739778    3.380897    0.435914    0.613376    2.423512    3.983492
    1071       2    1.062280    2.123908    1.365259    2.659965    0.659015    0.901625
    1071       3    1.127393    2.219398    0.595122    0.889236    1.485207    2.717895
    1071       4    1.058364    1.952406    1.307778    2.386089    0.764393    1.197699
    1072       1    0.722606    1.105290    0.832294    1.286504    0.597417    0.835214
    1072       2    0.741190    1.391283    0.761645    1.494582    0.720237    1.276500
    1072       3    0.682625    1.040604    0.788907    1.208234    0.581324    0.838170
    1072       4    0.679951    1.125650    0.711089    1.149665    0.649673    1.100951
    1073       1    1.151675    2.259768    0.406534    0.596837    1.561791    2.692079
    1073       2    0.846912    1.469641    0.790020    1.443426    0.901137    1.492182
    1073       3    0.848133    1.404595    0.989110    1.618650    0.673019    1.055313
    1073       4    0.908385    1.648521    1.075826    1.951049    0.700398    1.134403
    1074       1    0.674112    1.202588    0.609809    1.093010    0.728013    1.284796
    1074       2    0.708720    1.370161    0.776882    1.588914    0.632776    1.070136
    1074       3    0.656525    1.156277    0.641425    1.121130    0.670746    1.188252
    1074       4    0.602338    1.037317    0.613938    1.137489    0.590456    0.923363
    1075       1    0.742202    1.383584    0.843630    1.577158    0.625506    1.108804
    1075       2    0.777071    1.380774    0.821177    1.541805    0.731165    1.188516
    1075       3    0.699925    1.104832    0.781838    1.171993    0.601413    1.009445
    1075       4    0.903119    1.963268    0.525866    0.792445    1.199533    2.487932
    1076       1    0.661576    1.047455    0.711165    1.169292    0.612579    0.908554
    1076       2    0.741385    1.233883    0.846533    1.356188    0.639549    1.092971
    1076       3    0.730561    1.240883    0.818134    1.427736    0.646758    1.023843
    1076       4    0.785583    1.423583    0.818987    1.529224    0.753999    1.315140
    1077       1    0.756044    1.248981    0.904822    1.473846    0.592263    0.913648
    1077       2    0.720061    1.178810    0.576186    0.888756    0.846120    1.371500
    1077       3    0.742272    1.250958    0.690871    1.119565    0.790873    1.361815
    1077       4    0.720568    1.134547    0.809917    1.211355    0.627573    1.040530
    1078       1    0.804325    1.410758    1.029411    1.710033    0.547427    0.894678
    1078       2    0.763706    1.307624    0.762526    1.374198    0.765142    1.221696
    1078       3    0.781680    1.385738    0.589108    0.954883    0.957315    1.665945
    1078       4    0.743615    1.427171    0.773790    1.632048    0.712334    1.176926
    1079       1    0.766738    1.234769    0.921608    1.383335    0.594187    1.017246
    1079       2    0.784145    1.576694    0.594326    0.871430    0.943901    1.970593
    1079       3    0.749782    1.252111    0.732204    1.166785    0.764756    1.320269
    1079       4    0.723563    1.194940    0.661520    1.069648    0.778582    1.293466
    1080       1    0.774832    1.392078    0.863870    1.551993    0.669886    1.167312
    1080       2    0.777873    1.509147    0.586424    0.966994    0.953185    1.855403
    1080       3    0.766121    1.499183    0.933448    1.830542    0.586297    0.999691
    1080       4    0.774616    1.472188    0.857079    1.663238    0.698190    1.264922
    1081       1    0.761812    1.400746    0.948775    1.700277    0.539667    0.876105
    1081       2    0.731041    1.145518    0.624198    0.929073    0.826169    1.301077
    1081       3    0.709618    1.311142    0.828595    1.607892    0.583281    0.876527
    1081       4    0.735216    1.295073    0.624007    1.016026    0.849127    1.520573
    1082       1    0.688001    1.217889    0.821438    1.399240    0.521578    0.917285
    1082       2    0.739207    1.314858    0.619839    0.959593    0.833378    1.531734
    1082       3    0.670944    1.210136    0.686817    1.173981    0.655571    1.243958
    1082       4    0.747423    1.332832    0.729815    1.297208    0.765531    1.368264
    1083       1    0.723431    1.293236    0.769637    1.440774    0.674171    1.112527
    1083       2    0.720325    1.237654    0.771230    1.433450    0.667130    0.989813
    1083       3    0.640160    0.990612    0.635413    0.987322    0.644813    0.993804
    1083       4    0.747032    1.570071    0.776982    1.731327    0.713930    1.369170
    1084       1    0.636853    1.001101    0.554424    0.865109    0.710244    1.103056
    1084       2    0.676624    1.241834    0.635977    1.151703    0.715057    1.320262
    1084       3    0.675571    1.325432    0.775451    1.617421    0.567368    0.896308
    1084       4    0.621404    1.016950    0.562484    0.926310    0.679622    1.096085
    1085       1    0.703064    1.200373    0.777725    1.404516    0.636053    0.976790
    1085       2    0.729980    1.285998    0.810928    1.451857    0.654355    1.103500
    1085       3    0.746172    1.349631    0.803225    1.588678    0.691138    1.066669
    1085       4    0.720878    1.175541    0.865807    1.304876    0.576527    1.010255
    1086       1    1.033837    1.896135    1.364248    2.308260    0.544370    0.791940
    1086       2    1.128542    2.465946    0.649465    1.006228    1.430993    3.007374
    1086       3    0.901252    1.750271    0.614096    0.918106    1.145866    2.196573
    1086       4    0.890101    1.452486    0.946370    1.564911    0.826648    1.311329
    1087       1    0.744272    1.328235    0.486220    0.711778    0.945388    1.628487
    1087       2    0.694260    1.184375    0.798273    1.327242    0.570175    0.972812
    1087       3    0.724622    1.235165    0.710922    1.273668    0.736772    1.199858
    1087       4    0.732713    1.324801    0.626072    1.049251    0.829586    1.526311
    1088       1    0.768951    1.361123    0.682829    1.329839    0.844712    1.383635
    1088       2    0.713603    1.182074    0.779873    1.337700    0.644074    0.988144
    1088       3    0.655183    1.047085    0.730153    1.185777    0.576841    0.872219
    1088       4    0.689276    1.184098    0.654731    1.173368    0.724239    1.193842
    1089       1    0.631888    0.965750    0.546483    0.828535    0.703766    1.062345
    1089       2    0.700768    1.212289    0.568841    0.934686    0.813150    1.396388
    1089       3    0.623564    0.991009    0.653918    0.976494    0.592966    1.004500
    1089       4    0.696957    1.226375    0.775152    1.421204    0.612921    0.967478
    1090       1    0.664724    1.047453    0.481169    0.635601    0.819207    1.276057
    1090       2    0.631031    1.102473    0.677048    1.207080    0.580777    0.973024
    1090       3    0.595039    0.886103    0.562249    0.835544    0.627180    0.931887
    1090       4    0.663117    1.159797    0.759929    1.273303    0.552622    1.003505
    1091       1    0.859761    1.430625    0.615810    1.004849    1.070094    1.686774
    1091       2    0.847835    1.403084    0.833240    1.370907    0.862666    1.434889
    1091       3    0.838799    1.545488    1.098171    1.930476    0.536760    0.812788
    1091       4    0.808908    1.438278    0.908357    1.714078    0.704985    1.067227
    1092       1    0.888647    1.505624    0.844150    1.350390    0.927322    1.627584
    1092       2    1.367397    3.211090    0.524635    0.810727    1.933935    4.000296
    1092       3    1.642351    3.388601    2.364921    4.092282    0.443194    0.664764
    1092       4    1.043243    1.909595    0.972774    1.580070    1.110139    2.174630
    1093       1    0.753363    1.199415    0.813238    1.298241    0.688757    1.078991
    1093       2    0.704588    1.155983    0.741320    1.267465    0.663990    1.017127
    1093       3    0.744952    1.313346    0.782825    1.402615    0.705847    1.213066
    1093       4    0.790704    1.366007    0.669156    1.128429    0.900677    1.541653
    1094       1    0.702667    1.182756    0.691134    1.204147    0.714865    1.159579
    1094       2    0.680671    1.162169    0.646596    1.066102    0.713805    1.247622
    1094       3    0.700788    1.111937    0.782425    1.260385    0.616497    0.926715
    1094       4    0.751491    1.256893    0.687434    1.188159    0.811816    1.315503
    1095       1    0.845659    1.475302    1.070499    1.792495    0.548829    0.808250
    1095       2    0.797475    1.332980    0.639331    1.026085    0.919728    1.517312
    1095       3    0.787299    1.675169    0.953195    2.129190    0.599472    0.885526
    1095       4    0.746164    1.204630    0.638965    0.986064    0.852936    1.380285
    1096       1    0.880742    1.702295    1.126181    2.072116    0.554061    0.923589
    1096       2    0.800693    1.317226    0.769598    1.211020    0.832798    1.417851
    1096       3    0.799144    1.550335    0.534299    0.871391    1.003883    1.891681
    1096       4    0.744972    1.234942    0.689512    1.056092    0.800877    1.389928
    1097       1    0.700857    1.124349    0.710615    1.237504    0.690862    0.995095
    1097       2    0.762054    1.219430    0.816636    1.294713    0.714804    1.148194
    1097       3    0.726850    1.255239    0.841417    1.519329    0.601233    0.861426
    1097       4    0.714455    1.168268    0.689526    1.121085    0.739185    1.212757
    1098       1    0.727509    1.242086    0.866527    1.529971    0.583395    0.821392
    1098       2    0.695628    1.129238    0.787353    1.356226    0.597053    0.806296
    1098       3    0.800917    1.413506    0.851449    1.533945    0.747688    1.272218
    1098       4    0.766535    1.435638    0.703992    1.244372    0.830854    1.606254
    1099       1    0.722070    1.219807    0.607648    0.898079    0.836036    1.463066
    1099       2    0.689594    1.430888    0.839110    1.820096    0.528267    0.795000
    1099       3    0.703047    1.275902    0.731166    1.283722    0.672948    1.266786
    1099       4    0.731614    1.560512    0.894544    1.972663    0.554399    0.889400
    1100       1    0.719520    1.176578    0.685863    1.130948    0.751471    1.217454
    1100       2    0.826550    1.566019    0.479491    0.709076    1.080980    1.930973
    1100       3    0.733717    1.065680    0.837761    1.171034    0.618259    0.921322
    1100       4    0.684877    1.108459    0.761918    1.259829    0.595882    0.894309
    1101       1    0.680991    1.083236    0.846025    1.293287    0.494140    0.736523
    1101       2    0.648684    1.006974    0.652325    0.959006    0.645753    1.043981
    1101       3    0.683372    1.152508    0.695240    1.111944    0.671739    1.190814
    1101       4    0.689960    1.200930    0.529231    0.792784    0.827983    1.449059
    1102       1    0.697970    1.298873    0.746411    1.402153    0.646119    1.176126
    1102       2    0.676706    1.240069    0.756280    1.386816    0.594216    1.060559
    1102       3    0.645145    1.048437    0.665319    1.150998    0.625212    0.935701
    1102       4    0.675860    1.222285    0.684580    1.252932    0.667346    1.191543
    1103       1    0.806427    1.447382    1.051480    1.788887    0.482910    0.672237
    1103       2    0.732695    1.332269    0.804978    1.574687    0.654075    0.998292
    1103       3    0.768644    1.487584    0.561627    0.915252    0.956697    1.840613
    1103       4    0.783260    1.273660    0.673686    1.039499    0.885629    1.451393
    1104       1    0.780369    1.419405    0.903675    1.567882    0.627822    1.193276
    1104       2    0.779970    1.275344    0.594903    0.922704    0.934475    1.490354
    1104       3    0.783188    1.292715    0.853584    1.424983    0.704756    1.122024
    1104       4    0.798742    1.401272    0.886263    1.624374    0.717628    1.150774
    1105       1    0.740040    1.341404    0.902483    1.642906    0.545466    0.807556
    1105       2    0.722619    1.232443    0.757696    1.310486    0.680941    1.131332
    1105       3    0.661346    1.058398    0.666234    1.076519    0.656072    1.038465
    1105       4    0.691725    1.142658    0.621059    0.960658    0.760440    1.291636
    1106       1    0.642753    0.925666    0.649266    0.982849    0.636395    0.866157
    1106       2    0.645565    0.934933    0.647193    0.882488    0.643956    0.984008
    1106       3    0.706681    1.254510    0.600448    0.999744    0.815930    1.463171
    1106       4    0.668058    0.992473    0.586595    0.828514    0.738862    1.110731
    1107       1    0.674128    1.045797    0.680131    1.063338    0.668052    1.027704
    1107       2    0.687098    1.175730    0.728732    1.295727    0.641265    1.025602
    1107       3    0.756840    1.311441    0.902640    1.522034    0.572777    0.951760
    1107       4    0.697459    1.080776    0.646974    0.965021    0.743874    1.175287
    1108       1    0.769809    1.256982    0.896090    1.453429    0.625681    0.966090
    1108       2    0.774024    1.214275    0.693769    1.105300    0.867859    1.324263
    1108       3    0.820508    1.551704    1.043327    1.941724    0.539212    0.738845
    1108       4    0.814113    1.356520    0.603580    0.952734    1.000813    1.610239
    1109       1    0.636535    1.046853    0.597444    0.899083    0.673054    1.166954
    1109       2    0.716841    1.296564    0.565107    0.967668    0.849253    1.514371
    1109       3    0.731287    1.457348    0.868897    1.731287    0.565124    1.009278
    1109       4    0.733378    1.379233    0.813518    1.547610    0.641543    1.149681
    1110       1    0.673559    1.186606    0.834221    1.419597    0.471553    0.755837
    1110       2    0.685319    1.080660    0.645055    1.054114    0.719618    1.101609
    1110       3    0.623125    0.975816    0.597528    0.921552    0.648316    1.025799
    1110       4    0.630899    1.013967    0.579712    0.835902    0.677397    1.150135
    1111       1    0.725825    1.136052    0.765641    1.220276    0.682344    1.034536
    1111       2    0.797754    1.482079    0.506239    0.755164    1.001172    1.797411
    1111       3    0.761684    1.320552    0.966951    1.639515    0.519747    0.723073
    1111       4    0.706155    1.199108    0.737274    1.248495    0.674151    1.145220
    1112       1    0.649014    1.085718    0.543288    0.900945    0.745440    1.222328
    1112       2    0.647107    1.105746    0.611386    0.889011    0.675864    1.252547
    1112       3    0.638177    1.046352    0.462296    0.751948    0.790433    1.226051
    1112       4    0.718390    1.290681    0.844142    1.395700    0.563446    1.129048
    1113       1    0.768520    1.316027    0.898077    1.525605    0.615817    0.993423
    1113       2    0.845268    1.743953    0.484945    0.758031    1.118202    2.176472
    1113       3    0.721822    1.200142    0.710534    1.205899    0.732931    1.194345
    1113       4    0.763999    1.454309    0.803412    1.709000    0.722647    1.125338
    1114       1    0.651600    1.100213    0.629668    0.962188    0.675171    1.230983
    1114       2    0.738575    1.331845    0.909719    1.557026    0.523389    0.934214
    1114       3    0.783476    1.399714    0.623682    1.057729    0.916344    1.618368
    1114       4    0.692987    1.080698    0.688680    1.071640    0.696931    1.088912
    1115       1    1.891056    4.136754    0.476973    0.641257    2.696884    4.984112
    1115       2    1.072383    1.799213    1.043380    1.693737    1.102935    1.903534
    1115       3    1.184748    2.130132    0.750799    1.087657    1.505494    2.602842
    1115       4    1.959516    4.266152    2.849199    5.194389    0.520187    0.800576
    1116       1    0.687204    1.119409    0.645927    1.081367    0.727988    1.154319
    1116       2    0.676433    1.121204    0.724549    1.131404    0.626352    1.108272
    1116       3    0.682243    1.195113    0.676910    1.208590    0.687409    1.181890
    1116       4    0.815368    1.491676    0.961696    1.701332    0.654284    1.199432
    1117       1    0.875722    1.757185    1.138143    2.198605    0.543083    0.822414
    1117       2    0.819843    1.471275    0.560209    0.883501    1.022192    1.774784
    1117       3    0.766075    1.238494    0.732274    1.205196    0.798035    1.268346
    1117       4    0.727838    1.141413    0.773455    1.193353    0.679010    1.080929
    1118       1    0.737669    1.285150    0.579481    0.912200    0.857492    1.496344
    1118       2    0.654866    1.007381    0.680326    1.045030    0.625807    0.961789
    1118       3    0.763972    1.519211    1.007329    1.905178    0.470118    0.744432
    1118       4    0.726324    1.238066    0.566580    0.891713    0.855448    1.446295
    1119       1    0.752465    1.283005    0.560077    0.922304    0.925139    1.515590
    1119       2    0.927622    2.281996    1.260580    2.912343    0.489844    0.751715
    1119       3    0.732980    1.267142    0.639561    1.026855    0.821664    1.453541
    1119       4    0.730539    1.243351    0.661812    1.063443    0.794747    1.387481
    1120       1    0.688741    1.064697    0.824469    1.215608    0.545767    0.855125
    1120       2    0.803415    1.594301    1.009088    1.930859    0.555063    0.998211
    1120       3    0.759206    1.234627    0.634537    0.934929    0.867998    1.437469
    1120       4    0.724804    1.160081    0.652910    0.961498    0.800841    1.334212
    1121       1    0.842690    1.613366    1.106975    2.002474    0.496616    0.741192
    1121       2    0.785239    1.336087    0.578868    0.880844    0.968983    1.616180
    1121       3    0.869112    1.719692    0.579342    0.975090    1.125049    2.142413
    1121       4    0.726223    1.147947    0.646878    0.889832    0.798881    1.337304
    1122       1    0.765396    1.182559    0.847581    1.330208    0.668528    0.971501
    1122       2    0.835642    1.402474    0.820932    1.323043    0.850953    1.480472
    1122       3    0.804957    1.263796    0.770567    1.155949    0.839347    1.362269
    1122       4    0.913805    1.777764    1.008282    2.160283    0.807693    1.203031
    1123       1    0.637100    1.071401    0.729520    1.254561    0.535360    0.811890
    1123       2    0.689467    1.202045    0.615123    1.122016    0.755394    1.265149
    1123       3    0.704575    1.219922    0.829394    1.435538    0.556863    0.877715
    1123       4    0.732371    1.267757    0.546542    0.817796    0.899158    1.546175
    1124       1    0.727671    1.288374    0.805035    1.490359    0.623429    0.940597
    1124       2    0.688697    0.982642    0.758329    1.100973    0.622593    0.850032
    1124       3    0.809060    1.549517    0.947677    1.896702    0.645679    0.970279
    1124       4    0.767057    1.273573    0.568950    0.965251    0.937865    1.467695
    1125       1    0.864900    1.610297    1.076596    1.964712    0.586558    0.889234
    1125       2    0.855033    1.561055    1.087247    1.894453    0.583530    0.976291
    1125       3    1.072233    2.205950    0.474154    0.695563    1.503550    2.753667
    1125       4    0.860017    1.471983    0.844602    1.387794    0.874303    1.545783
    1126       1    0.732364    1.308139    0.726429    1.379023    0.738616    1.229027
    1126       2    0.657027    1.045456    0.638909    0.949138    0.676813    1.141064
    1126       3    0.645973    1.048284    0.510039    0.805491    0.762705    1.206610
    1126       4    0.622535    1.000136    0.630264    1.023972    0.613642    0.971912
    1127       1    0.682224    1.150495    0.798407    1.326377    0.562741    0.920582
    1127       2    0.715589    1.465472    0.593777    1.048442    0.822318    1.744069
    1127       3    0.716212    1.193612    0.736680    1.197930    0.693406    1.188368
    1127       4    0.748809    1.287375    0.764546    1.341319    0.731414    1.224756
    1128       1    0.779023    1.332040    0.639631    1.077756    0.887660    1.491628
    1128       2    0.714594    1.225637    0.730185    1.344129    0.699065    1.094723
    1128       3    0.751523    1.410258    0.837502    1.646698    0.638013    1.005968
    1128       4    0.725324    1.283178    0.817406    1.527670    0.623548    0.931259
    1129       1    0.737435    1.317168    0.558179    0.906974    0.900271    1.583662
    1129       2    0.843239    1.568819    0.527346    0.858349    1.048621    1.864215
    1129       3    0.729196    1.323539    0.736231    1.477954    0.721874    1.140789
    1129       4    0.869185    1.939492    1.112105    2.459687    0.563752    0.846652
    1130       1    0.667097    1.058664    0.595573    0.910480    0.726810    1.164707
    1130       2    0.728971    1.289394    0.687693    1.169862    0.769431    1.395482
    1130       3    0.701893    1.159941    0.606747    0.983974    0.776954    1.276836
    1130       4    0.680796    1.092108    0.775151    1.196221    0.572673    0.947522
    1131       1    0.665538    1.139601    0.792205    1.317751    0.532641    0.897155
    1131       2    0.747876    1.453322    0.956634    1.857189    0.522625    0.756144
    1131       3    0.721242    1.283061    0.544327    0.805931    0.891220    1.595278
    1131       4    0.651908    1.138479    0.610704    1.110508    0.689639    1.162223
    1132       1    0.852992    1.624229    0.948192    1.853599    0.746068    1.311704
    1132       2    0.831446    1.286121    0.944141    1.467905    0.707387    1.036153
    1132       3    0.833126    1.508922    0.908741    1.712314    0.744003    1.220632
    1132       4    0.798526    1.332659    0.794333    1.375361    0.802890    1.286696
    1133       1    0.758158    1.207092    0.654688    1.038631    0.847370    1.328934
    1133       2    0.706571    1.102552    0.653123    0.996461    0.760447    1.197629
    1133       3    0.994745    1.911733    1.370829    2.388985    0.504275    0.743578
    1133       4    0.826572    1.393892    0.685916    1.232694    0.941189    1.502897
    1134       1    0.725213    1.182272    0.795488    1.335889    0.649386    0.984530
    1134       2    0.748496    1.530017    0.831211    1.857737    0.668066    1.117253
    1134       3    0.731061    1.320552    0.483831    0.684186    0.945081    1.658168
    1134       4    0.837455    1.574943    0.905320    1.720350    0.755838    1.375495
    1135       1    0.957194    1.806633    0.521651    0.736053    1.285761    2.250868
    1135       2    0.767398    1.229330    0.747614    1.216831    0.787024    1.241293
    1135       3    0.731045    1.127890    0.820367    1.266346    0.636577    0.950884
    1135       4    0.685038    1.100899    0.734650    1.251979    0.635029    0.921233
    1136       1    0.812511    1.397408    1.009225    1.751404    0.608585    0.845884
    1136       2    0.738409    1.201260    0.703354    1.121258    0.772090    1.272490
    1136       3    0.759076    1.343819    0.755439    1.383365    0.762685    1.303393
    1136       4    0.780854    1.342364    0.841319    1.529497    0.718172    1.112251
    1137       1    0.769375    1.333732    0.650845    1.033781    0.877047    1.549055
    1137       2    0.662601    1.088267    0.693690    1.045858    0.633088    1.126257
    1137       3    0.694077    1.250176    0.801268    1.566310    0.586456    0.803660
    1137       4    0.738979    1.333886    0.869323    1.427989    0.623855    1.233467
    1138       1    1.035390    1.942749    0.508891    0.748971    1.402777    2.384974
    1138       2    0.860895    1.448895    0.893526    1.463318    0.826660    1.432810
    1138       3    0.856613    1.473034    0.999720    1.717857    0.690634    1.101120
    1138       4    0.847529    1.467293    0.967136    1.757300    0.709362    1.018364
    1139       1    0.770089    1.394512    0.569676    0.858749    0.936732    1.699205
    1139       2    0.786042    1.469888    0.996958    1.762862    0.518691    0.912235
    1139       3    0.771181    1.339330    0.787384    1.397533    0.755676    1.280968
    1139       4    0.758274    1.274281    0.686917    1.088308    0.829918    1.433418
    1140       1    0.637841    0.976720    0.658271    0.962893    0.616747    0.990353
    1140       2    0.759367    1.334106    0.845839    1.464094    0.664175    1.167105
    1140       3    0.671444    1.262519    0.542486    0.849746    0.783979    1.525659
    1140       4    0.712542    1.328713    0.793633    1.612236    0.617730    0.879711
    1141       1    0.699522    1.269627    0.672488    1.231821    0.725808    1.304803
    1141       2    0.665819    1.232546    0.659494    1.224778    0.671753    1.239759
    1141       3    0.697656    1.268039    0.785961    1.438744    0.596466    1.029204
    1141       4    0.764894    2.284937    0.924502    2.965156    0.577529    0.981650
    1142       1    0.817609    1.618677    0.528293    0.834037    1.018660    1.964406
    1142       2    0.775258    1.320073    0.734941    1.258367    0.812475    1.373526
    1142       3    0.863727    1.778043    1.117472    2.138802    0.461800    0.812210
    1142       4    0.731290    1.139959    0.531943    0.721186    0.902477    1.380353
    1143       1    0.714494    1.108919    0.707751    1.184983    0.720844    1.032134
    1143       2    0.768173    1.288060    0.542137    0.877115    0.962279    1.530236
    1143       3    0.870279    1.756873    1.086487    2.177177    0.590597    0.899436
    1143       4    0.706898    1.099409    0.754338    1.152795    0.655915    1.036565
    1144       1    0.737337    1.284914    0.748928    1.421264    0.725127    1.123400
    1144       2    0.721846    1.279297    0.756487    1.448528    0.684319    1.064796
    1144       3    0.686290    1.082206    0.672358    1.138587    0.699463    1.025876
    1144       4    0.780564    1.445383    0.889230    1.697893    0.669259    1.118775
    1145       1    0.778400    1.373423    0.930371    1.725033    0.645248    0.945402
    1145       2    0.746882    1.341150    0.808798    1.391918    0.684470    1.284935
    1145       3    0.813374    1.538991    1.007235    1.964587    0.620286    0.899234
    1145       4    0.679203    1.087844    0.634481    0.959427    0.726124    1.206208
    1146       1    0.663412    1.193308    0.736715    1.312727    0.565845    1.004482
    1146       2    0.587958    0.916486    0.539232    0.816302    0.639698    1.009497
    1146       3    0.633337    1.111390    0.625650    1.032240    0.641533    1.189934
    1146       4    0.716252    1.271643    0.653728    1.084859    0.780295    1.435207
    1147       1    0.688909    1.157016    0.749228    1.332551    0.623302    0.924715
    1147       2    0.743504    1.385424    0.696767    1.075301    0.786301    1.616902
    1147       3    0.913474    2.058837    1.237111    2.593761    0.453486    0.583976
    1147       4    0.893897    1.921886    0.501013    0.723014    1.208912    2.452158
    1148       1    0.809840    1.412952    0.999027    1.694312    0.586856    0.934923
    1148       2    0.778146    1.427086    0.610015    0.907073    0.914049    1.725220
    1148       3    0.746206    1.410858    0.617860    0.920094    0.855538    1.714353
    1148       4    0.845643    1.677188    0.626691    1.050040    1.047753    2.075251
    1149       1    0.813978    1.540447    0.489640    0.710235    1.058653    1.908757
    1149       2    0.832213    1.611075    0.663524    1.070181    0.974758    1.943376
    1149       3    0.784155    1.347259    0.975569    1.613273    0.578444    0.941834
    1149       4    0.745753    1.226731    0.793287    1.317363    0.681442    1.088907
    1150       1    0.745030    1.354960    0.461503    0.660545    0.955453    1.664542
    1150       2    0.727764    1.630226    0.879509    2.007591    0.540035    0.946355
    1150       3    0.762741    1.392413    0.466306    0.745047    1.003325    1.712493
    1150       4    0.714345    1.461390    0.801380    1.733570    0.618917    1.079250
    1151       1    0.708649    1.172216    0.727543    1.255994    0.689680    1.081261
    1151       2    0.739720    1.129198    0.794028    1.197650    0.673075    1.035164
    1151       3    0.653707    0.980460    0.640397    0.976571    0.668419    0.984532
    1151       4    0.736949    1.113970    0.754862    1.108884    0.719250    1.118690
    1152       1    0.799903    1.141573    0.827148    1.205034    0.772218    1.072543
    1152       2    0.817605    1.252052    0.597352    0.835737    1.002229    1.490456
    1152       3    0.765544    1.194376    0.711877    1.017797    0.814688    1.333859
    1152       4    0.792519    1.261559    0.861978    1.425814    0.706936    1.017044
    1153       1    0.805335    1.606721    0.660765    1.109411    0.923620    1.911970
    1153       2    0.812239    1.341060    0.945544    1.551836    0.628904    0.949631
    1153       3    0.785172    1.341433    0.697869    1.083196    0.856026    1.515387
    1153       4    0.760374    1.209455    0.646943    0.985697    0.876097    1.391894
    1154       1    0.700472    1.113783    0.795827    1.304180    0.603967    0.869522
    1154       2    0.692470    1.083860    0.604128    0.845347    0.775002    1.261162
    1154       3    0.682359    1.061929    0.732075    1.098847    0.623762    1.013571
    1154       4    0.785480    1.278103    0.668067    1.025986    0.892137    1.461963
    1155       1    0.661900    1.250272    0.737322    1.452250    0.573718    0.954227
    1155       2    0.661427    1.084671    0.702877    1.092136    0.622858    1.076246
    1155       3    0.650195    1.107844    0.637698    1.133916    0.660502    1.085760
    1155       4    0.677123    1.156467    0.752125    1.323110    0.596519    0.938512
    1156       1    0.760670    1.162020    0.881894    1.316475    0.621198    0.934606
    1156       2    0.710133    1.185478    0.562045    0.822483    0.843048    1.422042
    1156       3    0.712951    1.156468    0.606431    0.905808    0.812068    1.340911
    1156       4    0.720356    1.371868    0.689710    1.095415    0.750395    1.596489
    1157       1    0.768941    1.241139    0.835013    1.411961    0.687531    0.984887
    1157       2    0.744410    1.205411    0.745902    1.184783    0.742850    1.226594
    1157       3    0.712657    1.174507    0.813003    1.347283    0.605246    0.943809
    1157       4    0.771082    1.278881    0.640975    1.113815    0.888327    1.400872
    1158       1    0.722140    1.171420    0.722533    1.148384    0.721751    1.193745
    1158       2    0.760745    1.298249    0.892501    1.562914    0.633649    0.960249
    1158       3    0.650595    1.025027    0.654550    1.026157    0.646560    1.023858
    1158       4    0.622437    0.946374    0.580031    0.827765    0.658852    1.036078
    1159       1    0.916501    1.564372    0.999991    1.745950    0.821211    1.320678
    1159       2    1.500624    3.548547    0.421321    0.640475    2.099864    4.283677
    1159       3    0.924619    1.681294    1.165360    2.072655    0.650955    1.007928
    1159       4    0.948962    1.752219    1.184832    2.183037    0.669831    0.959269
    1160       1    1.018927    1.873539    0.564904    0.914324    1.364241    2.295211
    1160       2    0.832124    1.569252    0.863970    1.739526    0.798845    1.368078
    1160       3    0.848232    1.375287    0.875605    1.342234    0.820082    1.407916
    1160       4    0.941666    1.552670    1.023363    1.691043    0.857649    1.391140
    1161       1    0.685930    1.110560    0.619587    1.029797    0.741540    1.171094
    1161       2    0.689425    1.069919    0.725513    1.123298    0.654613    1.014558
    1161       3    0.679058    1.032481    0.717782    1.073279    0.639867    0.987935
    1161       4    0.693517    1.183036    0.768767    1.319694    0.618867    1.024253
    1162       1    0.768452    1.281774    0.933407    1.423635    0.589033    1.078755
    1162       2    0.696884    1.023259    0.738651    1.102762    0.654102    0.932904
    1162       3    0.714932    1.110734    0.749816    1.156650    0.678477    1.059404
    1162       4    0.801646    1.315142    0.511362    0.854677    1.072841    1.584534
    1163       1    0.714791    1.085024    0.789104    1.152296    0.635248    1.001966
    1163       2    0.771603    1.343908    0.752146    1.307065    0.792850    1.382710
    1163       3    0.759413    1.199054    0.828373    1.252179    0.686480    1.135632
    1163       4    0.774526    1.357531    0.801752    1.429106    0.745730    1.276844
    1164       1    0.718741    1.194706    0.811049    1.396879    0.621116    0.924471
