   locus    deme        mean         std  mean_all_1   std_all_1  mean_all_2   std_all_2
    3109       1   25.652886   38.904784   32.365997   44.492047   13.601186   21.234890
    3109       2   23.762545   33.684413    8.799373   11.271106   30.076546   37.755433
    3109       3   17.496995   22.601011   12.474813   14.893420   21.305024   26.387604
    3110       1   20.834400   35.092949   19.574133   27.743107   22.090892   41.095066
    3110       2   21.180652   37.266412   12.447082   15.565430   27.596380   46.193277
    3110       3   18.944217   27.836713   16.101552   19.958614   21.656344   33.452395
    3111       1   20.951052   32.976688   22.171959   39.549015   19.892021   25.914933
    3111       2   21.667738   33.558496   28.508636   39.255455    8.991096   10.491427
    3111       3   25.591728   40.121849   33.414841   45.694850    8.035724    9.536338
    3112       1   17.515793   28.119307   13.343714   19.505943   20.939670   33.186376
    3112       2   13.785106   17.878698   16.185026   19.983985   10.192715   13.371692
    3112       3   14.382167   19.568853   17.913751   22.472474    8.626220   11.424639
    3113       1   22.876590   37.666007   12.307513   17.318146   29.570195   44.852456
    3113       2   15.461512   18.534684   17.852747   20.214243   11.999051   15.133743
    3113       3   18.647329   22.928320   23.429590   25.563842    9.436143   12.273952
    3114       1   18.959095   26.096211   21.182976   28.001231   16.061775   23.063175
    3114       2   17.459242   23.954268    8.309132   10.054885   22.230942   27.457027
    3114       3   16.270625   20.436727   19.838051   22.966102    9.753454   12.303697
    3115       1   20.823537   33.251656   24.493081   37.829725   15.964218   25.165516
    3115       2   15.634422   20.283011   19.289188   22.951736    9.814745   13.135222
    3115       3   19.759035   27.878252    9.478981   13.715322   24.851024   31.475599
    3116       1   30.419267   45.743142   23.523071   32.010387   36.347238   54.168895
    3116       2   34.121699   55.536721   14.109779   16.389476   44.465364   65.005472
    3116       3   36.629768   38.438214   45.860824   40.046126   11.287580   15.965168
    3117       1   23.577189   41.672264   14.918212   20.685341   30.003537   51.096916
    3117       2   17.017062   24.437348   15.207670   18.060222   18.810243   29.313958
    3117       3   18.289190   24.289239   22.238477   25.958970   12.438757   20.207535
    3118       1   22.530957   32.744227   24.358719   33.956712   20.526933   31.238316
    3118       2   17.383285   21.612800   18.833200   20.466311   15.451473   22.909772
    3118       3   30.942646   52.928709    9.261752   11.823021   41.453131   61.265207
    3119       1   26.864425   42.989547   18.550589   24.692671   33.265343   52.032211
    3119       2   27.521120   49.587113   14.506232   17.718198   36.715939   61.400650
    3119       3   29.688752   35.050122   37.596384   37.690518   12.512696   19.506220
    3120       1   18.189424   28.792765   20.063924   27.942319   16.026229   29.596795
    3120       2   14.210430   19.184052   11.726753   13.470274   16.430686   22.899231
    3120       3   17.514901   27.470456    9.638442   12.395196   22.749486   32.945429
    3121       1   19.276001   37.254837   15.958906   22.713247   22.156188   46.122076
    3121       2   15.756058   24.348297   13.069375   15.796647   18.246029   29.968639
    3121       3   15.935000   24.793507   13.471557   16.680240   18.190797   30.202599
    3122       1   25.520431   36.533153   30.532129   41.103444   18.563895   27.548140
    3122       2   33.056370   46.183156    8.379432   10.765233   41.447356   50.410880
    3122       3   19.763710   23.973298   23.613532   26.093435   13.767440   18.717597
    3123       1   22.390355   35.037428   24.833239   36.843350   19.717252   32.739903
    3123       2   22.747377   39.702931   13.311832   16.513080   29.685880   49.207256
    3123       3   22.552534   37.817750   14.319381   17.974153   28.582098   46.421758
    3124       1   22.709480   38.103596   17.484346   23.934535   27.032329   46.236790
    3124       2   19.091639   25.811989   20.802542   24.447908   16.869432   27.323358
    3124       3   21.247397   37.228855   13.277965   17.268351   27.401902   46.250667
    3125       1   19.891066   31.106022   14.983226   21.071513   23.727706   36.651520
    3125       2   18.316221   21.962371   22.381892   24.088601   10.424036   14.067762
    3125       3   16.252011   22.472639   11.888853   14.831481   19.825475   26.647964
    3126       1   23.380272   58.694810   31.591922   77.249366   14.083073   20.651013
    3126       2   19.932612   40.309219   26.380428   48.350637    8.140495   10.288936
    3126       3   15.833217   29.961279   19.175362   38.834592   12.351177   15.424550
    3127       1   48.516816   69.258063   23.249982   26.824615   61.402996   79.902308
    3127       2   65.014119   42.587166   69.766789   40.762894    8.043807   10.952276
    3127       3   29.157440   33.961338   26.952957   26.190016   31.429065   40.310014
    3128       1   18.553860   28.282504   19.212670   26.348792   17.845845   30.207014
    3128       2   15.788339   22.018535   13.402815   15.865327   17.878471   26.071122
    3128       3   20.360642   34.513461    9.840748   12.776380   27.207474   41.728943
    3129       1   16.004705   24.221383   15.138502   21.450871   16.849520   26.620314
    3129       2   14.089056   19.411293   10.466797   12.989812   16.940897   22.850500
    3129       3   13.764386   17.798353   13.917041   16.157479   13.604064   19.371297
    3130       1   21.851291   34.635658   14.384238   19.323278   26.918108   41.191896
    3130       2   20.184292   23.649809   25.264602   25.626748    8.358411   11.515962
    3130       3   15.192346   18.614464   16.011837   18.451100   14.242833   18.757252
    3131       1   20.885720   33.340723   18.940666   27.048908   22.794166   38.432521
    3131       2   21.401773   39.934415   11.651106   14.793590   28.550009   49.826105
    3131       3   18.751927   27.597416   15.777218   19.588350   21.484093   33.062457
    3132       1   20.553332   36.766956   13.816743   19.259493   25.766347   45.260982
    3132       2   17.614080   28.496592   13.315185   16.111155   21.519182   35.803566
    3132       3   16.777754   24.141476   16.488628   20.236816   17.104772   27.903439
    3133       1   18.990693   27.711312   20.417797   29.112001   17.386244   25.953232
    3133       2   16.658236   20.057207   20.507101   22.390961    9.786030   12.318058
    3133       3   20.767815   29.882174    8.586325   11.131662   26.945767   34.198557
    3134       1   19.417092   30.067727   19.025755   27.089170   19.820751   32.853509
    3134       2   22.862084   38.621042   10.343472   12.693930   30.214285   46.117952
    3134       3   16.668132   23.739053   16.598977   20.189065   16.740979   26.977809
    3135       1   18.270939   30.107908   15.116961   20.558842   21.093234   36.367008
    3135       2   17.412424   27.463444   10.814075   13.664100   22.229903   33.370695
    3135       3   15.579998   22.648576   15.424875   19.178590   15.755276   26.017246
    3136       1   19.617283   33.185365   14.033115   19.986340   24.422265   40.684589
    3136       2   15.862668   22.700422   13.435013   16.505940   18.137493   27.058931
    3136       3   15.700521   21.390266   16.062440   19.607432   15.302904   23.184976
    3137       1   19.974636   31.656452   15.401673   21.699598   23.937301   37.797685
    3137       2   18.737395   22.946549   23.139107   25.320326    8.417663   10.295838
    3137       3   15.397453   20.465667   11.125979   13.842203   18.632963   23.805032
    3138       1   21.338455   35.108903   19.498954   27.936948   23.067337   40.637872
    3138       2   21.940274   37.607927   12.678898   15.733504   28.469821   46.194011
    3138       3   19.867456   29.246025   17.515681   21.439569   22.111237   34.964605
    3139       1   18.017268   27.365361   14.295438   23.205519   20.947502   29.916465
    3139       2   17.247384   22.410758   21.871224   25.160894    8.058409   10.738735
    3139       3   13.600429   17.275899   14.711350   18.115087   12.320987   16.161479
    3140       1   19.060901   31.035602   13.298033   18.412096   23.695629   37.643430
    3140       2   14.703386   19.659227   12.670214   15.433464   16.620039   22.775195
    3140       3   15.496862   19.877909   18.267909   21.413108   11.171757   16.294152
    3141       1   23.731150   39.988364   18.047440   26.167642   28.283747   47.799917
    3141       2   21.838857   38.652880   13.537898   16.867636   28.301720   48.376943
    3141       3   20.469889   27.409546   22.464868   26.445227   18.006815   28.362322
    3142       1   17.340340   26.949739   18.735142   28.087695   15.786299   25.532832
    3142       2   15.856491   23.727940    9.218651   11.788081   20.042687   28.020303
    3142       3   14.928974   22.081932   12.288467   14.749712   17.453272   27.069296
    3143       1   21.268572   32.306064   23.721518   33.734485   18.354022   30.264702
    3143       2   26.092228   47.104673   10.018237   12.189641   35.065361   56.123087
    3143       3   18.615866   29.461516   14.276330   17.181798   22.464133   36.666023
    3144       1   66.574286   74.980725   49.518410   46.483606   79.414774   88.567048
    3144       2  194.531440   35.984999  194.531440   35.984999        -nan        -nan
    3144       3   67.076764   79.452547   35.245572   29.180603   84.807568   92.064998
    3145       1   20.989777   31.165098   23.237602   30.926144   18.313562   31.237000
    3145       2   16.777181   20.426799   20.251245   22.407780   10.974706   14.889627
    3145       3   25.864557   40.152768    8.011574    9.767196   33.121255   45.239184
    3146       1   23.084979   34.921058   25.848353   37.279891   19.867023   31.652905
    3146       2   22.003243   38.688707   13.093655   16.478619   28.841933   48.265868
    3146       3   23.804932   42.172456   14.272045   18.111079   31.040535   52.518005
    3147       1   23.196544   37.379442   17.009565   23.144882   28.346220   45.342420
    3147       2   24.928469   45.941732   13.817359   17.539520   33.090750   57.252312
    3147       3   23.265180   29.303004   28.255416   30.914157   15.226080   24.446422
    3148       1   20.095017   35.057402   13.484582   19.218100   25.071672   42.644691
    3148       2   15.188879   20.785888   14.243826   17.853688   16.180410   23.430835
    3148       3   15.811917   21.271445   17.725270   21.113771   13.393967   21.223739
    3149       1   23.899268   36.296164   26.113575   37.520959   21.244290   34.584391
    3149       2   23.966462   42.252565   13.116700   16.794189   31.896038   52.297320
    3149       3   23.787566   41.249998   13.751777   17.054934   31.205323   51.134932
    3150       1   19.870179   30.155863   19.191242   26.806077   20.591112   33.331364
    3150       2   15.771265   20.279237   16.559145   19.533189   14.906538   21.033720
    3150       3   23.310161   41.327355    8.956673   11.111171   31.158511   48.990689
    3151       1   20.172842   32.127933   17.793794   26.056909   22.406587   36.790858
    3151       2   16.618219   19.842100   19.256673   20.916923   12.725847   17.425837
    3151       3   21.610414   33.991131   10.317247   12.637649   28.502702   40.468892
    3152       1   19.486614   30.516547   22.220099   32.888477   16.039240   26.838080
    3152       2   20.508066   33.977719   10.078605   12.820938   27.288936   41.006323
    3152       3   17.853959   27.510730   11.915931   15.233882   22.619902   33.571010
    3153       1   19.674011   34.774708   13.536414   19.004334   24.308853   42.424181
    3153       2   15.319438   20.754275   14.356979   17.259373   16.365240   23.937376
    3153       3   16.129071   22.672340   16.647405   19.904510   15.498106   25.627380
    3154       1   22.136954   34.016114   19.538353   27.684094   24.633650   38.983850
    3154       2   18.775181   27.403425   15.900966   19.607300   21.487390   32.888291
    3154       3   22.864526   39.054485   13.554801   16.483144   29.489290   48.080329
    3155       1   19.893893   30.640961   19.560449   28.183296   20.231362   32.938697
    3155       2   18.598140   30.095456   13.809183   16.826021   22.823691   37.643288
    3155       3   20.509701   33.699791   12.431980   15.062911   26.407276   41.433835
    3156       1   20.337482   30.785506   25.532519   35.827096   12.496040   18.401418
    3156       2   13.616070   16.491594   13.650842   16.008827   13.577327   17.013266
    3156       3   18.819248   25.510712    8.819137   10.926195   23.993812   29.107645
    3157       1   27.205437   41.916261   21.296228   28.670001   32.079456   49.755632
    3157       2   28.060776   31.877985   34.412036   33.107828   13.170364   22.639171
    3157       3   28.351666   46.465996   13.689339   16.312674   37.549921   55.920992
    3158       1   17.853170   26.167490   17.842255   25.416632   17.863541   26.861560
    3158       2   15.661174   20.416241   17.427576   20.191119   13.293225   20.476517
    3158       3   18.627162   30.549485    9.669443   11.887002   24.500103   36.951457
    3159       1   24.232491   38.871974   21.403177   29.346783   26.972692   46.098801
    3159       2   21.252649   24.650549   25.655514   26.577773   12.753346   17.532950
    3159       3   30.445084   51.866898    9.898651   12.103544   40.668300   60.342853
    3160       1   22.493176   36.474642   18.326823   25.448132   26.147288   43.596646
    3160       2   19.744109   26.576603   21.261646   25.177067   17.754917   28.183029
    3160       3   21.086204   34.717278   14.186980   18.269589   26.430501   42.602220
    3161       1   17.528690   28.308795   15.979259   23.083342   19.023327   32.494438
    3161       2   14.425853   21.177207   11.527037   13.971429   17.051221   25.755639
    3161       3   14.643244   20.704349   11.626473   14.305436   17.453167   24.919102
    3162       1   20.222288   30.160830   14.251248   20.031210   24.532849   35.105482
    3162       2   14.591105   18.688434   13.781205   16.606544   15.388150   20.500992
    3162       3   21.996532   26.699186   27.216378   29.058094    8.722679   11.528137
    3163       1   22.154257   36.270734   20.888100   29.244780   23.468145   42.306474
    3163       2   19.336733   29.691268   17.311933   20.642632   21.491088   36.839687
    3163       3   24.705326   47.034424   11.609140   14.451924   33.573393   58.086507
    3164       1   21.061124   32.790369   23.209758   34.730388   18.705284   30.347530
    3164       2   21.303070   36.713914   12.937153   16.366443   27.575678   45.452082
    3164       3   21.160719   35.371777   13.174192   17.135255   27.538450   43.865818
    3165       1   23.963783   34.900015   14.842350   21.317631   29.931570   40.342716
    3165       2   20.663967   25.060239   26.215096   27.669259    8.337063   10.106438
    3165       3   23.001698   30.471808   28.808153   33.824887    9.372321   12.553013
    3166       1   23.784626   38.928633   24.756285   38.551146   22.610158   39.348064
    3166       2   23.720830   41.144116   13.614726   16.460536   30.904896   50.787737
    3166       3   23.431462   40.732776   13.952622   17.786523   30.330746   50.234784
    3167       1   16.308520   24.168353   15.471794   22.325050   17.119703   25.804220
    3167       2   13.665708   19.730556   10.314897   13.364250   16.333416   23.258952
    3167       3   12.990543   16.995629   14.684573   18.125820   10.847586   15.179455
    3168       1   24.392126   40.285368   15.383940   23.489121   30.848636   47.862436
    3168       2   22.808532   27.051288   28.493511   29.063184    7.745412   10.959311
    3168       3   16.473390   20.262622   18.071077   21.502659   14.427549   18.352165
    3169       1   19.529963   28.337849   19.311586   28.621771   19.748778   28.048772
    3169       2   18.069032   24.863415    9.860067   12.631442   22.869520   28.704384
    3169       3   18.598918   23.563703   23.486985   26.229527    9.099738   12.673679
    3170       1   22.807815   37.830782   19.080087   26.330607   26.073948   45.330168
    3170       2   23.954796   44.649924   11.620970   13.923528   32.117565   54.931025
    3170       3   21.753374   28.030329   26.840383   30.091733   13.329069   21.759146
    3171       1   71.136860   81.996855   40.669500   39.462380   86.937320   93.121641
    3171       2  200.979108   58.556830  201.074216   58.416809   10.858087    2.439977
    3171       3   41.675794   41.810139   33.166051   26.084143   48.744528   50.248100
    3172       1   21.762147   36.182439   17.980828   26.367013   25.210884   42.943968
    3172       2   21.422951   36.087241   13.908740   17.975262   27.326974   44.636557
    3172       3   20.738681   28.334102   23.764123   29.285172   16.552105   26.396894
    3173       1   22.259478   34.725456   24.728409   35.856209   19.223547   33.030374
    3173       2   22.522975   38.284591   13.485916   16.499384   29.312638   47.486098
    3173       3   22.422347   36.869124   13.779756   17.010189   28.988890   45.523885
    3174       1   22.718188   33.407458   25.148960   34.674947   19.935508   31.666453
    3174       2   25.544291   46.720166   11.505644   13.910121   33.869080   56.358046
    3174       3   21.016968   35.681714   14.447173   17.859954   26.392256   44.605954
    3175       1   38.338339   46.536850   32.037643   34.516382   43.587956   54.007496
    3175       2   65.594380   41.346461   70.430850   39.288004    8.225454   10.474487
    3175       3   44.500926   57.615189   16.668756   16.879775   55.164151   63.809500
    3176       1   20.336736   33.904167   14.434169   20.216439   25.249683   41.387736
    3176       2   15.451924   21.261438   14.489560   18.027061   16.508153   24.277246
    3176       3   15.967685   22.600818   15.234716   18.713971   16.769729   26.177923
    3177       1   20.707464   33.377293   15.964849   23.800845   24.951329   39.571279
    3177       2   19.480044   29.606304   13.982789   17.101823   24.028024   36.249855
    3177       3   17.830512   27.340118   16.776089   20.892116   18.943453   32.761739
    3178       1   26.648876   41.144111   31.641330   44.261488   20.339793   35.848009
    3178       2   25.918226   46.093487   12.459382   15.611758   34.900139   56.376209
    3178       3   25.303377   41.661259   13.477746   16.280235   33.436617   50.840588
    3179       1   22.181868   42.447498   12.638275   18.310937   28.889605   52.187289
    3179       2   15.954800   21.066552   18.290966   21.028401   12.731975   20.690564
    3179       3   16.151199   22.178556   16.460517   20.383488   15.795317   24.073943
    3180       1   42.205584   58.693588   53.859259   65.947054   16.266760   21.390012
    3180       2   44.442014   43.499073    7.570142    9.310278   51.141039   43.912583
    3180       3   23.879404   27.342207   29.404810   30.850967   14.501491   16.164242
    3181       1   15.372125   23.465195   18.213094   27.833472   11.906836   15.982215
    3181       2   11.119466   14.261875   12.239134   15.789905    9.873222   12.220531
    3181       3   12.098568   15.908721   14.207911   18.088572    9.536055   12.291669
    3182       1   20.808607   33.534922   17.501760   24.743725   23.797518   39.608760
    3182       2   21.468482   35.780666   11.881702   14.173724   28.021062   43.729247
    3182       3   17.633302   23.985825   19.727317   23.032268   14.957352   24.896782
    3183       1   18.997277   30.665310   15.784004   22.735719   21.787317   35.934468
    3183       2   16.840506   24.783611   10.617169   12.966566   21.506648   29.964807
    3183       3   16.264533   20.413572   19.050011   22.075889   12.007082   16.696511
    3184       1   20.700310   32.392553   20.419814   29.584181   20.964202   34.826492
    3184       2   19.431377   30.084874   16.097323   19.978177   22.499732   36.757374
    3184       3   21.188984   37.398767   13.304868   16.597976   27.277604   46.700972
    3185       1   23.509419   37.789474   19.575321   27.520519   27.026264   44.736728
    3185       2   25.787554   43.871419   12.166202   14.574353   34.314742   52.988281
    3185       3   23.485376   30.219723   27.837637   29.852613   16.114376   29.396747
    3186       1   41.451254   52.790020   34.328673   38.645015   47.290604   61.411981
    3186       2   72.323784   43.104925   77.876545   40.247398    8.249447   12.047610
    3186       3   46.776053   64.569482   20.338305   20.843938   59.548906   73.978061
    3187       1   21.343227   32.549258   21.824917   30.981780   20.822440   34.155503
    3187       2   19.446057   32.441481   14.540651   17.085588   23.804873   41.083550
    3187       3   21.717866   38.952451   12.003294   15.271847   28.652090   48.149838
    3188       1   21.484961   35.968613   18.626294   26.589434   24.185200   42.813039
    3188       2   18.441394   24.970178   21.131145   24.972331   14.798595   24.500937
    3188       3   22.123401   37.668005   11.953972   14.899948   29.382299   46.332380
    3189       1   61.417000   68.401105   45.400220   43.520782   73.377129   80.146573
    3189       2   60.685678   74.881366   32.252082   26.940183   76.249909   87.146286
    3189       3  154.185795   25.578211  154.185795   25.578211        -nan        -nan
    3190       1   19.086521   27.619762   22.447828   31.258959   14.318911   20.498240
    3190       2   15.692029   21.250376   10.729287   12.373483   19.607179   25.539970
    3190       3   17.728467   26.268811   10.010344   12.580618   22.725538   31.157821
    3191       1   17.550396   27.566894   14.250411   20.492851   20.596536   32.471943
    3191       2   14.018832   19.441698   12.542788   15.295955   15.378607   22.512062
    3191       3   14.870214   20.884760   12.866891   16.074162   16.928366   24.707786
    3192       1   18.683161   28.715375   18.016711   25.687034   19.373352   31.531800
    3192       2   19.727716   30.944513    9.924801   12.420309   25.767896   36.835169
    3192       3   15.228012   20.055938   14.904883   18.445813   15.610790   21.803827
    3193       1   22.496081   38.303861   16.142447   22.801183   27.886688   46.984965
    3193       2   17.805264   26.156617   15.599140   18.851828   19.905874   31.435239
    3193       3   18.830748   28.141204   16.271126   20.024490   21.265510   33.935877
    3194       1   28.382679   39.867436   36.176304   45.120993   15.853944   24.840212
    3194       2   32.002668   52.750096    9.144064   10.986740   42.983596   60.742922
    3194       3   23.669652   38.796942   12.975675   16.035963   31.093383   47.297941
    3195       1   17.009362   23.720592   17.770556   24.754952   16.235117   22.593732
    3195       2   15.313089   18.924088   18.876815   21.088817    9.225560   12.304883
    3195       3   16.499715   23.402693    8.446788   10.567529   21.383217   27.366415
    3196       1   41.293147   54.660802   52.297925   59.762824   18.201013   31.231706
    3196       2   30.168459   45.767980   13.094668   15.612157   39.412651   53.418926
    3196       3   47.245813   73.568000   10.416611   12.745565   60.524369   81.484215
    3197       1   21.462034   36.254704   17.158363   24.565772   25.515007   44.159342
    3197       2   19.519442   31.626470   14.409775   17.397011   23.789613   39.282932
    3197       3   19.101929   30.861524   14.708101   17.451627   22.951681   38.579110
    3198       1   22.651974   38.578384   17.056431   23.773953   27.437772   47.202933
    3198       2   19.529022   32.540826   15.362254   18.751245   23.314101   40.881691
    3198       3   19.804969   29.782907   16.732375   20.417322   22.751169   36.333224
    3199       1   32.684253   47.795103   25.620907   31.532124   38.133477   56.669843
    3199       2   45.424581   38.564082   51.808783   38.027420    8.817527   12.210424
    3199       3   36.758422   55.073089   13.295123   15.248066   47.901759   63.067127
    3200       1   19.590382   30.572992   12.753975   17.890093   24.795202   36.605929
    3200       2   15.414391   19.290874   18.128037   20.687383   11.111500   15.919160
    3200       3   15.173298   19.657456   14.742154   17.739151   15.616686   21.443019
    3201       1   23.237802   35.850583   14.672156   20.207369   28.725718   42.071092
    3201       2   24.120368   27.645103   30.067022   29.525261    7.711181   10.040150
    3201       3   16.813478   21.742462   14.917520   17.502759   18.534036   24.849693
    3202       1   26.855770   38.343580   31.661799   41.680760   19.684156   31.397890
    3202       2   37.100789   48.981768    7.187133    8.527106   45.245220   52.179272
    3202       3   19.378032   22.384804   22.854636   24.036295   14.091929   18.390019
    3203       1   17.887744   28.130867   16.513930   23.840783   19.253341   31.768439
    3203       2   15.818757   23.978186    9.283060   11.026941   20.536951   29.140026
    3203       3   14.105691   18.320139   14.469275   16.961875   13.695693   19.731962
    3204       1   21.460777   35.944861   19.747152   28.294189   23.142150   42.054091
    3204       2   18.813262   30.233741   15.677284   19.259239   21.664831   37.294846
    3204       3   22.028617   40.530177   13.115760   16.805103   28.338403   50.096363
    3205       1   22.198586   33.079946   15.600510   22.138505   26.942282   38.403769
    3205       2   24.998042   28.438540   30.183475   29.981043    7.415380   10.142760
    3205       3   15.865849   19.522970   15.677200   18.931253   16.061610   20.116730
    3206       1   21.381303   36.764715   15.255888   21.394364   26.377841   45.002814
    3206       2   19.401026   31.224914   14.336838   18.001007   23.701958   38.568967
    3206       3   19.253888   25.075083   22.258617   25.396571   15.053031   23.995935
    3207       1   22.018848   38.380642   14.211783   21.238873   27.718815   46.284322
    3207       2   17.600831   23.533108   18.699960   21.911138   16.171774   25.417099
    3207       3   17.491680   24.910841   15.902164   19.875042   19.177828   29.227903
    3208       1   21.164124   30.133792   25.988585   33.340451   14.105677   22.942974
    3208       2   14.881143   19.668672   12.537746   14.835794   16.922025   22.872206
    3208       3   22.732445   34.549473    8.645767   10.632566   29.437911   39.605978
    3209       1   23.372841   36.280921   29.928362   42.248002   12.934139   19.817908
    3209       2   16.756250   24.262970   10.499243   13.480595   20.962465   28.605241
    3209       3   19.551016   28.911371    9.919255   12.974691   25.117300   33.720017
    3210       1   19.550412   34.220500   13.810067   20.212654   24.313901   41.877714
    3210       2   14.184610   19.317708   13.168462   15.843492   15.194679   22.193559
    3210       3   15.728526   19.578181   19.108634   21.763862   10.463855   14.037546
    3211       1   20.797414   31.970954   18.789418   27.905475   22.779475   35.419142
    3211       2   19.182191   29.350430   15.591943   18.932707   22.736715   36.524606
    3211       3   21.924256   39.087380   13.172869   16.536380   28.399293   48.552288
    3212       1   42.998766   59.015035   56.027921   66.180794   15.876441   22.940436
    3212       2   36.137741   58.375905   12.360806   14.711398   47.809088   67.531740
    3212       3   36.212862   57.054404   12.615910   15.551272   47.848387   65.811315
    3213       1   37.375410   46.694483   35.047164   41.535195   39.741208   51.301207
    3213       2   54.050773   39.873329   59.570379   38.589018    8.931793   11.351090
    3213       3   55.524326   71.421612   13.497291   14.867213   67.533981   76.463050
    3214       1   17.910756   28.176177   15.415543   21.863736   20.308118   32.949271
    3214       2   15.529136   22.208323   10.731908   12.957832   19.344526   26.815555
    3214       3   15.325970   19.586443   17.909677   21.286906   11.661293   16.190983
    3215       1   29.076280   40.890124   24.593948   36.466633   32.960411   44.000288
    3215       2   28.172647   36.893700   12.718444   16.268906   35.487067   41.395171
    3215       3   38.306020   36.252676   44.733219   36.467911    7.581779    9.898725
    3216       1   20.948906   30.700647   13.710961   19.466211   25.942385   35.640975
    3216       2   20.092004   24.745950   24.879702   27.157553    8.241308   10.264416
    3216       3   15.833380   19.406042   18.915465   21.674736   11.389005   14.448178
    3217       1   23.314221   36.957755   18.831224   26.069681   27.049366   43.668612
    3217       2   20.434460   27.200937   22.286390   26.234138   18.016812   28.231379
    3217       3   23.025120   41.806139   14.302345   17.722735   30.140338   52.957583
    3218       1   23.767327   39.332638   19.498772   27.192314   27.564063   47.273653
    3218       2   22.343846   27.425051   26.669934   27.663947   14.002034   24.921541
    3218       3   28.768141   50.140065   10.998736   13.632103   38.304775   59.187262
    3219       1   21.795379   32.941201   25.429357   35.723263   17.065771   28.230178
    3219       2   20.011249   30.710261   12.321150   15.479234   25.818472   37.363088
    3219       3   23.577160   43.045726   10.704515   13.155092   31.729660   52.396822
    3220       1   23.994799   36.173265   26.486466   37.564539   21.156697   34.300515
    3220       2   23.156926   39.794888   13.918430   16.958110   29.971421   49.297423
    3220       3   23.430004   40.328463   13.761012   17.035180   30.642709   50.013678
    3221       1   16.337207   25.079671   15.352088   24.500218   17.257541   25.574911
    3221       2   14.192332   18.677480   17.668710   21.354393    8.361138   10.715563
    3221       3   12.712145   15.750437   13.672572   17.012251   11.734274   14.285992
    3222       1   19.777449   29.957427   24.507774   34.716620   13.102531   19.672058
    3222       2   17.301174   27.281473    9.818367   12.567638   22.145891   32.621692
    3222       3   16.626911   25.734265    9.743836   12.086311   21.424914   31.080812
    3223       1   22.358968   36.119166   17.665817   24.878758   26.516644   43.303662
    3223       2   22.117025   39.366830   13.846537   17.455030   28.484569   49.143994
    3223       3   20.468988   27.299817   22.740847   27.314895   17.423447   26.981136
    3224       1   19.794083   31.340403   16.415432   23.370382   22.724770   36.632805
    3224       2   18.137822   30.013953   12.792901   16.406627   22.645290   37.270877
    3224       3   16.739915   24.156559   15.613165   19.417940   17.948398   28.322751
    3225       1   50.294000   59.554560   52.617192   54.411722   47.445925   65.196231
    3225       2   81.043916  100.395253   14.820537   15.477740   95.335283  105.128448
    3225       3   79.704851   45.617120   83.762554   43.476103    9.649259   13.495927
    3226       1   17.616859   26.961749   13.540465   20.006374   20.676384   30.826820
    3226       2   16.523552   21.887133   21.075067   24.687855    7.805346   10.653642
    3226       3   13.256961   17.170199   14.765276   18.316555   11.547536   15.595214
    3227       1   39.492246   56.567889   49.795825   62.663175   13.579379   20.826164
    3227       2   20.186135   25.708839   15.298988   19.894401   23.828040   28.765912
    3227       3   33.025556   39.595775   10.000646   15.168640   40.406601   42.097903
    3228       1   18.678468   27.279883   22.077610   31.178177   14.451941   20.702785
    3228       2   14.472818   18.989189   13.519961   16.178957   15.390141   21.307718
    3228       3   19.615765   31.735210    9.615213   11.888767   25.370316   37.611840
    3229       1   22.949025   38.238847   12.366129   18.331407   29.779369   45.498523
    3229       2   15.752297   19.718142   18.051500   20.924121   12.402353   17.276216
    3229       3   17.886639   22.034492   21.683406   24.203192   11.330938   15.636813
    3230       1   51.351311   65.694917   66.630010   71.169828   13.716764   21.879732
    3230       2   39.345493   60.018942   12.209840   15.279222   51.183848   67.901291
    3230       3   39.427673   62.728162   12.144919   14.988542   51.542398   71.449333
    3231       1   16.548984   25.225576   13.047927   17.565045   19.448396   29.820126
    3231       2   13.163890   17.365140   11.950434   14.343064   14.334434   19.778610
    3231       3   14.950074   19.086470   18.564877   21.574168    9.132906   12.109784
    3232       1   21.871565   36.109625   15.449871   21.986881   27.120373   43.740994
    3232       2   20.130585   24.487547   24.239817   25.887710   12.849013   19.791696
    3232       3   18.729120   28.224264   12.405676   15.449186   23.533602   34.162194
    3233       1   20.933726   33.484847   16.110802   22.623777   25.319249   40.434924
    3233       2   20.157377   34.087045   13.216767   15.798446   26.214164   43.351613
    3233       3   18.222904   26.608134   16.276983   19.853418   20.244203   32.030691
    3234       1   25.216853   39.399531   30.138748   41.809309   18.946263   35.111537
    3234       2   22.070103   35.206984   13.456965   16.439592   28.423321   43.120769
    3234       3   26.838301   48.827856   11.423387   14.539786   36.508683   59.199909
    3235       1   15.321990   23.479151   15.734017   23.963615   14.897840   22.962039
    3235       2   12.399723   15.609878   13.488716   16.243313   11.118764   14.727485
    3235       3   13.634101   19.067646   10.177236   14.265869   16.134780   21.551426
    3236       1   19.399750   29.689299   16.178949   22.361415   22.255931   34.674764
    3236       2   17.808785   26.983412   10.358978   12.898486   22.996480   32.460896
    3236       3   15.892697   20.439141   18.133410   21.150942   12.845592   19.010213
    3237       1   23.735744   39.512313   31.512869   46.556312   10.176449   14.659420
    3237       2   13.119978   16.585034   11.538766   15.822279   14.446741   17.086435
    3237       3   14.131933   18.182711   11.033926   15.439094   16.275901   19.575763
