   locus        mean         std
    3075    0.023520    0.015709
    3076    0.019789    0.012842
    3077    0.239406    0.045283
    3078    0.020676    0.012842
    3079    0.135923    0.033791
    3080    0.376752    0.067991
    3081    0.025705    0.015188
    3082    0.656926    0.062606
    3083    0.095729    0.031118
    3084    0.067080    0.024243
    3085    0.360318    0.057309
    3086    0.347883    0.049910
    3087    0.087088    0.029953
    3088    0.152743    0.036204
    3089    0.016299    0.012018
    3090    0.027305    0.014609
    3091    0.649827    0.060199
    3092    0.069437    0.026659
    3093    0.020584    0.012753
    3094    0.020149    0.012145
    3095    0.436201    0.052962
    3096    0.016954    0.012444
    3097    0.075176    0.026276
    3098    0.025377    0.014646
    3099    0.415569    0.052989
    3100    0.213762    0.043109
    3101    0.128823    0.037916
    3102    0.019839    0.013019
    3103    0.169092    0.037512
    3104    0.492930    0.071199
    3105    0.436920    0.059998
    3106    0.083660    0.029868
    3107    0.759159    0.045397
    3108    0.093459    0.030326
    3109    0.280523    0.053009
    3110    0.020639    0.012746
    3111    0.716626    0.056764
    3112    0.470175    0.055859
    3113    0.204946    0.043961
    3114    0.444758    0.055911
    3115    0.390264    0.058037
    3116    0.039030    0.021523
    3117    0.059761    0.023982
    3118    0.091354    0.029804
    3119    0.022955    0.015985
    3120    0.173286    0.039660
    3121    0.085098    0.029694
    3122    0.194131    0.046416
    3123    0.018715    0.012406
    3124    0.017147    0.011821
    3125    0.148526    0.037546
    3126    0.607411    0.073982
    3127    0.097719    0.042310
    3128    0.108194    0.031582
    3129    0.166876    0.037893
    3130    0.247689    0.048502
    3131    0.021074    0.012657
    3132    0.044851    0.019651
    3133    0.275445    0.048832
    3134    0.065093    0.024386
    3135    0.085903    0.028424
    3136    0.064113    0.024164
    3137    0.306778    0.052563
    3138    0.021037    0.012676
    3139    0.400200    0.055066
    3140    0.131473    0.034457
    3141    0.017104    0.012119
    3142    0.191372    0.042610
    3143    0.046596    0.020054
    3144    0.010679    0.012662
    3145    0.226595    0.046425
    3146    0.018777    0.012143
    3147    0.020403    0.013945
    3148    0.074560    0.026019
    3149    0.019622    0.012819
    3150    0.098903    0.030432
    3151    0.115246    0.033717
    3152    0.081177    0.026773
    3153    0.073577    0.024641
    3154    0.020759    0.013293
    3155    0.047501    0.021290
    3156    0.320645    0.050735
    3157    0.034998    0.018939
    3158    0.109939    0.032371
    3159    0.111780    0.034350
    3160    0.016958    0.012399
    3161    0.132550    0.035709
    3162    0.256593    0.049389
    3163    0.032903    0.017734
    3164    0.019861    0.013124
    3165    0.437075    0.062164
    3166    0.018988    0.012755
    3167    0.212598    0.041438
    3168    0.328881    0.056882
    3169    0.279185    0.051229
    3170    0.033735    0.018692
    3171    0.152148    0.061536
    3172    0.014755    0.012240
    3173    0.018819    0.012567
    3174    0.033559    0.017287
    3175    0.129136    0.045939
    3176    0.070191    0.025395
    3177    0.033711    0.016352
    3178    0.025042    0.015523
    3179    0.084618    0.027987
    3180    0.521234    0.070462
    3181    0.617888    0.050904
    3182    0.051841    0.021677
    3183    0.114374    0.033192
    3184    0.020705    0.012850
    3185    0.033756    0.018678
    3186    0.035073    0.023300
    3187    0.026536    0.014430
    3188    0.029529    0.016168
    3189    0.011657    0.012137
    3190    0.172543    0.038432
    3191    0.122883    0.032258
    3192    0.105637    0.031096
    3193    0.020673    0.012717
    3194    0.115106    0.035383
    3195    0.300326    0.048801
    3196    0.100355    0.035259
    3197    0.027991    0.014641
    3198    0.020969    0.013113
    3199    0.099307    0.036970
    3200    0.116497    0.031936
    3201    0.172548    0.042495
    3202    0.290609    0.055645
    3203    0.163194    0.037405
    3204    0.020582    0.012787
    3205    0.314823    0.054243
    3206    0.029786    0.016289
    3207    0.036065    0.018247
    3208    0.279268    0.050988
    3209    0.252990    0.050716
    3210    0.186524    0.040915
    3211    0.020421    0.012782
    3212    0.072046    0.028361
    3213    0.132459    0.046322
    3214    0.179128    0.039817
    3215    0.192873    0.049727
    3216    0.326446    0.054771
    3217    0.016734    0.011970
    3218    0.045894    0.021551
    3219    0.060445    0.023374
    3220    0.018854    0.012304
    3221    0.427912    0.054290
    3222    0.166825    0.039113
    3223    0.016871    0.012011
    3224    0.053053    0.021370
    3225    0.081161    0.040718
    3226    0.341138    0.053079
    3227    0.453892    0.070674
    3228    0.203815    0.043074
    3229    0.180501    0.042320
    3230    0.077271    0.030746
    3231    0.256083    0.045906
    3232    0.065883    0.024826
    3233    0.034127    0.016396
    3234    0.039026    0.019731
    3235    0.303622    0.047792
    3236    0.122716    0.033691
    3237    0.615428    0.054820
    3238    0.560582    0.053657
    3239    0.095305    0.030315
    3240    0.059834    0.022704
    3241    0.020001    0.012416
    3242    0.283591    0.050239
    3243    0.103053    0.031439
    3244    0.017219    0.012004
    3245    0.018878    0.012775
    3246    0.288100    0.049904
    3247    0.041518    0.018945
    3248    0.188082    0.039185
    3249    0.019083    0.012589
    3250    0.020177    0.012599
    3251    0.091638    0.028899
    3252    0.862839    0.036774
    3253    0.086634    0.029395
    3254    0.228182    0.043630
    3255    0.718638    0.048454
    3256    0.016059    0.011865
    3257    0.255740    0.050325
    3258    0.236344    0.044468
    3259    0.287735    0.061793
    3260    0.380688    0.065173
    3261    0.014591    0.012155
    3262    0.020683    0.012584
    3263    0.371456    0.052004
    3264    0.017464    0.012418
    3265    0.017286    0.011944
    3266    0.070739    0.025340
    3267    0.327420    0.051404
    3268    0.166394    0.038748
    3269    0.033531    0.017440
    3270    0.021056    0.013329
    3271    0.038045    0.017865
    3272    0.473437    0.056234
    3273    0.170735    0.038569
    3274    0.087263    0.029317
    3275    0.411491    0.058321
    3276    0.129387    0.034216
    3277    0.017416    0.012370
    3278    0.016959    0.011682
    3279    0.037921    0.018214
    3280    0.139407    0.037258
    3281    0.546206    0.062093
    3282    0.017119    0.011734
    3283    0.074437    0.026207
    3284    0.020673    0.013083
    3285    0.269794    0.052123
    3286    0.160864    0.038244
    3287    0.017340    0.012006
    3288    0.020264    0.012717
    3289    0.020892    0.012956
    3290    0.155154    0.039427
    3291    0.016844    0.011877
    3292    0.020446    0.012590
    3293    0.433878    0.059530
    3294    0.167318    0.039168
    3295    0.016876    0.012345
    3296    0.020970    0.013153
    3297    0.050605    0.021746
    3298    0.211636    0.066804
    3299    0.158944    0.037445
    3300    0.094014    0.029184
    3301    0.505748    0.053962
    3302    0.019824    0.012768
    3303    0.028314    0.014929
    3304    0.376241    0.051811
    3305    0.024987    0.013990
    3306    0.027112    0.015152
    3307    0.109669    0.031199
    3308    0.219993    0.045036
    3309    0.088427    0.027943
    3310    0.020096    0.012556
    3311    0.340059    0.056465
    3312    0.092830    0.039810
    3313    0.547410    0.072939
    3314    0.018791    0.012669
    3315    0.284663    0.048461
    3316    0.042416    0.020091
    3317    0.114773    0.034417
    3318    0.254485    0.045285
    3319    0.235927    0.044421
    3320    0.136992    0.036545
    3321    0.206956    0.043970
    3322    0.074649    0.026104
    3323    0.060640    0.024037
    3324    0.124822    0.033904
    3325    0.272815    0.047283
    3326    0.021460    0.013269
    3327    0.247143    0.055101
    3328    0.808266    0.046224
    3329    0.158683    0.038058
    3330    0.184356    0.040515
    3331    0.415666    0.052828
    3332    0.300008    0.046641
    3333    0.046575    0.020394
    3334    0.173381    0.038844
    3335    0.262688    0.060948
    3336    0.032594    0.016683
    3337    0.019550    0.012602
    3338    0.582636    0.052789
    3339    0.185157    0.040089
    3340    0.016963    0.012047
    3341    0.017217    0.012313
    3342    0.020506    0.012462
    3343    0.049071    0.022819
    3344    0.195960    0.043830
    3345    0.020268    0.012473
    3346    0.116784    0.031921
    3347    0.305615    0.058111
    3348    0.021190    0.013035
    3349    0.039685    0.018265
    3350    0.234038    0.043503
    3351    0.020486    0.012895
    3352    0.038916    0.019013
    3353    0.020212    0.012719
    3354    0.027031    0.015091
    3355    0.020333    0.012534
    3356    0.016706    0.011985
    3357    0.106749    0.030990
    3358    0.069310    0.025635
    3359    0.019208    0.012742
    3360    0.490344    0.060767
    3361    0.118751    0.059453
    3362    0.501112    0.056775
    3363    0.037832    0.018153
    3364    0.213211    0.046222
    3365    0.086166    0.036580
    3366    0.361714    0.077016
    3367    0.064809    0.024535
    3368    0.075954    0.026115
    3369    0.070150    0.027837
    3370    0.244970    0.079448
    3371    0.341944    0.062340
    3372    0.106674    0.031591
    3373    0.239679    0.043015
    3374    0.444291    0.069995
    3375    0.242236    0.047071
    3376    0.205866    0.042317
    3377    0.083744    0.031126
    3378    0.026757    0.015179
    3379    0.061247    0.023404
    3380    0.156737    0.038704
    3381    0.143449    0.036084
    3382    0.159489    0.050276
    3383    0.301380    0.050532
    3384    0.409995    0.054722
    3385    0.020065    0.012505
    3386    0.878995    0.041919
    3387    0.033390    0.016464
    3388    0.052256    0.022073
    3389    0.250947    0.047297
    3390    0.017260    0.012194
    3391    0.020423    0.012895
    3392    0.168272    0.058935
    3393    0.503891    0.053403
    3394    0.110003    0.048606
    3395    0.029099    0.015852
    3396    0.193114    0.043160
    3397    0.078638    0.028195
    3398    0.040107    0.019966
    3399    0.235602    0.048202
    3400    0.352525    0.055127
    3401    0.209899    0.064836
    3402    0.031891    0.017090
    3403    0.438351    0.058447
    3404    0.194158    0.042036
    3405    0.025206    0.014625
    3406    0.485057    0.053825
    3407    0.032475    0.016868
    3408    0.872528    0.045114
    3409    0.014484    0.017654
    3410    0.042031    0.020145
    3411    0.053113    0.023598
    3412    0.468856    0.065926
    3413    0.149750    0.039488
    3414    0.314952    0.058203
    3415    0.037630    0.018208
    3416    0.426229    0.064432
    3417    0.157512    0.036898
    3418    0.041284    0.019171
    3419    0.082230    0.031830
    3420    0.047599    0.020656
    3421    0.049843    0.020856
    3422    0.093420    0.029272
    3423    0.018464    0.012829
    3424    0.462638    0.056183
    3425    0.024348    0.014473
    3426    0.020431    0.012625
    3427    0.423972    0.101717
    3428    0.140406    0.035316
    3429    0.016838    0.012115
    3430    0.115350    0.051570
    3431    0.019012    0.012992
    3432    0.019008    0.012352
    3433    0.025536    0.014479
    3434    0.068103    0.025043
    3435    0.018624    0.012742
    3436    0.019074    0.013227
    3437    0.020463    0.012767
    3438    0.020667    0.012927
    3439    0.187652    0.061285
    3440    0.020658    0.012608
    3441    0.072790    0.025702
    3442    0.018700    0.012661
    3443    0.450986    0.058017
    3444    0.606509    0.069867
    3445    0.035346    0.019428
    3446    0.020750    0.012819
    3447    0.019514    0.013436
    3448    0.019353    0.012513
    3449    0.070496    0.026828
    3450    0.018688    0.012693
    3451    0.501981    0.084172
    3452    0.144900    0.039604
    3453    0.361662    0.063790
    3454    0.054997    0.023355
    3455    0.057052    0.022425
    3456    0.020574    0.013325
    3457    0.019427    0.012913
    3458    0.067328    0.024718
    3459    0.791910    0.057874
    3460    0.134977    0.034357
    3461    0.020724    0.012445
    3462    0.174555    0.044299
    3463    0.276577    0.047592
    3464    0.406415    0.054723
    3465    0.045301    0.020171
    3466    0.225730    0.044128
    3467    0.231420    0.057912
    3468    0.016894    0.012295
    3469    0.029342    0.015990
    3470    0.502048    0.055470
    3471    0.057026    0.022826
    3472    0.113408    0.031803
    3473    0.020268    0.012552
    3474    0.123116    0.032943
    3475    0.019069    0.012982
    3476    0.018014    0.012101
    3477    0.051330    0.021663
    3478    0.137332    0.044106
    3479    0.153522    0.040075
    3480    0.333318    0.074820
    3481    0.019327    0.013297
    3482    0.020373    0.012886
    3483    0.433522    0.053043
    3484    0.191654    0.061007
    3485    0.419658    0.066896
    3486    0.464222    0.066518
    3487    0.341313    0.053342
    3488    0.096814    0.029383
    3489    0.016778    0.012180
    3490    0.139780    0.037160
    3491    0.074723    0.026364
    3492    0.285491    0.048722
    3493    0.016833    0.012183
    3494    0.079140    0.049421
    3495    0.027845    0.014840
    3496    0.169611    0.038809
    3497    0.026279    0.015013
    3498    0.185897    0.040977
    3499    0.665899    0.118102
    3500    0.056674    0.024441
    3501    0.494736    0.054993
    3502    0.020545    0.013127
    3503    0.092313    0.031792
    3504    0.145026    0.035701
    3505    0.020490    0.012310
    3506    0.017655    0.012401
    3507    0.024181    0.016968
    3508    0.077425    0.027114
    3509    0.117923    0.032165
    3510    0.016790    0.011780
    3511    0.025579    0.014971
    3512    0.338716    0.053072
    3513    0.256896    0.048177
    3514    0.108070    0.032317
    3515    0.053154    0.025417
    3516    0.589374    0.062266
    3517    0.041783    0.019757
    3518    0.081288    0.027388
    3519    0.015625    0.012443
    3520    0.429957    0.053773
    3521    0.334433    0.053026
    3522    0.069407    0.024992
    3523    0.017013    0.011900
    3524    0.033236    0.018290
    3525    0.021113    0.012495
    3526    0.046601    0.020049
    3527    0.053441    0.022116
    3528    0.468582    0.053413
    3529    0.080289    0.029066
    3530    0.059146    0.024880
    3531    0.119441    0.034597
    3532    0.161026    0.044771
    3533    0.402663    0.052797
    3534    0.021063    0.012527
    3535    0.020050    0.012613
    3536    0.068280    0.025177
    3537    0.041729    0.027537
    3538    0.286001    0.049546
    3539    0.030594    0.016108
    3540    0.030338    0.022766
    3541    0.126684    0.038527
    3542    0.250564    0.046948
    3543    0.016444    0.011859
    3544    0.217994    0.044082
    3545    0.154208    0.044329
    3546    0.041536    0.018491
    3547    0.075472    0.029535
    3548    0.048427    0.020496
    3549    0.184284    0.042165
    3550    0.039085    0.019166
    3551    0.061238    0.023123
    3552    0.018515    0.012747
    3553    0.020936    0.012904
    3554    0.222290    0.053752
    3555    0.509658    0.056927
    3556    0.218024    0.044350
    3557    0.020266    0.012276
    3558    0.295685    0.055294
    3559    0.143976    0.038608
    3560    0.027664    0.014807
    3561    0.041464    0.019861
    3562    0.558142    0.055820
    3563    0.284903    0.052522
    3564    0.033094    0.017047
    3565    0.166564    0.038339
    3566    0.191704    0.040660
    3567    0.201434    0.041667
    3568    0.113676    0.053338
    3569    0.047476    0.019739
    3570    0.547050    0.066793
    3571    0.016329    0.013080
    3572    0.281856    0.049512
    3573    0.481538    0.052408
    3574    0.214254    0.046153
    3575    0.803592    0.046267
    3576    0.021105    0.012985
    3577    0.600080    0.054479
    3578    0.227220    0.043685
    3579    0.244309    0.046794
    3580    0.074053    0.026638
    3581    0.045374    0.021407
    3582    0.089409    0.029041
    3583    0.016633    0.011909
    3584    0.088820    0.029871
    3585    0.328549    0.049331
    3586    0.323154    0.060895
    3587    0.019295    0.012666
    3588    0.020259    0.012568
    3589    0.146435    0.036218
    3590    0.074904    0.027813
    3591    0.054182    0.023033
    3592    0.138264    0.041348
    3593    0.579703    0.054000
    3594    0.136962    0.036154
    3595    0.267970    0.064805
    3596    0.273690    0.049839
    3597    0.324196    0.053161
    3598    0.074446    0.036960
    3599    0.017339    0.012159
    3600    0.225655    0.045516
    3601    0.137412    0.036515
    3602    0.074415    0.026170
    3603    0.015857    0.011690
    3604    0.326460    0.052813
    3605    0.070459    0.025820
    3606    0.037277    0.018562
    3607    0.019348    0.012683
    3608    0.123276    0.035852
    3609    0.011273    0.012500
    3610    0.066889    0.025773
    3611    0.041250    0.020116
    3612    0.214624    0.046312
    3613    0.020977    0.017890
    3614    0.022672    0.015479
    3615    0.326183    0.124603
    3616    0.770949    0.049972
    3617    0.136389    0.035858
    3618    0.054377    0.022656
    3619    0.019955    0.013564
    3620    0.095490    0.030652
    3621    0.570480    0.055293
    3622    0.734565    0.065704
    3623    0.047919    0.020446
    3624    0.058524    0.023657
    3625    0.092986    0.030251
    3626    0.081088    0.027242
    3627    0.089094    0.028995
    3628    0.151411    0.036577
    3629    0.053143    0.021211
    3630    0.020371    0.012791
    3631    0.072539    0.025296
    3632    0.121241    0.036729
    3633    0.370036    0.055703
    3634    0.373341    0.052227
    3635    0.215507    0.056986
    3636    0.186976    0.040340
    3637    0.308816    0.051614
    3638    0.017906    0.012732
    3639    0.019857    0.012707
    3640    0.066903    0.025080
    3641    0.085051    0.035070
    3642    0.295115    0.051943
    3643    0.029049    0.015952
    3644    0.016759    0.012230
    3645    0.376379    0.060853
    3646    0.094553    0.030072
    3647    0.078539    0.026523
    3648    0.107061    0.032218
    3649    0.227032    0.051139
    3650    0.730025    0.049403
    3651    0.460361    0.058411
    3652    0.020177    0.012461
    3653    0.179529    0.039103
    3654    0.024267    0.015048
    3655    0.146377    0.061754
    3656    0.027062    0.015375
    3657    0.235819    0.050653
    3658    0.207897    0.044906
    3659    0.216028    0.043360
    3660    0.017626    0.011922
    3661    0.213349    0.047087
    3662    0.117419    0.032802
    3663    0.198145    0.042685
    3664    0.025460    0.014687
    3665    0.092013    0.031060
    3666    0.335421    0.058013
    3667    0.093875    0.029967
    3668    0.532464    0.054609
    3669    0.242489    0.058378
    3670    0.122740    0.035125
    3671    0.549548    0.053121
    3672    0.475062    0.064704
    3673    0.086800    0.029175
    3674    0.020447    0.013059
    3675    0.320195    0.066769
    3676    0.547379    0.056790
    3677    0.052179    0.022334
    3678    0.037760    0.018199
    3679    0.558706    0.054445
    3680    0.179977    0.040633
    3681    0.039718    0.020154
    3682    0.050518    0.021762
    3683    0.582486    0.059011
    3684    0.062683    0.024548
    3685    0.018927    0.012684
    3686    0.356559    0.057813
    3687    0.027535    0.014360
    3688    0.240004    0.044561
    3689    0.231824    0.046533
    3690    0.366135    0.054391
    3691    0.020328    0.012675
    3692    0.341740    0.050533
    3693    0.020825    0.013023
    3694    0.090878    0.029381
    3695    0.139301    0.035500
    3696    0.064668    0.024141
    3697    0.016983    0.012135
    3698    0.020331    0.012649
    3699    0.020349    0.012569
    3700    0.017234    0.012167
    3701    0.336382    0.077322
    3702    0.147256    0.037623
    3703    0.020005    0.013899
    3704    0.080351    0.027242
    3705    0.018567    0.012870
    3706    0.021056    0.012892
    3707    0.039523    0.018848
    3708    0.020558    0.012651
    3709    0.131351    0.034624
    3710    0.067576    0.024647
    3711    0.018980    0.012691
    3712    0.231950    0.051270
    3713    0.021080    0.014121
    3714    0.020756    0.012884
    3715    0.179124    0.039226
    3716    0.605815    0.063017
    3717    0.316391    0.055389
    3718    0.199352    0.042743
    3719    0.099401    0.032433
    3720    0.016623    0.012427
    3721    0.098327    0.035770
    3722    0.074812    0.028593
    3723    0.068296    0.026212
    3724    0.020762    0.012992
    3725    0.099604    0.031010
    3726    0.601186    0.051415
    3727    0.152485    0.036435
    3728    0.034848    0.016864
    3729    0.020541    0.012545
    3730    0.040089    0.019187
    3731    0.057722    0.022816
    3732    0.111165    0.031765
    3733    0.284061    0.055119
    3734    0.016840    0.011910
    3735    0.020594    0.012671
    3736    0.073053    0.025312
    3737    0.020268    0.012518
    3738    0.336308    0.060114
    3739    0.259255    0.055668
    3740    0.142324    0.035933
    3741    0.024924    0.014659
    3742    0.131707    0.035312
    3743    0.089279    0.030278
    3744    0.064298    0.024240
    3745    0.017518    0.012772
    3746    0.307031    0.049653
    3747    0.017023    0.012010
    3748    0.321973    0.052555
    3749    0.019032    0.012685
    3750    0.081640    0.027709
    3751    0.318730    0.053366
    3752    0.445719    0.069746
    3753    0.863956    0.040976
    3754    0.057348    0.022473
    3755    0.285258    0.074502
    3756    0.196918    0.041740
    3757    0.087941    0.029008
    3758    0.020651    0.012486
    3759    0.016543    0.012251
    3760    0.054463    0.021756
    3761    0.320391    0.073789
    3762    0.220160    0.063491
    3763    0.312665    0.071658
    3764    0.029828    0.016078
    3765    0.034294    0.023999
    3766    0.023923    0.014714
    3767    0.157755    0.039292
    3768    0.020819    0.012952
    3769    0.257408    0.047575
    3770    0.117229    0.036681
    3771    0.075829    0.027023
    3772    0.146636    0.037380
    3773    0.098092    0.030414
    3774    0.054526    0.021402
    3775    0.233346    0.069146
    3776    0.211633    0.043248
    3777    0.017733    0.012485
    3778    0.016411    0.011255
    3779    0.016935    0.011905
    3780    0.525082    0.053060
    3781    0.203614    0.047335
    3782    0.276363    0.062301
    3783    0.317086    0.048076
    3784    0.198114    0.041590
    3785    0.020966    0.012678
    3786    0.252947    0.045697
    3787    0.160499    0.037596
    3788    0.152356    0.037894
    3789    0.268547    0.049914
    3790    0.051356    0.023580
    3791    0.186233    0.041595
    3792    0.017057    0.011809
    3793    0.053550    0.022455
    3794    0.125660    0.033539
    3795    0.177830    0.040611
    3796    0.171836    0.041046
    3797    0.020456    0.012822
    3798    0.018012    0.012807
    3799    0.020442    0.012594
    3800    0.105694    0.030372
    3801    0.167751    0.039873
    3802    0.093687    0.029281
    3803    0.020487    0.012813
    3804    0.090996    0.029012
    3805    0.169723    0.041195
    3806    0.019267    0.012711
    3807    0.383843    0.053249
    3808    0.058596    0.022979
    3809    0.051941    0.022100
    3810    0.020505    0.012509
    3811    0.264994    0.047699
    3812    0.166624    0.041875
    3813    0.032880    0.016839
    3814    0.231350    0.045374
    3815    0.397792    0.057222
    3816    0.191353    0.042987
    3817    0.316053    0.052683
    3818    0.488987    0.105792
    3819    0.212958    0.073005
    3820    0.020400    0.012329
    3821    0.080630    0.027504
    3822    0.094873    0.029096
    3823    0.157580    0.041864
    3824    0.102363    0.033453
    3825    0.378303    0.056471
    3826    0.338789    0.186468
    3827    0.015619    0.011964
    3828    0.045036    0.020586
    3829    0.017423    0.012242
    3830    0.390948    0.068014
    3831    0.273158    0.049812
    3832    0.300272    0.054531
    3833    0.019317    0.012582
    3834    0.521095    0.055019
    3835    0.059201    0.033993
    3836    0.269979    0.048685
    3837    0.042997    0.020776
    3838    0.079042    0.027075
    3839    0.189384    0.041977
    3840    0.033514    0.017601
    3841    0.100199    0.037965
    3842    0.481743    0.055656
    3843    0.195984    0.040817
    3844    0.050197    0.021841
    3845    0.019184    0.012861
    3846    0.359370    0.053912
    3847    0.432425    0.052963
    3848    0.079786    0.027168
    3849    0.360632    0.052259
    3850    0.016690    0.011960
    3851    0.672487    0.068397
    3852    0.180223    0.042253
    3853    0.064154    0.024632
    3854    0.229865    0.051590
    3855    0.017578    0.012468
    3856    0.268257    0.050776
    3857    0.100878    0.031291
    3858    0.073448    0.026741
    3859    0.216677    0.052539
    3860    0.038586    0.018475
    3861    0.336772    0.053254
    3862    0.036252    0.019745
    3863    0.083652    0.027547
    3864    0.153132    0.037705
    3865    0.064684    0.024844
    3866    0.018704    0.012227
    3867    0.020598    0.012803
    3868    0.061304    0.023556
    3869    0.112711    0.054636
    3870    0.506837    0.098798
    3871    0.018635    0.012703
    3872    0.017335    0.012144
    3873    0.128752    0.035155
    3874    0.019316    0.013369
    3875    0.042083    0.019033
    3876    0.096289    0.029286
    3877    0.368728    0.053734
    3878    0.019312    0.012417
    3879    0.010683    0.013868
    3880    0.070439    0.026868
    3881    0.120338    0.035622
    3882    0.046892    0.023258
    3883    0.019167    0.012288
    3884    0.016052    0.011867
    3885    0.020179    0.012437
    3886    0.107479    0.033534
    3887    0.484025    0.066742
    3888    0.020950    0.013234
    3889    0.081018    0.026710
    3890    0.043546    0.020145
    3891    0.053394    0.020848
    3892    0.020599    0.012754
    3893    0.018837    0.012357
    3894    0.211105    0.042306
    3895    0.138441    0.038305
    3896    0.053533    0.021931
    3897    0.063248    0.024417
    3898    0.067536    0.023492
    3899    0.162558    0.038505
    3900    0.109163    0.033574
    3901    0.017343    0.012356
    3902    0.017019    0.011926
    3903    0.215797    0.041792
    3904    0.020064    0.014165
    3905    0.017736    0.012281
    3906    0.159131    0.038751
    3907    0.020610    0.012654
    3908    0.153043    0.061423
    3909    0.027804    0.015232
    3910    0.091249    0.030296
    3911    0.047686    0.020097
    3912    0.124925    0.034115
    3913    0.033343    0.017351
    3914    0.094226    0.030232
    3915    0.529479    0.059631
    3916    0.098506    0.050345
    3917    0.038742    0.018559
    3918    0.018769    0.012753
    3919    0.073030    0.025208
    3920    0.403173    0.051926
    3921    0.201039    0.041607
    3922    0.032495    0.016730
    3923    0.483472    0.053248
    3924    0.019776    0.012402
    3925    0.172557    0.041719
    3926    0.029596    0.016063
    3927    0.016629    0.011853
    3928    0.017825    0.012207
    3929    0.335056    0.052527
    3930    0.173647    0.044108
    3931    0.024941    0.014667
    3932    0.057147    0.024294
    3933    0.017048    0.012259
    3934    0.090883    0.028129
    3935    0.020385    0.012316
    3936    0.032240    0.017121
    3937    0.017310    0.011987
    3938    0.162095    0.040154
    3939    0.033167    0.017544
    3940    0.126962    0.038201
    3941    0.217065    0.042285
    3942    0.141434    0.041588
    3943    0.496470    0.118087
    3944    0.306051    0.050565
    3945    0.016504    0.011700
    3946    0.018644    0.012007
    3947    0.148216    0.035784
    3948    0.080767    0.027379
    3949    0.093171    0.032557
    3950    0.019031    0.012709
    3951    0.139699    0.054376
    3952    0.033512    0.017136
    3953    0.232061    0.043918
    3954    0.020466    0.012782
    3955    0.025602    0.015066
    3956    0.045670    0.021387
    3957    0.030314    0.016941
    3958    0.118998    0.031709
    3959    0.093279    0.031527
    3960    0.050799    0.021241
    3961    0.047855    0.024762
    3962    0.058158    0.023229
    3963    0.459010    0.057912
    3964    0.019517    0.012920
    3965    0.018680    0.012598
    3966    0.244780    0.088332
    3967    0.016929    0.012600
    3968    0.484545    0.104702
    3969    0.494359    0.061847
    3970    0.019140    0.012640
    3971    0.020523    0.012903
    3972    0.033500    0.016937
    3973    0.017153    0.012008
    3974    0.051635    0.021994
    3975    0.062576    0.024018
    3976    0.020152    0.012249
    3977    0.386611    0.051705
    3978    0.115178    0.036557
    3979    0.331342    0.049884
    3980    0.393519    0.052640
    3981    0.316015    0.052890
    3982    0.063652    0.024300
    3983    0.317486    0.059882
    3984    0.523063    0.058344
    3985    0.105444    0.030574
    3986    0.019996    0.012290
    3987    0.369690    0.051640
    3988    0.299409    0.047452
    3989    0.019566    0.012628
    3990    0.373934    0.054251
    3991    0.301081    0.049599
    3992    0.026039    0.019775
    3993    0.422910    0.054062
    3994    0.072320    0.029699
    3995    0.205740    0.043525
    3996    0.047610    0.019962
    3997    0.088744    0.031736
    3998    0.024942    0.020794
    3999    0.065371    0.035977
    4000    0.128242    0.035303
    4001    0.717242    0.051081
    4002    0.154132    0.036738
    4003    0.018871    0.012759
    4004    0.248209    0.046870
    4005    0.671496    0.060322
    4006    0.066003    0.024850
    4007    0.018758    0.012772
    4008    0.103522    0.033119
    4009    0.018824    0.012837
    4010    0.146060    0.036767
    4011    0.246773    0.049970
    4012    0.025332    0.014227
    4013    0.140433    0.049820
    4014    0.114470    0.031943
    4015    0.159373    0.038417
    4016    0.126110    0.040110
    4017    0.106650    0.030436
    4018    0.373397    0.055968
    4019    0.020577    0.012389
    4020    0.170131    0.039555
    4021    0.020115    0.012754
    4022    0.019671    0.012754
    4023    0.107899    0.031570
    4024    0.047294    0.020611
    4025    0.227210    0.068409
    4026    0.197068    0.045591
    4027    0.016656    0.011757
    4028    0.154330    0.038752
    4029    0.016963    0.011817
    4030    0.639421    0.053149
    4031    0.019255    0.012984
    4032    0.021058    0.012670
    4033    0.019149    0.012391
    4034    0.067263    0.024904
    4035    0.047697    0.020688
    4036    0.076341    0.029900
    4037    0.869415    0.039076
    4038    0.045121    0.020782
    4039    0.016309    0.012177
    4040    0.027748    0.015132
    4041    0.052087    0.022203
    4042    0.569970    0.065282
    4043    0.202766    0.045854
    4044    0.372959    0.068723
    4045    0.212571    0.044155
    4046    0.020807    0.012915
    4047    0.638030    0.062713
    4048    0.785970    0.045856
    4049    0.083517    0.032290
    4050    0.054877    0.022676
    4051    0.135896    0.036349
    4052    0.459695    0.055485
    4053    0.254038    0.048132
    4054    0.376428    0.053865
    4055    0.161114    0.038133
    4056    0.019162    0.012428
    4057    0.058603    0.023157
    4058    0.219525    0.042091
    4059    0.019147    0.012761
    4060    0.076033    0.029159
    4061    0.415718    0.061640
    4062    0.025950    0.015130
    4063    0.428476    0.054254
    4064    0.263407    0.046100
    4065    0.091672    0.029153
    4066    0.105280    0.031130
    4067    0.020740    0.014024
    4068    0.019098    0.012550
    4069    0.150946    0.038440
    4070    0.444985    0.066829
    4071    0.020769    0.012712
    4072    0.108618    0.033788
    4073    0.150816    0.040914
