   locus      deme_1      deme_2      deme_3
    3276    0.493750    0.472500    0.563250
    3277    0.533250    0.567500    0.441000
    3278    0.540000    0.561250    0.437750
    3279    0.511500    0.619000    0.449750
    3280    0.454000    0.678750    0.454250
    3281    0.324750    0.727500    0.500000
    3282    0.528000    0.548000    0.431250
    3283    0.562250    0.442500    0.491000
    3284    0.511500    0.589000    0.516250
    3285    0.517250    0.221000    0.671500
    3286    0.495500    0.622000    0.410250
    3287    0.528750    0.441000    0.555250
    3288    0.533500    0.516250    0.505000
    3289    0.514000    0.558500    0.531750
    3290    0.604500    0.485250    0.306750
    3291    0.533000    0.437250    0.561000
    3292    0.507750    0.505250    0.573000
    3293    0.550500    0.489500    0.279000
    3294    0.534500    0.466500    0.514750
    3295    0.544750    0.562250    0.437750
    3296    0.512500    0.524000    0.570000
    3297    0.549250    0.468000    0.478750
    3298    0.473250    0.849750    0.009000
    3299    0.541000    0.539500    0.425000
    3300    0.445500    0.601250    0.591250
    3301    0.473750    0.413500    0.499750
    3302    0.534750    0.525750    0.511250
    3303    0.508250    0.526500    0.535000
    3304    0.534250    0.500000    0.403250
    3305    0.546750    0.527250    0.475750
    3306    0.491750    0.525750    0.592000
    3307    0.541750    0.570250    0.431750
    3308    0.591500    0.374500    0.410500
    3309    0.517750    0.419250    0.581250
    3310    0.521000    0.507750    0.565500
    3311    0.606500    0.252750    0.462750
    3312    0.647500    0.556250    0.091000
    3313    0.386250    0.438000    0.615500
    3314    0.465250    0.572500    0.580250
    3315    0.535500    0.583500    0.337500
    3316    0.552500    0.409750    0.569500
    3317    0.572500    0.599250    0.289500
    3318    0.511750    0.482750    0.474000
    3319    0.444750    0.539000    0.550250
    3320    0.534000    0.357750    0.574500
    3321    0.439000    0.677000    0.511500
    3322    0.567000    0.494500    0.453750
    3323    0.560500    0.460000    0.467750
    3324    0.510000    0.602250    0.469000
    3325    0.555000    0.508250    0.398000
    3326    0.494750    0.512000    0.577750
    3327    0.612250    0.550750    0.182750
    3328    0.476750    0.306250    0.426500
    3329    0.468500    0.678000    0.455000
    3330    0.510500    0.578750    0.393000
    3331    0.452500    0.611250    0.404250
    3332    0.478250    0.489750    0.517250
    3333    0.524000    0.590000    0.465750
    3334    0.519500    0.618000    0.407000
    3335    0.572500    0.660000    0.103500
    3336    0.501250    0.490500    0.595500
    3337    0.470750    0.576000    0.573500
    3338    0.424500    0.564500    0.494500
    3339    0.578750    0.419500    0.432750
    3340    0.527000    0.564500    0.439500
    3341    0.541250    0.438500    0.558250
    3342    0.504750    0.510000    0.573000
    3343    0.602000    0.362500    0.466250
    3344    0.576500    0.530250    0.325500
    3345    0.543250    0.530000    0.506500
    3346    0.518500    0.580500    0.447750
    3347    0.322750    0.770000    0.499750
    3348    0.507750    0.507500    0.571500
    3349    0.478500    0.512000    0.614000
    3350    0.468500    0.600000    0.480250
    3351    0.515750    0.576500    0.516500
    3352    0.423500    0.623750    0.559000
    3353    0.525500    0.499000    0.515250
    3354    0.487250    0.525250    0.582500
    3355    0.543750    0.512750    0.503000
    3356    0.523750    0.446500    0.555250
    3357    0.507500    0.579500    0.522750
    3358    0.561000    0.417500    0.518250
    3359    0.471000    0.570500    0.566750
    3360    0.403250    0.710750    0.370250
    3361    0.733500    0.000000    0.162500
    3362    0.362500    0.674750    0.459000
    3363    0.532750    0.444500    0.557500
    3364    0.482000    0.308750    0.696250
    3365    0.579250    0.076250    0.677750
    3366    0.583250    0.515250    0.081500
    3367    0.553750    0.521250    0.470000
    3368    0.450250    0.602000    0.587750
    3369    0.456500    0.697000    0.427250
    3370    0.396000    0.001500    0.856250
    3371    0.514500    0.131750    0.711250
    3372    0.496750    0.565250    0.513750
    3373    0.511750    0.519000    0.484750
    3374    0.634500    0.300750    0.214000
    3375    0.565750    0.411250    0.412000
    3376    0.558500    0.415000    0.448250
    3377    0.371500    0.523000    0.734750
    3378    0.496000    0.537500    0.592250
    3379    0.456000    0.568000    0.602000
    3380    0.565500    0.528250    0.322500
    3381    0.546500    0.463500    0.476750
    3382    0.445750    0.154250    0.804750
    3383    0.565500    0.403000    0.391000
    3384    0.380250    0.601500    0.556500
    3385    0.546000    0.512750    0.510000
    3386    0.411750    0.453250    0.396000
    3387    0.531750    0.543250    0.493500
    3388    0.530250    0.536750    0.504250
    3389    0.591750    0.348000    0.416500
    3390    0.520750    0.436750    0.559250
    3391    0.529250    0.505500    0.482250
    3392    0.624250    0.005250    0.599250
    3393    0.446250    0.417250    0.593750
    3394    0.502500    0.813000    0.000000
    3395    0.520250    0.594750    0.411500
    3396    0.487250    0.314000    0.692000
    3397    0.480250    0.658000    0.448500
    3398    0.573500    0.408250    0.521750
    3399    0.437500    0.403500    0.711250
    3400    0.391250    0.494250    0.644250
    3401    0.219750    0.825000    0.681500
    3402    0.495000    0.617500    0.488000
    3403    0.463000    0.303750    0.649750
    3404    0.527250    0.560500    0.363750
    3405    0.517000    0.469750    0.598750
    3406    0.485000    0.546500    0.407250
    3407    0.495500    0.590750    0.496000
    3408    0.346750    0.731000    0.266500
    3409    0.573000    0.630000    0.013750
    3410    0.515250    0.634750    0.389750
    3411    0.608750    0.313500    0.483000
    3412    0.474250    0.732250    0.165500
    3413    0.601000    0.303250    0.514250
    3414    0.613750    0.422000    0.278750
    3415    0.506250    0.453000    0.616750
    3416    0.369500    0.803000    0.298250
    3417    0.463750    0.490500    0.617750
    3418    0.517750    0.530000    0.562750
    3419    0.367250    0.512000    0.731000
    3420    0.490250    0.524500    0.575000
    3421    0.565250    0.541500    0.441500
    3422    0.483750    0.531000    0.572750
    3423    0.467500    0.582500    0.567000
    3424    0.449500    0.515750    0.515750
    3425    0.453250    0.595000    0.592750
    3426    0.545500    0.502000    0.513250
    3427    0.252000    0.956000    0.145500
    3428    0.441000    0.540250    0.620500
    3429    0.539000    0.566250    0.430000
    3430    0.453500    0.000000    0.839500
    3431    0.460750    0.576500    0.572000
    3432    0.459500    0.548750    0.586500
    3433    0.514000    0.460000    0.587500
    3434    0.507250    0.545250    0.583500
    3435    0.470500    0.570000    0.553250
    3436    0.479000    0.578000    0.568250
    3437    0.498750    0.576000    0.502500
    3438    0.504750    0.524000    0.576250
    3439    0.516000    0.011000    0.778500
    3440    0.551000    0.506500    0.515500
    3441    0.517250    0.550250    0.484750
    3442    0.458250    0.566000    0.575000
    3443    0.428000    0.386750    0.663250
    3444    0.416500    0.173750    0.750000
    3445    0.550500    0.294250    0.614250
    3446    0.497250    0.572750    0.508000
    3447    0.471000    0.577000    0.563500
    3448    0.464750    0.572250    0.585500
    3449    0.537000    0.643750    0.319500
    3450    0.471000    0.563750    0.562500
    3451    0.692750    0.056500    0.243750
    3452    0.518250    0.291000    0.648750
    3453    0.386250    0.793250    0.357250
    3454    0.512000    0.660250    0.376500
    3455    0.543500    0.464250    0.544750
    3456    0.531500    0.515250    0.496500
    3457    0.471250    0.574250    0.568000
    3458    0.528000    0.535000    0.529750
    3459    0.504250    0.477000    0.217000
    3460    0.545250    0.536750    0.450000
    3461    0.506500    0.504000    0.570500
    3462    0.633750    0.314250    0.378750
    3463    0.550250    0.472500    0.404750
    3464    0.476750    0.585250    0.332750
    3465    0.475250    0.466750    0.628250
    3466    0.456000    0.588500    0.529250
    3467    0.598250    0.617500    0.114750
    3468    0.538000    0.578000    0.434000
    3469    0.555000    0.423000    0.538250
    3470    0.486000    0.287000    0.580250
    3471    0.475750    0.666250    0.439250
    3472    0.477750    0.543250    0.566250
    3473    0.525000    0.501750    0.502500
    3474    0.525000    0.556750    0.461500
    3475    0.465500    0.592250    0.558500
    3476    0.463500    0.566250    0.555000
    3477    0.513500    0.588500    0.420250
    3478    0.430750    0.804750    0.232250
    3479    0.545750    0.324750    0.607750
    3480    0.227250    0.561250    0.842500
    3481    0.466000    0.580500    0.564250
    3482    0.493250    0.507250    0.572000
    3483    0.494750    0.423750    0.530750
    3484    0.698500    0.397250    0.053000
    3485    0.321750    0.386500    0.816500
    3486    0.624750    0.422500    0.191250
    3487    0.510000    0.634750    0.295250
    3488    0.504500    0.445500    0.575250
    3489    0.543250    0.557500    0.443500
    3490    0.579500    0.331250    0.539250
    3491    0.509000    0.396250    0.642000
    3492    0.568000    0.413750    0.417000
    3493    0.548750    0.435500    0.571750
    3494    0.734250    0.193250    0.002250
    3495    0.518000    0.530750    0.535000
    3496    0.479750    0.491000    0.591750
    3497    0.517000    0.472500    0.596750
    3498    0.440750    0.632750    0.506250
    3499    0.193750    0.975500    0.118500
    3500    0.515000    0.319000    0.661750
    3501    0.455750    0.379500    0.559500
    3502    0.537500    0.505000    0.518500
    3503    0.600500    0.327750    0.480000
    3504    0.551000    0.515500    0.429250
    3505    0.513250    0.519000    0.562000
    3506    0.540500    0.567250    0.422750
    3507    0.556250    0.230500    0.607000
    3508    0.478750    0.458250    0.645250
    3509    0.496500    0.628500    0.462000
    3510    0.545250    0.449250    0.564000
    3511    0.564000    0.469000    0.521250
    3512    0.399000    0.694000    0.446500
    3513    0.450000    0.648250    0.406250
    3514    0.566000    0.416750    0.516500
    3515    0.591500    0.631250    0.195750
    3516    0.511250    0.213000    0.545250
    3517    0.535250    0.393250    0.579500
    3518    0.466250    0.567750    0.565750
    3519    0.532000    0.424250    0.551000
    3520    0.520000    0.490000    0.377250
    3521    0.459250    0.695250    0.404500
    3522    0.546000    0.476500    0.487500
    3523    0.548000    0.423000    0.565000
    3524    0.523500    0.621250    0.361500
    3525    0.489500    0.562500    0.524750
    3526    0.515250    0.573250    0.468500
    3527    0.498250    0.608000    0.492500
    3528    0.415250    0.563750    0.541500
    3529    0.520750    0.344750    0.654500
    3530    0.397000    0.682000    0.579500
    3531    0.488000    0.595250    0.513750
    3532    0.658500    0.233000    0.388000
    3533    0.479500    0.516250    0.435500
    3534    0.516750    0.509250    0.570500
    3535    0.549750    0.512000    0.511500
    3536    0.457250    0.638000    0.543500
    3537    0.633750    0.038750    0.524000
    3538    0.556250    0.493750    0.349750
    3539    0.565500    0.481250    0.489500
    3540    0.649750    0.484000    0.000000
    3541    0.636750    0.463750    0.278750
    3542    0.537000    0.359250    0.539000
    3543    0.542500    0.429000    0.559750
    3544    0.524250    0.418250    0.567000
    3545    0.560500    0.706750    0.208000
    3546    0.483000    0.576250    0.570500
    3547    0.625000    0.268250    0.495250
    3548    0.452000    0.594500    0.585500
    3549    0.574000    0.372000    0.446750
    3550    0.579750    0.392750    0.503000
    3551    0.448250    0.608250    0.570000
    3552    0.473250    0.576500    0.559750
    3553    0.511000    0.575250    0.527000
    3554    0.571750    0.657250    0.174500
    3555    0.520250    0.477250    0.336250
    3556    0.561500    0.493750    0.366500
    3557    0.495500    0.517500    0.571750
    3558    0.614000    0.411000    0.292500
    3559    0.530000    0.317750    0.647750
    3560    0.515500    0.536500    0.528000
    3561    0.581750    0.457250    0.455750
    3562    0.392500    0.458750    0.624250
    3563    0.453000    0.740250    0.325000
    3564    0.447250    0.545000    0.605750
    3565    0.455500    0.631250    0.511750
    3566    0.472500    0.502000    0.600250
    3567    0.537000    0.501750    0.414250
    3568    0.392750    0.000250    0.883750
    3569    0.489250    0.534250    0.579500
    3570    0.408500    0.192250    0.754250
    3571    0.473750    0.560750    0.552500
    3572    0.424250    0.677250    0.461500
    3573    0.443750    0.533500    0.461750
    3574    0.421000    0.738750    0.390500
    3575    0.396500    0.413250    0.510250
    3576    0.519000    0.572000    0.506500
    3577    0.422750    0.680500    0.356000
    3578    0.485250    0.576250    0.466250
    3579    0.429500    0.578750    0.583750
    3580    0.539500    0.386250    0.587000
    3581    0.527250    0.341250    0.638750
    3582    0.562750    0.536750    0.432500
    3583    0.551750    0.445750    0.557500
    3584    0.522750    0.627000    0.381000
    3585    0.524250    0.531250    0.397750
    3586    0.604250    0.323250    0.320250
    3587    0.476500    0.577500    0.575000
    3588    0.501500    0.563250    0.499250
    3589    0.472750    0.515250    0.589000
    3590    0.474750    0.662250    0.510500
    3591    0.575750    0.542000    0.375500
    3592    0.487250    0.240750    0.745000
    3593    0.458500    0.558250    0.385250
    3594    0.494500    0.617250    0.458000
    3595    0.675500    0.204500    0.268750
    3596    0.549500    0.247500    0.593250
    3597    0.514500    0.304000    0.603000
    3598    0.672500    0.159500    0.339500
    3599    0.531000    0.446000    0.570750
    3600    0.431250    0.575250    0.576000
    3601    0.563000    0.489750    0.407000
    3602    0.442000    0.594750    0.585500
    3603    0.536500    0.431000    0.569750
    3604    0.396000    0.533750    0.632500
    3605    0.566000    0.493250    0.476000
    3606    0.490750    0.442250    0.613250
    3607    0.481750    0.562500    0.578750
    3608    0.382750    0.659750    0.615500
    3609    0.567750    0.000000    0.627500
    3610    0.561250    0.576750    0.373750
    3611    0.517500    0.388250    0.620000
    3612    0.482000    0.352250    0.649000
    3613    0.531000    0.000000    0.699500
    3614    0.547750    0.302750    0.598000
    3615    0.053250    0.383250    0.960750
    3616    0.476500    0.431750    0.339250
    3617    0.559250    0.490000    0.404750
    3618    0.475000    0.605000    0.544250
    3619    0.457250    0.575500    0.571500
    3620    0.443000    0.635750    0.538000
    3621    0.380000    0.541000    0.579000
    3622    0.338000    0.542750    0.538500
    3623    0.461250    0.588750    0.594750
    3624    0.557250    0.338000    0.598250
    3625    0.437250    0.677500    0.487000
    3626    0.512250    0.578250    0.509750
    3627    0.554500    0.531000    0.429500
    3628    0.490500    0.481500    0.608000
    3629    0.534000    0.554000    0.504500
    3630    0.511000    0.506750    0.587000
    3631    0.504250    0.501500    0.579500
    3632    0.472250    0.759750    0.349250
    3633    0.603250    0.372500    0.354250
    3634    0.407250    0.567750    0.563500
    3635    0.437750    0.155250    0.822750
    3636    0.509500    0.575500    0.443000
    3637    0.520000    0.561000    0.343250
    3638    0.471000    0.575750    0.582000
    3639    0.543750    0.510500    0.499000
    3640    0.468250    0.534500    0.620250
    3641    0.576750    0.114250    0.654250
    3642    0.382000    0.428000    0.751750
    3643    0.557000    0.440500    0.529250
    3644    0.538250    0.557500    0.432500
    3645    0.557000    0.587000    0.173250
    3646    0.410250    0.598000    0.644250
    3647    0.517750    0.497250    0.542750
    3648    0.558750    0.342500    0.578250
    3649    0.353000    0.760750    0.500500
    3650    0.373000    0.493750    0.524000
    3651    0.553500    0.367000    0.384250
    3652    0.536750    0.520000    0.516500
    3653    0.498500    0.570750    0.466000
    3654    0.423250    0.594750    0.574500
    3655    0.498750    0.825000    0.002000
    3656    0.501500    0.601750    0.529250
    3657    0.584750    0.570250    0.248750
    3658    0.396500    0.608000    0.640000
    3659    0.468000    0.645250    0.452500
    3660    0.543000    0.562250    0.449750
    3661    0.546250    0.278750    0.601750
    3662    0.509500    0.544250    0.492500
    3663    0.471500    0.605000    0.479250
    3664    0.502500    0.584750    0.457750
    3665    0.469000    0.691000    0.431500
    3666    0.588000    0.211000    0.508750
    3667    0.559750    0.435500    0.487250
    3668    0.418750    0.476750    0.548500
    3669    0.302500    0.554750    0.795500
    3670    0.433500    0.597500    0.603000
    3671    0.466250    0.581000    0.363750
    3672    0.291250    0.626000    0.697750
    3673    0.553250    0.379250    0.567500
    3674    0.520000    0.560750    0.498250
    3675    0.275500    0.476500    0.850250
    3676    0.432750    0.457500    0.489500
    3677    0.418000    0.539500    0.642250
    3678    0.543250    0.444750    0.567250
    3679    0.412000    0.512250    0.526000
    3680    0.539000    0.373000    0.515250
    3681    0.581000    0.399000    0.506750
    3682    0.496250    0.651250    0.426750
    3683    0.399000    0.351750    0.678750
    3684    0.574250    0.456500    0.461750
    3685    0.469500    0.565250    0.570000
    3686    0.400000    0.442750    0.727000
    3687    0.522000    0.523500    0.537250
    3688    0.483250    0.537250    0.526750
    3689    0.547500    0.566250    0.343250
    3690    0.569500    0.383000    0.415250
    3691    0.521000    0.512000    0.567500
    3692    0.482250    0.518500    0.523500
    3693    0.498500    0.572750    0.518250
    3694    0.589000    0.437000    0.437000
    3695    0.527250    0.498500    0.444750
    3696    0.561500    0.518000    0.469000
    3697    0.530500    0.570500    0.444500
    3698    0.543750    0.509500    0.497500
    3699    0.542750    0.500500    0.512250
    3700    0.541750    0.563000    0.427750
    3701    0.488000    0.033750    0.783250
    3702    0.484500    0.375500    0.695750
    3703    0.548500    0.587250    0.368000
    3704    0.511750    0.556500    0.513750
    3705    0.470750    0.565750    0.569000
    3706    0.507000    0.525250    0.562000
    3707    0.467750    0.525250    0.609000
    3708    0.508250    0.571750    0.503750
    3709    0.574000    0.438500    0.482750
    3710    0.464000    0.628500    0.536250
    3711    0.460750    0.578250    0.578000
    3712    0.390250    0.760500    0.433000
    3713    0.538750    0.574750    0.374250
    3714    0.534750    0.520750    0.514750
    3715    0.469750    0.576000    0.538500
    3716    0.468000    0.400500    0.499500
    3717    0.510000    0.243250    0.695500
    3718    0.499250    0.618500    0.409250
    3719    0.595500    0.409250    0.394000
    3720    0.536500    0.420750    0.564000
    3721    0.555000    0.680000    0.198250
    3722    0.580500    0.606500    0.284750
    3723    0.581250    0.525500    0.317000
    3724    0.513250    0.520500    0.578500
    3725    0.484000    0.503750    0.591750
    3726    0.427250    0.526500    0.451000
    3727    0.532500    0.515500    0.434500
    3728    0.497250    0.559750    0.547000
    3729    0.528250    0.511500    0.579250
    3730    0.471750    0.522500    0.627000
    3731    0.538250    0.558000    0.449500
    3732    0.508500    0.532250    0.530750
    3733    0.428000    0.357000    0.724000
    3734    0.537250    0.431750    0.559250
    3735    0.497750    0.510750    0.564000
    3736    0.505500    0.489500    0.577750
    3737    0.508500    0.573000    0.504750
    3738    0.518250    0.176250    0.645000
    3739    0.565500    0.172750    0.624750
    3740    0.516750    0.541500    0.474250
    3741    0.527750    0.464000    0.577500
    3742    0.573250    0.393500    0.529750
    3743    0.504000    0.441250    0.614250
    3744    0.548500    0.481250    0.513000
    3745    0.532500    0.577000    0.420000
    3746    0.495750    0.570250    0.420000
    3747    0.527500    0.429500    0.547750
    3748    0.588500    0.395250    0.374500
    3749    0.461750    0.586500    0.579500
    3750    0.489750    0.568250    0.574000
    3751    0.546500    0.551500    0.300500
    3752    0.259250    0.577000    0.801750
    3753    0.380000    0.599000    0.331000
    3754    0.536750    0.443750    0.563750
    3755    0.617500    0.568500    0.003500
    3756    0.445000    0.555500    0.594750
    3757    0.604500    0.532250    0.314250
    3758    0.530500    0.519750    0.521250
    3759    0.531000    0.554250    0.429250
    3760    0.470750    0.593250    0.538000
    3761    0.599000    0.579750    0.029750
    3762    0.590250    0.025000    0.674500
    3763    0.697000    0.209000    0.213750
    3764    0.561750    0.545500    0.425000
    3765    0.604000    0.000000    0.643500
    3766    0.422250    0.584250    0.588500
    3767    0.454500    0.452500    0.666250
    3768    0.516250    0.583750    0.524750
    3769    0.553750    0.363000    0.510250
    3770    0.403250    0.745500    0.437500
    3771    0.433500    0.609500    0.600250
    3772    0.425000    0.561750    0.645500
    3773    0.576250    0.404250    0.500000
    3774    0.458500    0.543250    0.586250
    3775    0.582000    0.001500    0.670500
    3776    0.509000    0.392250    0.588750
    3777    0.542750    0.563000    0.441500
    3778    0.544500    0.438250    0.555500
    3779    0.552000    0.440500    0.553000
    3780    0.458500    0.444000    0.549000
    3781    0.334750    0.618250    0.715500
    3782    0.689750    0.274250    0.183250
    3783    0.528000    0.477750    0.440000
    3784    0.436000    0.602250    0.527000
    3785    0.509250    0.573500    0.520000
    3786    0.479000    0.582750    0.425500
    3787    0.446500    0.634250    0.536000
    3788    0.510250    0.620000    0.395500
    3789    0.586250    0.376500    0.395250
    3790    0.369750    0.615500    0.656250
    3791    0.456000    0.586000    0.547250
    3792    0.536500    0.558500    0.425500
    3793    0.427250    0.608750    0.596500
    3794    0.473250    0.467750    0.641750
    3795    0.473000    0.670500    0.445750
    3796    0.421250    0.489750    0.694000
    3797    0.507000    0.511250    0.568750
    3798    0.454500    0.575500    0.564250
    3799    0.527000    0.518250    0.505750
    3800    0.494250    0.505750    0.549500
    3801    0.498250    0.429250    0.600000
    3802    0.557250    0.456250    0.497500
    3803    0.538250    0.528750    0.509500
    3804    0.507500    0.624750    0.452250
    3805    0.512750    0.347750    0.651500
    3806    0.471250    0.570750    0.568250
    3807    0.465250    0.391250    0.616250
    3808    0.496750    0.450750    0.593500
    3809    0.477500    0.507500    0.639500
    3810    0.506500    0.563750    0.503000
    3811    0.531750    0.420000    0.481000
    3812    0.503000    0.291250    0.681750
    3813    0.497250    0.606000    0.501000
    3814    0.524000    0.548000    0.359250
    3815    0.531750    0.256500    0.578250
    3816    0.398500    0.662750    0.600750
    3817    0.376000    0.567000    0.676750
    3818    0.351750    0.065750    0.897750
    3819    0.471000    0.857750    0.000000
    3820    0.526250    0.503000    0.578250
    3821    0.512000    0.549750    0.508750
    3822    0.481000    0.544750    0.576250
    3823    0.530000    0.681500    0.259500
    3824    0.383250    0.620000    0.659500
    3825    0.423250    0.356500    0.695750
    3826    0.038000    0.966750    0.010250
    3827    0.524250    0.431000    0.573500
    3828    0.485000    0.478750    0.633500
    3829    0.546500    0.434500    0.561750
    3830    0.269750    0.608000    0.748500
    3831    0.393000    0.639250    0.593250
    3832    0.423500    0.374500    0.758750
    3833    0.473000    0.570000    0.581500
    3834    0.414500    0.398750    0.643750
    3835    0.588000    0.000250    0.634500
    3836    0.468500    0.400750    0.648000
    3837    0.585000    0.337750    0.516500
    3838    0.585000    0.402500    0.506250
    3839    0.549750    0.479250    0.435000
    3840    0.457750    0.567250    0.593250
    3841    0.516750    0.758000    0.184000
    3842    0.393750    0.610500    0.538000
    3843    0.470250    0.610500    0.477750
    3844    0.552750    0.496250    0.481000
    3845    0.498250    0.489500    0.558750
    3846    0.395500    0.691500    0.443750
    3847    0.440000    0.451500    0.598750
    3848    0.500000    0.522500    0.590500
    3849    0.412000    0.667750    0.478750
    3850    0.545750    0.437000    0.546000
    3851    0.532000    0.474000    0.213500
    3852    0.391250    0.584750    0.627750
    3853    0.589500    0.410750    0.475250
    3854    0.312000    0.745250    0.613750
    3855    0.535250    0.554000    0.452500
    3856    0.554750    0.543000    0.268500
    3857    0.538500    0.558750    0.412250
    3858    0.384750    0.653750    0.585500
    3859    0.637250    0.423000    0.227000
    3860    0.546250    0.445750    0.552500
    3861    0.424000    0.742000    0.386250
    3862    0.550500    0.639000    0.293000
    3863    0.522750    0.476250    0.563750
    3864    0.421250    0.703500    0.496250
    3865    0.579750    0.455750    0.419500
    3866    0.455250    0.565750    0.563250
    3867    0.517250    0.509250    0.577500
    3868    0.487250    0.575750    0.560250
    3869    0.374500    0.000000    0.885000
    3870    0.656250    0.073500    0.274250
    3871    0.460500    0.567250    0.572500
    3872    0.539250    0.566250    0.449750
    3873    0.573250    0.435000    0.426500
    3874    0.465750    0.580500    0.583750
    3875    0.545750    0.393000    0.576000
    3876    0.517500    0.641500    0.406500
    3877    0.533750    0.314000    0.523500
    3878    0.467250    0.569500    0.571750
    3879    0.573750    0.639250    0.000250
    3880    0.600500    0.442750    0.437750
    3881    0.434500    0.517500    0.685750
    3882    0.581000    0.529750    0.287500
    3883    0.469500    0.577750    0.574750
    3884    0.537500    0.448000    0.560250
    3885    0.538750    0.496750    0.498750
    3886    0.596500    0.322000    0.533500
    3887    0.592750    0.246250    0.359500
    3888    0.508750    0.512000    0.584250
    3889    0.489250    0.565750    0.546500
    3890    0.537250    0.587250    0.396000
    3891    0.494000    0.599500    0.475750
    3892    0.523750    0.564000    0.526250
    3893    0.458000    0.570250    0.563500
    3894    0.469750    0.579000    0.505500
    3895    0.527750    0.686000    0.267000
    3896    0.494250    0.599250    0.502750
    3897    0.576250    0.368000    0.520750
    3898    0.493000    0.569750    0.534000
    3899    0.555500    0.540500    0.379250
    3900    0.595750    0.283250    0.518500
    3901    0.529250    0.440000    0.558250
    3902    0.543000    0.446250    0.560000
    3903    0.461250    0.556250    0.523250
    3904    0.550750    0.582250    0.385750
    3905    0.541000    0.567000    0.458000
    3906    0.523250    0.613500    0.366500
    3907    0.502000    0.566750    0.512000
    3908    0.712750    0.329250    0.037000
    3909    0.490750    0.598250    0.532000
    3910    0.464750    0.680250    0.433000
    3911    0.491000    0.535500    0.588250
    3912    0.463500    0.468500    0.633000
    3913    0.463000    0.560750    0.614250
    3914    0.457000    0.619500    0.539000
    3915    0.410000    0.697500    0.349750
    3916    0.378500    0.885500    0.014750
    3917    0.473750    0.515250    0.613500
    3918    0.463000    0.571500    0.571500
    3919    0.500750    0.582500    0.487000
    3920    0.471250    0.432500    0.547000
    3921    0.497500    0.504750    0.524500
    3922    0.498500    0.496250    0.598000
    3923    0.469000    0.464250    0.465500
    3924    0.547500    0.511000    0.497000
    3925    0.462000    0.479750    0.642500
    3926    0.544250    0.413500    0.537000
    3927    0.536250    0.557500    0.448500
    3928    0.541750    0.567250    0.453000
    3929    0.568750    0.370750    0.429250
    3930    0.632750    0.343000    0.343250
    3931    0.517000    0.466750    0.588000
    3932    0.472500    0.447750    0.663250
    3933    0.535000    0.573000    0.442750
    3934    0.494750    0.584500    0.485250
    3935    0.502250    0.501750    0.567750
    3936    0.459500    0.550500    0.607750
    3937    0.533750    0.440250    0.563500
    3938    0.377750    0.619500    0.701750
    3939    0.467500    0.610750    0.553250
    3940    0.358750    0.572000    0.713750
    3941    0.521250    0.443750    0.522250
    3942    0.352500    0.572750    0.760500
    3943    0.256750    0.946500    0.083750
    3944    0.553750    0.452250    0.379250
    3945    0.538750    0.556000    0.424250
    3946    0.461750    0.577000    0.572750
    3947    0.527250    0.481500    0.509250
    3948    0.449750    0.555750    0.617750
    3949    0.539000    0.274250    0.647750
    3950    0.471750    0.576750    0.575750
    3951    0.677250    0.506500    0.000000
    3952    0.534250    0.486500    0.554000
    3953    0.494250    0.589500    0.445000
    3954    0.537500    0.518750    0.523000
    3955    0.509750    0.569500    0.455750
    3956    0.400750    0.655500    0.588250
    3957    0.519750    0.599250    0.426000
    3958    0.487000    0.585750    0.504250
    3959    0.545750    0.285000    0.643750
    3960    0.524250    0.604500    0.428500
    3961    0.614000    0.535000    0.228750
    3962    0.499000    0.460750    0.607750
    3963    0.371750    0.679750    0.518750
    3964    0.464500    0.565500    0.573250
    3965    0.480250    0.569750    0.564250
    3966    0.109000    0.828000    0.828750
    3967    0.536500    0.548500    0.435000
    3968    0.402000    0.008000    0.819500
    3969    0.405500    0.330750    0.706250
    3970    0.475500    0.565250    0.566000
    3971    0.527750    0.564750    0.513000
    3972    0.456750    0.609500    0.535250
    3973    0.547250    0.424250    0.558000
    3974    0.542000    0.609750    0.443750
    3975    0.544000    0.410250    0.562250
    3976    0.498500    0.577750    0.510750
    3977    0.451250    0.469500    0.555500
    3978    0.401250    0.433750    0.743000
    3979    0.523250    0.490000    0.420000
    3980    0.438250    0.487500    0.568500
    3981    0.566750    0.447750    0.365750
    3982    0.516500    0.416000    0.610000
    3983    0.367500    0.326500    0.794250
    3984    0.317000    0.625500    0.623000
    3985    0.468500    0.641500    0.476750
    3986    0.500750    0.514250    0.553750
    3987    0.423750    0.555250    0.534750
    3988    0.541500    0.452250    0.493250
    3989    0.454750    0.570750    0.576000
    3990    0.400500    0.459750    0.692750
    3991    0.509500    0.553500    0.416500
    3992    0.576750    0.628500    0.118000
    3993    0.474750    0.590750    0.409500
    3994    0.538000    0.655250    0.316750
    3995    0.424000    0.678000    0.508250
    3996    0.521250    0.530500    0.539750
    3997    0.560250    0.429250    0.509000
    3998    0.541000    0.714250    0.000250
    3999    0.544250    0.007750    0.737500
    4000    0.407750    0.667250    0.568500
    4001    0.447750    0.466500    0.408250
    4002    0.539500    0.482250    0.468750
    4003    0.469000    0.566500    0.559250
    4004    0.492750    0.389750    0.611250
    4005    0.421250    0.347500    0.570250
    4006    0.489000    0.478250    0.627000
    4007    0.472250    0.579250    0.580250
    4008    0.455250    0.702250    0.407500
    4009    0.470000    0.563000    0.558250
    4010    0.559250    0.517750    0.432750
