   locus    deme        mean         std
    3439       3    0.133233    0.044772
    3440       1    0.016550    0.012588
    3440       2    0.020994    0.015005
    3440       3    0.020781    0.014765
    3441       1    0.068805    0.025383
    3441       2    0.068710    0.027776
    3441       3    0.077560    0.028641
    3442       1    0.022935    0.014143
    3442       2    0.012078    0.012289
    3442       3    0.012189    0.011836
    3443       1    0.466203    0.052979
    3443       2    0.488562    0.059116
    3443       3    0.401899    0.059312
    3444       1    0.624898    0.054197
    3444       2    0.711996    0.060958
    3444       3    0.530624    0.066499
    3445       1    0.031800    0.018773
    3445       2    0.071294    0.033021
    3445       3    0.022441    0.016993
    3446       1    0.020192    0.013555
    3446       2    0.013258    0.012342
    3446       3    0.021116    0.014901
    3447       1    0.023664    0.014895
    3447       2    0.012488    0.012404
    3447       3    0.012787    0.012553
    3448       1    0.023257    0.014077
    3448       2    0.012243    0.011992
    3448       3    0.012898    0.012283
    3449       1    0.066384    0.025948
    3449       2    0.049797    0.024423
    3449       3    0.107457    0.038433
    3450       1    0.022686    0.013928
    3450       2    0.012118    0.012381
    3450       3    0.012448    0.012680
    3451       1    0.458679    0.067825
    3451       2    0.710011    0.065967
    3451       3    0.579806    0.063666
    3452       1    0.141322    0.036783
    3452       2    0.202677    0.051982
    3452       3    0.117298    0.037367
    3453       1    0.386631    0.054646
    3453       2    0.271645    0.059918
    3453       3    0.403048    0.059716
    3454       1    0.054891    0.023054
    3454       2    0.033670    0.020969
    3454       3    0.076782    0.031514
    3455       1    0.052629    0.022177
    3455       2    0.067184    0.027390
    3455       3    0.051151    0.023624
    3456       1    0.016639    0.013008
    3456       2    0.020759    0.015451
    3456       3    0.020780    0.015235
    3457       1    0.023677    0.014430
    3457       2    0.012278    0.012123
    3457       3    0.012881    0.012165
    3458       1    0.064503    0.024733
    3458       2    0.065449    0.027173
    3458       3    0.065493    0.026643
    3459       1    0.791088    0.044617
    3459       2    0.795473    0.046816
    3459       3    0.867684    0.041732
    3460       1    0.129084    0.034430
    3460       2    0.129936    0.037296
    3460       3    0.147746    0.038548
    3461       1    0.020294    0.013314
    3461       2    0.020993    0.015373
    3461       3    0.013782    0.012650
    3462       1    0.151398    0.041293
    3462       2    0.228454    0.053197
    3462       3    0.202663    0.047039
    3463       1    0.266248    0.045602
    3463       2    0.283676    0.050957
    3463       3    0.302870    0.051684
    3464       1    0.408111    0.050724
    3464       2    0.381946    0.057356
    3464       3    0.452585    0.057708
    3465       1    0.048207    0.021400
    3465       2    0.052339    0.024061
    3465       3    0.028957    0.018964
    3466       1    0.234917    0.043629
    3466       2    0.205893    0.045184
    3466       3    0.217352    0.045618
    3467       1    0.215698    0.048772
    3467       2    0.205950    0.050761
    3467       3    0.380201    0.074818
    3468       1    0.013397    0.011732
    3468       2    0.011085    0.012076
    3468       3    0.026411    0.017191
    3469       1    0.023414    0.015580
    3469       2    0.043278    0.022346
    3469       3    0.026362    0.016839
    3470       1    0.502305    0.052522
    3470       2    0.569097    0.059550
    3470       3    0.480773    0.057590
    3471       1    0.060661    0.023550
    3471       2    0.034763    0.020792
    3471       3    0.067798    0.027862
    3472       1    0.117175    0.032105
    3472       2    0.108009    0.033831
    3472       3    0.101293    0.033616
    3473       1    0.016493    0.012625
    3473       2    0.020724    0.014594
    3473       3    0.020156    0.014408
    3474       1    0.119946    0.032451
    3474       2    0.114854    0.034663
    3474       3    0.132114    0.036190
    3475       1    0.023006    0.014341
    3475       2    0.012207    0.012544
    3475       3    0.012697    0.012468
    3476       1    0.022521    0.013990
    3476       2    0.011595    0.011945
    3476       3    0.011893    0.012022
    3477       1    0.048003    0.021539
    3477       2    0.039554    0.021174
    3477       3    0.064621    0.026801
    3478       1    0.147554    0.038824
    3478       2    0.078341    0.035122
    3478       3    0.207675    0.055924
    3479       1    0.147376    0.037454
    3479       2    0.204997    0.050889
    3479       3    0.131977    0.038815
    3480       1    0.404824    0.064196
    3480       2    0.319763    0.058769
    3480       3    0.228908    0.058748
    3481       1    0.023061    0.014308
    3481       2    0.012211    0.012302
    3481       3    0.012964    0.012924
    3482       1    0.020046    0.013485
    3482       2    0.020738    0.015489
    3482       3    0.013398    0.012318
    3483       1    0.437176    0.051339
    3483       2    0.456634    0.057938
    3483       3    0.427010    0.054950
    3484       1    0.160960    0.049736
    3484       2    0.217960    0.054240
    3484       3    0.387685    0.074880
    3485       1    0.459592    0.058812
    3485       2    0.457412    0.062698
    3485       3    0.318829    0.062570
    3486       1    0.439513    0.059850
    3486       2    0.488777    0.062226
    3486       3    0.575283    0.066206
    3487       1    0.339443    0.050060
    3487       2    0.304083    0.053829
    3487       3    0.403583    0.059829
    3488       1    0.095969    0.029543
    3488       2    0.109021    0.034507
    3488       3    0.083129    0.030182
    3489       1    0.013480    0.011773
    3489       2    0.010770    0.011370
    3489       3    0.026391    0.017260
    3490       1    0.127657    0.035383
    3490       2    0.186074    0.046082
    3490       3    0.133909    0.038412
    3491       1    0.074390    0.026382
    3491       2    0.098171    0.034644
    3491       3    0.054039    0.025696
    3492       1    0.273904    0.047079
    3492       2    0.309671    0.053016
    3492       3    0.307391    0.052681
    3493       1    0.013383    0.011865
    3493       2    0.027356    0.017756
    3493       3    0.011062    0.011729
    3494       1    0.056768    0.033412
    3494       2    0.150638    0.051175
    3494       3    0.439736    0.073174
    3495       1    0.026002    0.015259
    3495       2    0.025434    0.016644
    3495       3    0.025242    0.016351
    3496       1    0.174290    0.038199
    3496       2    0.176429    0.042788
    3496       3    0.149801    0.039088
    3497       1    0.024783    0.015226
    3497       2    0.032928    0.019515
    3497       3    0.017506    0.014774
    3498       1    0.195512    0.040866
    3498       2    0.156891    0.041214
    3498       3    0.185912    0.043607
    3499       1    0.754923    0.055452
    3499       2    0.367162    0.070669
    3499       3    0.804753    0.051989
    3500       1    0.056558    0.023995
    3500       2    0.092306    0.036163
    3500       3    0.035419    0.021827
    3501       1    0.504071    0.051394
    3501       2    0.530251    0.057087
    3501       3    0.479237    0.057026
    3502       1    0.016484    0.013047
    3502       2    0.020794    0.015461
    3502       3    0.021077    0.015231
    3503       1    0.079189    0.029448
    3503       2    0.131039    0.041552
    3503       3    0.097596    0.033632
    3504       1    0.136857    0.035090
    3504       2    0.145366    0.039831
    3504       3    0.164434    0.041725
    3505       1    0.020194    0.013080
    3505       2    0.020711    0.015161
    3505       3    0.013488    0.012200
    3506       1    0.014325    0.012224
    3506       2    0.011411    0.012058
    3506       3    0.027121    0.017843
    3507       1    0.019096    0.015564
    3507       2    0.071635    0.038470
    3507       3    0.015833    0.015055
    3508       1    0.081683    0.027612
    3508       2    0.089416    0.031777
    3508       3    0.054950    0.025109
    3509       1    0.121367    0.033314
    3509       2    0.094359    0.032619
    3509       3    0.130099    0.036983
    3510       1    0.013291    0.011408
    3510       2    0.026631    0.017204
    3510       3    0.011133    0.011365
    3511       1    0.020355    0.014628
    3511       2    0.032081    0.019437
    3511       3    0.023901    0.016501
    3512       1    0.360077    0.051762
    3512       2    0.281709    0.053567
    3512       3    0.356471    0.055369
    3513       1    0.264417    0.046467
    3513       2    0.222703    0.047795
    3513       3    0.284347    0.052981
    3514       1    0.099768    0.030252
    3514       2    0.125385    0.037430
    3514       3    0.106214    0.033103
    3515       1    0.045041    0.023485
    3515       2    0.039934    0.022922
    3515       3    0.123029    0.047139
    3516       1    0.586790    0.053894
    3516       2    0.685471    0.059439
    3516       3    0.577510    0.060189
    3517       1    0.036928    0.019156
    3517       2    0.061296    0.027601
    3517       3    0.033928    0.020072
    3518       1    0.084840    0.028027
    3518       2    0.072559    0.028715
    3518       3    0.073884    0.028978
    3519       1    0.012404    0.011690
    3519       2    0.026869    0.018088
    3519       3    0.010088    0.011233
    3520       1    0.424512    0.051369
    3520       2    0.433733    0.055704
    3520       3    0.463454    0.057091
    3521       1    0.344864    0.051250
    3521       2    0.279719    0.053794
    3521       3    0.364557    0.057170
    3522       1    0.062018    0.024332
    3522       2    0.075233    0.029145
    3522       3    0.074762    0.028653
    3523       1    0.013761    0.011933
    3523       2    0.027329    0.018011
    3523       3    0.011186    0.011750
    3524       1    0.030356    0.018127
    3524       2    0.020595    0.016293
    3524       3    0.055650    0.026885
    3525       1    0.021139    0.013795
    3525       2    0.013675    0.012639
    3525       3    0.020812    0.014566
    3526       1    0.044347    0.020246
    3526       2    0.036149    0.020136
    3526       3    0.053210    0.024502
    3527       1    0.054017    0.022033
    3527       2    0.039863    0.020800
    3527       3    0.056748    0.024730
    3528       1    0.488299    0.052440
    3528       2    0.452413    0.055880
    3528       3    0.453890    0.056475
    3529       1    0.078515    0.027475
    3529       2    0.112886    0.039104
    3529       3    0.055387    0.026214
    3530       1    0.073357    0.027543
    3530       2    0.034863    0.020887
    3530       3    0.051260    0.024333
    3531       1    0.120939    0.032746
    3531       2    0.103370    0.033455
    3531       3    0.120637    0.036000
    3532       1    0.137415    0.040509
    3532       2    0.242147    0.059675
    3532       3    0.186597    0.045660
    3533       1    0.404433    0.050931
    3533       2    0.400642    0.056199
    3533       3    0.420498    0.056313
    3534       1    0.020720    0.013313
    3534       2    0.021526    0.015193
    3534       3    0.014072    0.012662
    3535       1    0.016172    0.012551
    3535       2    0.020595    0.015126
    3535       3    0.020275    0.014760
    3536       1    0.074829    0.026592
    3536       2    0.048699    0.023318
    3536       3    0.065794    0.027363
    3537       1    0.031085    0.022792
    3537       2    0.203349    0.064308
    3537       3    0.041839    0.025011
    3538       1    0.274238    0.047613
    3538       2    0.289071    0.051577
    3538       3    0.331651    0.057224
    3539       1    0.024322    0.015821
    3539       2    0.034872    0.019305
    3539       3    0.034747    0.019323
    3540       1    0.022255    0.018430
    3540       2    0.035840    0.023418
    3540       3    0.405718    0.068024
    3541       1    0.107417    0.034385
    3541       2    0.135637    0.040174
    3541       3    0.182559    0.049889
    3542       1    0.242999    0.044804
    3542       2    0.292026    0.053535
    3542       3    0.241097    0.048769
    3543       1    0.013092    0.011590
    3543       2    0.026723    0.017380
    3543       3    0.010845    0.011479
    3544       1    0.213502    0.042263
    3544       2    0.242805    0.050715
    3544       3    0.203231    0.045493
    3545       1    0.145697    0.039954
    3545       2    0.117065    0.040411
    3545       3    0.239889    0.060291
    3546       1    0.044906    0.019571
    3546       2    0.033388    0.019513
    3546       3    0.034007    0.019435
    3547       1    0.061879    0.026296
    3547       2    0.125185    0.043025
    3547       3    0.078492    0.030003
    3548       1    0.054925    0.022304
    3548       2    0.037310    0.020223
    3548       3    0.038145    0.021036
    3549       1    0.171726    0.040698
    3549       2    0.217368    0.048158
    3549       3    0.195879    0.044870
    3550       1    0.031173    0.018220
    3550       2    0.059574    0.027724
    3550       3    0.040675    0.021726
    3551       1    0.069543    0.024774
    3551       2    0.044788    0.022181
    3551       3    0.053071    0.024103
    3552       1    0.022756    0.014133
    3552       2    0.011710    0.012202
    3552       3    0.012227    0.012159
    3553       1    0.020637    0.013635
    3553       2    0.013473    0.012279
    3553       3    0.021118    0.014925
    3554       1    0.210422    0.047657
    3554       2    0.190852    0.049063
    3554       3    0.335758    0.068740
    3555       1    0.502209    0.054000
    3555       2    0.517879    0.056907
    3555       3    0.557567    0.058427
    3556       1    0.204840    0.041892
    3556       2    0.223405    0.046790
    3556       3    0.255486    0.052049
    3557       1    0.019978    0.013141
    3557       2    0.020380    0.014937
    3557       3    0.013212    0.011784
    3558       1    0.272921    0.051279
    3558       2    0.318791    0.055076
    3558       3    0.361652    0.060335
    3559       1    0.140229    0.036918
    3559       2    0.187944    0.048581
    3559       3    0.116626    0.036225
    3560       1    0.025724    0.015239
    3560       2    0.025274    0.016738
    3560       3    0.025582    0.016458
    3561       1    0.032826    0.019108
    3561       2    0.050002    0.023721
    3561       3    0.050271    0.023694
    3562       1    0.585339    0.052054
    3562       2    0.571514    0.056563
    3562       3    0.519293    0.058551
    3563       1    0.293744    0.048921
    3563       2    0.220425    0.052321
    3563       3    0.333767    0.057639
    3564       1    0.038575    0.018771
    3564       2    0.028307    0.017989
    3564       3    0.021487    0.015923
    3565       1    0.176380    0.038053
    3565       2    0.137178    0.038934
    3565       3    0.165947    0.041866
    3566       1    0.199030    0.040950
    3566       2    0.189438    0.043629
    3566       3    0.171855    0.041686
    3567       1    0.192416    0.040652
    3567       2    0.204905    0.046158
    3567       3    0.224415    0.047887
    3568       1    0.132172    0.042926
    3568       2    0.541104    0.070418
    3568       3    0.054990    0.030047
    3569       1    0.049497    0.020848
    3569       2    0.045052    0.022519
    3569       3    0.037911    0.020343
    3570       1    0.567601    0.054275
    3570       2    0.650352    0.063850
    3570       3    0.470561    0.067275
    3571       1    0.020869    0.014304
    3571       2    0.010453    0.012345
    3571       3    0.011107    0.012257
    3572       1    0.297290    0.048432
    3572       2    0.234299    0.050386
    3572       3    0.293931    0.051209
    3573       1    0.491725    0.051049
    3573       2    0.469492    0.056517
    3573       3    0.489020    0.055895
    3574       1    0.228587    0.045251
    3574       2    0.158605    0.043640
    3574       3    0.243101    0.051007
    3575       1    0.822705    0.039387
    3575       2    0.819991    0.043290
    3575       3    0.800290    0.045739
    3576       1    0.020817    0.013630
    3576       2    0.013585    0.012836
    3576       3    0.020911    0.015213
    3577       1    0.615850    0.052221
    3577       2    0.547484    0.060247
    3577       3    0.643310    0.057004
    3578       1    0.231263    0.042809
    3578       2    0.208261    0.045560
    3578       3    0.237485    0.046799
    3579       1    0.259283    0.047044
    3579       2    0.225713    0.047269
    3579       3    0.226449    0.046222
    3580       1    0.069990    0.025961
    3580       2    0.098364    0.034688
    3580       3    0.061213    0.026672
    3581       1    0.043725    0.020834
    3581       2    0.073795    0.031571
    3581       3    0.028764    0.019103
    3582       1    0.081380    0.027385
    3582       2    0.086480    0.030909
    3582       3    0.105026    0.033716
    3583       1    0.013288    0.011770
    3583       2    0.026941    0.017674
    3583       3    0.010935    0.011289
    3584       1    0.085729    0.028471
    3584       2    0.067990    0.028160
    3584       3    0.115620    0.037963
    3585       1    0.325386    0.048130
    3585       2    0.320290    0.053464
    3585       3    0.359428    0.054708
    3586       1    0.298892    0.055246
    3586       2    0.378806    0.059203
    3586       3    0.376573    0.058587
    3587       1    0.023366    0.013986
    3587       2    0.012623    0.012392
    3587       3    0.012737    0.012476
    3588       1    0.020097    0.013169
    3588       2    0.013037    0.012494
    3588       3    0.020660    0.015319
    3589       1    0.151738    0.036582
    3589       2    0.146251    0.039886
    3589       3    0.127526    0.036290
    3590       1    0.079155    0.027315
    3590       2    0.052091    0.024666
    3590       3    0.077591    0.029301
    3591       1    0.046365    0.021717
    3591       2    0.049623    0.024405
    3591       3    0.076882    0.030682
    3592       1    0.140707    0.037371
    3592       2    0.206037    0.053909
    3592       3    0.092064    0.035778
    3593       1    0.588888    0.050989
    3593       2    0.560823    0.056101
    3593       3    0.610524    0.055335
    3594       1    0.140288    0.036338
    3594       2    0.112784    0.035394
    3594       3    0.149722    0.040719
    3595       1    0.232947    0.054599
    3595       2    0.368478    0.065948
    3595       3    0.335879    0.060864
    3596       1    0.265328    0.046557
    3596       2    0.356585    0.063376
    3596       3    0.252099    0.051604
    3597       1    0.322204    0.050111
    3597       2    0.385541    0.059564
    3597       3    0.298390    0.052805
    3598       1    0.056042    0.031338
    3598       2    0.168463    0.054382
    3598       3    0.105410    0.037917
    3599       1    0.013938    0.011974
    3599       2    0.027820    0.017961
    3599       3    0.011281    0.011525
    3600       1    0.240381    0.045614
    3600       2    0.207039    0.046165
    3600       3    0.208107    0.045130
    3601       1    0.126416    0.035116
    3601       2    0.140988    0.039463
    3601       3    0.159697    0.041881
    3602       1    0.084185    0.028323
    3602       2    0.061021    0.026178
    3602       3    0.061317    0.026026
    3603       1    0.012722    0.011499
    3603       2    0.026076    0.017145
    3603       3    0.010396    0.011196
    3604       1    0.351092    0.052352
    3604       2    0.319070    0.053750
    3604       3    0.287721    0.052783
    3605       1    0.063021    0.025004
    3605       2    0.075666    0.029128
    3605       3    0.075771    0.028557
    3606       1    0.037511    0.018771
    3606       2    0.047736    0.023533
    3606       3    0.023822    0.016999
    3607       1    0.023424    0.014092
    3607       2    0.012205    0.011783
    3607       3    0.012762    0.012340
    3608       1    0.141994    0.037176
    3608       2    0.094616    0.033386
    3608       3    0.104588    0.033875
    3609       1    0.008619    0.010320
    3609       2    0.470542    0.068576
    3609       3    0.006801    0.009489
    3610       1    0.059734    0.024436
    3610       2    0.055990    0.025428
    3610       3    0.093100    0.034028
    3611       1    0.040212    0.019724
    3611       2    0.060839    0.027579
    3611       3    0.026214    0.018390
    3612       1    0.217062    0.043370
    3612       2    0.255042    0.052828
    3612       3    0.182142    0.045307
    3613       1    0.020488    0.015963
    3613       2    0.449089    0.069015
    3613       3    0.011666    0.013142
    3614       1    0.017940    0.014424
    3614       2    0.054595    0.030999
    3614       3    0.015033    0.014240
    3615       1    0.544808    0.069004
    3615       2    0.372144    0.067104
    3615       3    0.130973    0.048088
    3616       1    0.775596    0.042702
    3616       2    0.785495    0.046250
    3616       3    0.812033    0.043596
    3617       1    0.125374    0.034526
    3617       2    0.140456    0.038686
    3617       3    0.159638    0.042167
    3618       1    0.059116    0.023486
    3618       2    0.041037    0.021951
    3618       3    0.049155    0.023784
    3619       1    0.024234    0.015008
    3619       2    0.013228    0.013089
    3619       3    0.013241    0.012800
    3620       1    0.104289    0.031472
    3620       2    0.072199    0.028813
    3620       3    0.089560    0.031960
    3621       1    0.599937    0.053491
    3621       2    0.556475    0.057499
    3621       3    0.548402    0.057670
    3622       1    0.773446    0.045079
    3622       2    0.726299    0.051278
    3622       3    0.726052    0.051186
    3623       1    0.054277    0.022066
    3623       2    0.037249    0.020518
    3623       3    0.037774    0.020720
    3624       1    0.053659    0.022864
    3624       2    0.090523    0.034419
    3624       3    0.044425    0.023267
    3625       1    0.103436    0.031958
    3625       2    0.062637    0.028052
    3625       3    0.097580    0.033845
    3626       1    0.079584    0.027189
    3626       2    0.072338    0.028448
    3626       3    0.081889    0.029918
    3627       1    0.081798    0.028241
    3627       2    0.086358    0.030953
    3627       3    0.104529    0.034293
    3628       1    0.155710    0.036451
    3628       2    0.157314    0.040075
    3628       3    0.130897    0.037762
    3629       1    0.049073    0.021220
    3629       2    0.048504    0.022829
    3629       3    0.057387    0.024796
    3630       1    0.019958    0.013276
    3630       2    0.020459    0.015325
    3630       3    0.013438    0.012554
    3631       1    0.072485    0.025605
    3631       2    0.077079    0.028580
    3631       3    0.060604    0.026306
    3632       1    0.129354    0.035642
    3632       2    0.074051    0.031702
    3632       3    0.155133    0.044660
    3633       1    0.347042    0.052874
    3633       2    0.405811    0.057631
    3633       3    0.417429    0.059220
    3634       1    0.393575    0.051362
    3634       2    0.353348    0.053980
    3634       3    0.355689    0.054135
    3635       1    0.225853    0.048242
    3635       2    0.330425    0.068226
    3635       3    0.139798    0.047139
    3636       1    0.185776    0.039696
    3636       2    0.168069    0.041429
    3636       3    0.205399    0.045823
    3637       1    0.306077    0.047245
    3637       2    0.291054    0.052146
    3637       3    0.353214    0.056157
    3638       1    0.021864    0.013727
    3638       2    0.011626    0.012445
    3638       3    0.011894    0.012453
    3639       1    0.015990    0.012649
    3639       2    0.020137    0.014627
    3639       3    0.020288    0.014366
    3640       1    0.073179    0.026321
    3640       2    0.064038    0.027191
    3640       3    0.048694    0.023432
    3641       1    0.077052    0.031234
    3641       2    0.205477    0.062219
    3641       3    0.065751    0.030425
    3642       1    0.319871    0.052209
    3642       2    0.314648    0.054081
    3642       3    0.226797    0.052282
    3643       1    0.023166    0.015319
    3643       2    0.042864    0.021979
    3643       3    0.026307    0.017792
    3644       1    0.013564    0.011899
    3644       2    0.010528    0.011713
    3644       3    0.026550    0.017384
    3645       1    0.363414    0.054311
    3645       2    0.354071    0.059204
    3645       3    0.490792    0.068896
    3646       1    0.108783    0.032741
    3646       2    0.079768    0.030032
    3646       3    0.072757    0.028375
    3647       1    0.077898    0.026734
    3647       2    0.080648    0.030118
    3647       3    0.072186    0.027742
    3648       1    0.099721    0.031312
    3648       2    0.147126    0.043602
    3648       3    0.098054    0.033535
    3649       1    0.257358    0.048468
    3649       2    0.162096    0.045542
    3649       3    0.227781    0.049087
    3650       1    0.754445    0.044831
    3650       2    0.731694    0.050783
    3650       3    0.721077    0.051110
    3651       1    0.446600    0.053827
    3651       2    0.503989    0.058691
    3651       3    0.492476    0.056851
    3652       1    0.016233    0.012762
    3652       2    0.020552    0.014968
    3652       3    0.020556    0.015017
    3653       1    0.180046    0.038959
    3653       2    0.164674    0.040385
    3653       3    0.191434    0.044250
    3654       1    0.031416    0.017016
    3654       2    0.015058    0.013849
    3654       3    0.015669    0.014053
    3655       1    0.145563    0.043961
    3655       2    0.086529    0.035259
    3655       3    0.517919    0.070449
    3656       1    0.029280    0.016285
    3656       2    0.017082    0.014692
    3656       3    0.025145    0.016836
    3657       1    0.221125    0.046518
    3657       2    0.222821    0.050264
    3657       3    0.314286    0.061974
    3658       1    0.227888    0.044950
    3658       2    0.186076    0.044580
    3658       3    0.178840    0.044321
    3659       1    0.222863    0.042405
    3659       2    0.183042    0.043257
    3659       3    0.230688    0.048118
    3660       1    0.014344    0.011869
    3660       2    0.011481    0.011974
    3660       3    0.026506    0.017211
    3661       1    0.205892    0.043798
    3661       2    0.281584    0.058539
    3661       3    0.191274    0.046110
    3662       1    0.114973    0.031933
    3662       2    0.111313    0.034620
    3662       3    0.120391    0.035501
    3663       1    0.205207    0.041694
    3663       2    0.173272    0.042853
    3663       3    0.202712    0.044660
    3664       1    0.024012    0.014977
    3664       2    0.016521    0.014244
    3664       3    0.031547    0.018112
    3665       1    0.096857    0.030326
    3665       2    0.060637    0.027243
    3665       3    0.107011    0.035102
    3666       1    0.318446    0.053042
    3666       2    0.436651    0.067367
    3666       3    0.337374    0.054939
    3667       1    0.084643    0.028319
    3667       2    0.107615    0.034535
    3667       3    0.098248    0.032602
    3668       1    0.549269    0.052641
    3668       2    0.538162    0.057002
    3668       3    0.517437    0.056365
    3669       1    0.287821    0.056612
    3669       2    0.233326    0.050385
    3669       3    0.166654    0.048327
    3670       1    0.134234    0.035353
    3670       2    0.104322    0.034186
    3670       3    0.104954    0.033713
    3671       1    0.557090    0.051421
    3671       2    0.525071    0.056695
    3671       3    0.586707    0.054983
    3672       1    0.523544    0.059081
    3672       2    0.442161    0.059346
    3672       3    0.420616    0.060002
    3673       1    0.079885    0.027758
    3673       2    0.115157    0.038048
    3673       3    0.076591    0.029511
    3674       1    0.020200    0.013377
    3674       2    0.013136    0.012388
    3674       3    0.020558    0.014330
    3675       1    0.374895    0.062200
    3675       2    0.328738    0.058199
    3675       3    0.213525    0.055848
    3676       1    0.562990    0.052782
    3676       2    0.556134    0.055938
    3676       3    0.547743    0.056385
    3677       1    0.062447    0.024175
    3677       2    0.047726    0.023206
    3677       3    0.032886    0.020334
    3678       1    0.033447    0.017680
    3678       2    0.048086    0.023848
    3678       3    0.031424    0.019057
    3679       1    0.578899    0.051573
    3679       2    0.551236    0.057999
    3679       3    0.551038    0.056406
    3680       1    0.172165    0.039300
    3680       2    0.215302    0.046934
    3680       3    0.174544    0.042060
    3681       1    0.031468    0.019172
    3681       2    0.058761    0.027106
    3681       3    0.040472    0.021499
    3682       1    0.051984    0.022102
    3682       2    0.031105    0.019746
    3682       3    0.064456    0.027431
    3683       1    0.604734    0.052836
    3683       2    0.626663    0.058903
    3683       3    0.526705    0.063010
    3684       1    0.053006    0.023426
    3684       2    0.071323    0.028985
    3684       3    0.071383    0.028556
    3685       1    0.022978    0.014136
    3685       2    0.012315    0.012268
    3685       3    0.012162    0.011968
    3686       1    0.379193    0.053938
    3686       2    0.377449    0.057194
    3686       3    0.289151    0.057089
    3687       1    0.025717    0.015252
    3687       2    0.025087    0.016421
    3687       3    0.025251    0.016399
    3688       1    0.245045    0.044054
    3688       2    0.234724    0.048531
    3688       3    0.235316    0.047206
    3689       1    0.224021    0.044359
    3689       2    0.218692    0.047665
    3689       3    0.270288    0.052415
    3690       1    0.352516    0.052219
    3690       2    0.403709    0.055841
    3690       3    0.393428    0.055518
    3691       1    0.019936    0.013167
    3691       2    0.020750    0.015277
    3691       3    0.013618    0.012717
    3692       1    0.349305    0.049430
    3692       2    0.335456    0.053419
    3692       3    0.337427    0.052667
    3693       1    0.020605    0.013990
    3693       2    0.013272    0.012784
    3693       3    0.021059    0.014991
    3694       1    0.078131    0.027628
    3694       2    0.106106    0.034818
    3694       3    0.105869    0.033556
    3695       1    0.132720    0.035106
    3695       2    0.143127    0.039621
    3695       3    0.151751    0.039558
    3696       1    0.058512    0.023701
    3696       2    0.064278    0.027010
    3696       3    0.072158    0.028803
    3697       1    0.013643    0.011907
    3697       2    0.010801    0.011272
    3697       3    0.026290    0.016841
    3698       1    0.016360    0.012862
    3698       2    0.020435    0.015058
    3698       3    0.020400    0.014657
    3699       1    0.016258    0.012370
    3699       2    0.020488    0.014807
    3699       3    0.020987    0.015236
    3700       1    0.013836    0.012022
    3700       2    0.011440    0.012192
    3700       3    0.027012    0.017633
    3701       1    0.338838    0.057448
    3701       2    0.573499    0.075245
    3701       3    0.265285    0.060365
    3702       1    0.151707    0.037192
    3702       2    0.178488    0.045260
    3702       3    0.109271    0.035431
    3703       1    0.015744    0.013009
    3703       2    0.012620    0.012403
    3703       3    0.038419    0.022159
    3704       1    0.079127    0.026907
    3704       2    0.072726    0.028292
    3704       3    0.081605    0.030026
    3705       1    0.022886    0.014407
    3705       2    0.011927    0.012184
    3705       3    0.012233    0.012775
    3706       1    0.020708    0.013569
    3706       2    0.021072    0.015238
    3706       3    0.014146    0.012894
    3707       1    0.043689    0.020096
    3707       2    0.039821    0.021292
    3707       3    0.025242    0.017682
    3708       1    0.020038    0.012920
    3708       2    0.013016    0.012495
    3708       3    0.020770    0.014981
    3709       1    0.121744    0.033607
    3709       2    0.147437    0.040650
    3709       3    0.137819    0.037768
    3710       1    0.073250    0.025839
    3710       2    0.048783    0.024298
    3710       3    0.065273    0.026172
    3711       1    0.023263    0.014407
    3711       2    0.012158    0.012354
    3711       3    0.012437    0.012519
    3712       1    0.254818    0.048829
    3712       2    0.163837    0.047564
    3712       3    0.251253    0.051219
    3713       1    0.016934    0.013801
    3713       2    0.013559    0.013299
    3713       3    0.038363    0.022024
    3714       1    0.016610    0.012825
    3714       2    0.020708    0.014992
    3714       3    0.020807    0.014512
    3715       1    0.185347    0.039702
    3715       2    0.163821    0.041887
    3715       3    0.173315    0.041636
    3716       1    0.615395    0.051687
    3716       2    0.639437    0.054573
    3716       3    0.607194    0.055437
    3717       1    0.317070    0.050366
    3717       2    0.400149    0.063762
    3717       3    0.269924    0.053713
    3718       1    0.201085    0.042325
    3718       2    0.173633    0.042797
    3718       3    0.221652    0.048243
    3719       1    0.084431    0.029899
    3719       2    0.121700    0.036972
    3719       3    0.121754    0.037293
    3720       1    0.013464    0.012302
    3720       2    0.027302    0.018201
    3720       3    0.011145    0.012001
    3721       1    0.091990    0.031885
    3721       2    0.071524    0.030423
    3721       3    0.177805    0.054808
    3722       1    0.065920    0.026683
    3722       2    0.060790    0.027743
    3722       3    0.123346    0.042921
    3723       1    0.057065    0.024907
    3723       2    0.066395    0.027517
    3723       3    0.106371    0.038565
    3724       1    0.020259    0.013780
    3724       2    0.020693    0.014763
    3724       3    0.013371    0.012264
    3725       1    0.102105    0.030496
    3725       2    0.101712    0.033113
    3725       3    0.083926    0.030161
    3726       1    0.615312    0.049717
    3726       2    0.593132    0.054294
    3726       3    0.612985    0.054392
    3727       1    0.147352    0.036164
    3727       2    0.149356    0.039088
    3727       3    0.168291    0.041738
    3728       1    0.035708    0.018080
    3728       2    0.029581    0.017719
    3728       3    0.029740    0.018488
    3729       1    0.019773    0.013117
    3729       2    0.020789    0.014955
    3729       3    0.013398    0.012124
    3730       1    0.043872    0.020074
    3730       2    0.040210    0.021223
    3730       3    0.025656    0.017870
