   locus        mean         std         KLD
    1524    1.335970    1.334180    0.003956
    1525    1.248519    1.267460    0.000505
    1526    1.120607    1.116422    0.003790
    1527    1.165566    1.170094    0.001194
    1528    1.221828    1.280129    0.002954
    1529    1.194917    1.191699    0.000292
    1530    1.208118    1.200530    0.000131
    1531    1.245000    1.187445    0.002892
    1532    1.217864    1.166984    0.002250
    1533    1.156234    1.210129    0.004405
    1534    1.172346    1.119506    0.003520
    1535    1.228681    1.218140    0.000098
    1536    1.234040    1.163808    0.004206
    1537    1.080092    1.115567    0.008901
    1538    1.181941    1.197826    0.000841
    1539    1.148693    1.169355    0.002395
    1540    1.259517    1.193592    0.003941
    1541    1.206516    1.209399    0.000110
    1542    1.199450    1.111197    0.007202
    1543    1.229227    1.211180    0.000280
    1544    1.301090    1.276427    0.002364
    1545    1.150643    1.171301    0.002291
    1546    1.279286    1.228314    0.003029
    1547    1.277319    1.336997    0.003758
    1548    1.258493    1.305959    0.002243
    1549    1.248905    1.172191    0.005072
    1550    1.178563    1.126549    0.003203
    1551    1.218199    1.195410    0.000453
    1552    1.180991    1.150553    0.001473
    1553    1.378010    1.381605    0.007331
    1554    1.215011    1.207777    0.000069
    1555    1.334670    1.379198    0.005317
    1556    1.262575    1.222467    0.001778
    1557    1.151011    1.169692    0.002195
    1558    1.180909    1.170298    0.000730
    1559    1.130340    1.056949    0.008519
    1560    1.123337    1.148913    0.004252
    1561    1.112185    1.096119    0.004698
    1562    1.339388    1.340075    0.004193
    1563    1.278306    1.341371    0.004115
    1564    1.468843    1.570558    0.023894
    1565    1.157930    1.189357    0.002470
    1566    1.399990    1.502113    0.016320
    1567    1.226765    1.187197    0.001331
    1568    1.142174    1.153874    0.002474
    1569    1.390662    1.409458    0.008763
    1570    1.176033    1.203498    0.001500
    1571    1.282585    1.275600    0.001150
    1572    1.158506    1.163868    0.001510
    1573    1.207836    1.161062    0.002007
    1574    1.217002    1.245848    0.000753
    1575    1.183265    1.153397    0.001373
    1576    1.209967    1.218975    0.000141
    1577    1.196807    1.207223    0.000351
    1578    1.175123    1.154807    0.001192
    1579    1.154381    1.107572    0.003784
    1580    1.306618    1.328238    0.002549
    1581    1.095864    1.111662    0.006161
    1582    1.188008    1.183068    0.000458
    1583    1.133511    1.135466    0.002873
    1584    1.242718    1.246837    0.000133
    1585    1.195394    1.223466    0.000999
    1586    1.147770    1.135761    0.002153
    1587    1.218086    1.266254    0.002045
    1588    1.143497    1.176841    0.003367
    1589    1.040496    1.046213    0.012533
    1590    1.171570    1.183132    0.001072
    1591    1.126873    1.127390    0.003318
    1592    1.208405    1.190454    0.000357
    1593    1.303171    1.276954    0.002524
    1594    1.103306    1.154565    0.007998
    1595    1.136721    1.095810    0.004320
    1596    1.142576    1.160156    0.002623
    1597    1.123560    1.075231    0.005929
    1598    1.017177    1.101974    0.025055
    1599    1.120633    1.069041    0.006494
    1600    1.172982    1.163876    0.000963
    1601    1.124133    1.207961    0.010686
    1602    1.079572    1.137210    0.011243
    1603    0.993363    1.024855    0.021647
    1604    1.060053    1.030793    0.010819
    1605    1.231056    1.166643    0.003539
    1606    1.218990    1.211458    0.000054
    1607    1.170748    1.205036    0.002091
    1608    1.186835    1.199746    0.000626
    1609    1.160273    1.199900    0.002919
    1610    1.201442    1.154309    0.002142
    1611    1.215676    1.210238    0.000046
    1612    1.280091    1.264120    0.001218
    1613    1.202851    1.241525    0.001498
    1614    1.218824    1.250035    0.000867
    1615    1.128569    1.147756    0.003582
    1616    1.215037    1.269810    0.002664
    1617    1.200374    1.174567    0.000772
    1618    1.212579    1.223106    0.000145
    1619    1.243609    1.334188    0.006973
    1620    1.101374    1.088913    0.005530
    1621    1.304227    1.247961    0.004453
    1622    1.250323    1.335987    0.006290
    1623    1.247150    1.261708    0.000361
    1624    1.219247    1.254549    0.001103
    1625    1.351518    1.290097    0.007739
    1626    1.167260    1.162401    0.001124
    1627    1.377089    1.323848    0.009152
    1628    1.268116    1.283146    0.000826
    1629    1.375466    1.449513    0.010843
    1630    1.121356    1.058870    0.007716
    1631    1.480299    1.489613    0.019350
    1632    1.184740    1.182032    0.000528
    1633    1.280739    1.284462    0.001059
    1634    1.175968    1.223861    0.002943
    1635    1.134566    1.117568    0.003081
    1636    1.283974    1.421084    0.015814
    1637    1.256799    1.290606    0.001302
    1638    1.193052    1.197266    0.000341
    1639    1.235208    1.220051    0.000230
    1640    1.150658    1.178439    0.002629
    1641    1.240184    1.221667    0.000368
    1642    1.216620    1.249929    0.000998
    1643    1.223837    1.223900    0.000000
    1644    1.270607    1.218414    0.002874
    1645    1.177727    1.207827    0.001585
    1646    1.241501    1.224905    0.000326
    1647    1.182902    1.161496    0.000986
    1648    1.236522    1.159883    0.005007
    1649    1.189941    1.204188    0.000583
    1650    1.227399    1.202981    0.000504
    1651    1.209064    1.183258    0.000651
    1652    1.135189    1.146458    0.002893
    1653    1.143153    1.188958    0.004363
    1654    1.248206    1.219036    0.000888
    1655    1.149700    1.162639    0.002084
    1656    1.105500    1.155892    0.007700
    1657    1.079227    1.155747    0.014077
    1658    1.239365    1.255283    0.000299
    1659    1.126398    1.224057    0.013029
    1660    1.069641    1.091271    0.009217
    1661    1.145452    1.099749    0.004185
    1662    1.099023    1.056324    0.007521
    1663    1.144880    1.067706    0.008045
    1664    1.207722    1.237939    0.000908
    1665    1.149604    1.214579    0.006054
    1666    1.191721    1.198938    0.000402
    1667    1.131530    1.090275    0.004700
    1668    1.345354    1.338883    0.004649
    1669    1.180105    1.167537    0.000796
    1670    1.096703    1.063021    0.007008
    1671    1.093603    1.041328    0.009038
    1672    1.161789    1.125067    0.002608
    1673    1.130728    1.102898    0.003822
    1674    1.136014    1.123531    0.002857
    1675    1.216804    1.200465    0.000242
    1676    1.185551    1.148835    0.001725
    1677    1.211211    1.155217    0.002799
    1678    1.178309    1.185144    0.000758
    1679    1.154272    1.136240    0.001988
    1680    1.165030    1.133653    0.002118
    1681    1.198942    1.181849    0.000465
    1682    1.057681    1.072979    0.010429
    1683    1.180314    1.157971    0.001102
    1684    1.149924    1.208902    0.005311
    1685    0.976347    0.971253    0.023743
    1686    1.091998    1.148773    0.009762
    1687    1.077624    1.101807    0.008427
    1688    1.150861    1.117173    0.002946
    1689    1.108183    1.070743    0.006230
    1690    1.137352    1.132224    0.002647
    1691    1.229615    1.202873    0.000610
    1692    1.213425    1.199393    0.000203
    1693    1.191365    1.100919    0.007815
    1694    1.119879    1.179946    0.007555
    1695    1.153297    1.228069    0.007160
    1696    1.260885    1.259717    0.000449
    1697    1.128314    1.168904    0.004902
    1698    1.185672    1.104839    0.006500
    1699    1.186155    1.123771    0.004044
    1700    1.129675    1.178654    0.005565
    1701    1.132457    1.112023    0.003348
    1702    1.050585    1.010927    0.012909
    1703    1.139839    1.096695    0.004306
    1704    1.132628    1.150545    0.003258
    1705    1.122120    1.113482    0.003733
    1706    1.132222    1.077732    0.005929
    1707    1.026880    1.030072    0.014552
    1708    1.098284    1.055334    0.007615
    1709    1.098687    1.145020    0.007929
    1710    1.109999    1.128101    0.004970
    1711    1.124626    1.079622    0.005530
    1712    1.143234    1.082668    0.005883
    1713    1.293127    1.214287    0.006336
    1714    1.095945    1.056209    0.007559
    1715    1.069476    1.010237    0.012649
    1716    1.097557    1.118303    0.006195
    1717    1.161680    1.093428    0.005785
    1718    1.224191    1.247493    0.000478
    1719    1.215297    1.172907    0.001580
    1720    1.192879    1.243561    0.002671
    1721    1.111709    1.057283    0.007556
    1722    1.204288    1.127067    0.005435
    1723    1.129352    1.088366    0.004831
    1724    1.146430    1.157169    0.002210
    1725    1.140105    1.105184    0.003652
    1726    1.102141    1.082838    0.005688
    1727    1.142625    1.183190    0.003948
    1728    1.135354    1.073278    0.006598
    1729    1.183440    1.196921    0.000732
    1730    1.082951    1.062284    0.007647
    1731    1.049555    1.144814    0.021824
    1732    1.200126    1.168026    0.001101
    1733    1.235299    1.187674    0.001947
    1734    1.179189    1.150824    0.001418
    1735    1.040230    1.061374    0.013073
    1736    1.081195    1.115490    0.008688
    1737    1.200551    1.150927    0.002374
    1738    1.111525    1.087730    0.005071
    1739    1.016495    1.067151    0.019436
    1740    1.141480    1.132046    0.002457
    1741    0.992665    1.003496    0.020629
    1742    1.056102    1.124143    0.015717
    1743    1.172945    1.176732    0.000906
    1744    1.244391    1.199682    0.001790
    1745    1.230217    1.223306    0.000051
    1746    1.197175    1.187797    0.000316
    1747    1.218645    1.202640    0.000225
    1748    1.062428    1.046714    0.009826
    1749    1.143831    1.204409    0.005870
    1750    1.125638    1.080274    0.005487
    1751    1.199107    1.182773    0.000440
    1752    1.166875    1.192368    0.001747
    1753    1.169413    1.165046    0.001037
    1754    1.090396    1.077393    0.006596
    1755    1.143761    1.147571    0.002257
    1756    1.290950    1.192342    0.008997
    1757    1.237178    1.182229    0.002590
    1758    1.197452    1.240035    0.001884
    1759    1.208719    1.193933    0.000264
    1760    1.166623    1.083818    0.007640
    1761    1.181421    1.157852    0.001119
    1762    1.108504    1.145020    0.006159
    1763    1.179712    1.206335    0.001336
    1764    1.282378    1.296338    0.001266
    1765    1.212658    1.209380    0.000050
    1766    1.123402    1.128398    0.003595
    1767    1.121923    1.211562    0.011902
    1768    1.156701    1.116731    0.003090
    1769    1.232693    1.176448    0.002699
    1770    1.189650    1.145412    0.002168
    1771    1.143741    1.072828    0.007200
    1772    1.270637    1.221031    0.002664
    1773    1.157359    1.145029    0.001674
    1774    1.146195    1.105433    0.003722
    1775    1.147128    1.107830    0.003553
    1776    1.014464    1.054751    0.018608
    1777    1.164701    1.122311    0.002903
    1778    1.101650    1.092823    0.005425
    1779    1.081019    1.013039    0.012495
    1780    1.185021    1.201405    0.000769
    1781    1.070549    1.111572    0.010482
    1782    1.050776    1.019916    0.012158
    1783    1.127093    1.099758    0.004049
    1784    1.174828    1.169109    0.000853
    1785    1.153921    1.075675    0.007637
    1786    1.343265    1.361782    0.004722
    1787    1.071980    1.068722    0.008416
    1788    1.097560    1.153952    0.009144
    1789    1.283210    1.292785    0.001214
    1790    1.170273    1.096317    0.006140
    1791    1.186048    1.235223    0.002722
    1792    1.217750    1.185299    0.000916
    1793    1.230963    1.245214    0.000196
    1794    1.003037    0.985938    0.018915
    1795    1.127484    1.108094    0.003647
    1796    1.200091    1.156125    0.001909
    1797    1.253380    1.321410    0.004100
    1798    1.129829    0.998614    0.020689
    1799    1.177840    1.136974    0.002265
    1800    1.050338    1.016272    0.012461
    1801    1.190674    1.119299    0.005007
    1802    1.029020    1.078133    0.017159
    1803    1.091932    1.128278    0.007711
    1804    1.131296    1.145202    0.003216
    1805    1.105167    1.125501    0.005479
    1806    1.062863    1.021162    0.011469
    1807    1.158297    1.071333    0.008780
    1808    1.073238    1.082675    0.008365
    1809    1.153494    1.165930    0.001876
    1810    1.118948    1.138619    0.004308
    1811    1.197784    1.134806    0.003788
    1812    1.099403    1.079385    0.005970
    1813    1.225947    1.304998    0.005373
    1814    1.110573    1.045417    0.009006
    1815    1.053245    1.024626    0.011669
    1816    1.095140    1.115131    0.006394
    1817    1.079094    1.101282    0.008160
    1818    1.103579    1.083553    0.005588
    1819    1.174794    1.142051    0.001816
    1820    1.181828    1.241069    0.003861
    1821    1.121172    1.119716    0.003733
    1822    1.162788    1.142555    0.001670
    1823    1.091039    0.996737    0.016038
    1824    1.012268    1.088928    0.024326
    1825    1.172798    1.209008    0.002140
    1826    1.198640    1.245167    0.002175
    1827    1.162050    1.169503    0.001378
    1828    1.142916    1.138724    0.002305
    1829    1.176214    1.189646    0.000953
    1830    1.058080    1.056718    0.010101
    1831    1.188385    1.135251    0.002995
    1832    1.138678    1.125995    0.002696
    1833    1.193196    1.144825    0.002426
    1834    1.352734    1.360080    0.005223
    1835    1.116946    1.071179    0.006207
    1836    1.116175    1.140552    0.004742
    1837    1.141583    1.072164    0.007135
    1838    1.166958    1.220481    0.003846
    1839    1.257895    1.250660    0.000419
    1840    1.141368    1.116953    0.002960
    1841    1.199493    1.189260    0.000290
    1842    1.214844    1.252242    0.001264
    1843    1.207572    1.130110    0.005399
    1844    1.221589    1.256194    0.001051
    1845    1.113595    1.090605    0.004861
    1846    1.017903    0.975934    0.018163
    1847    1.021207    1.022038    0.015444
    1848    1.188138    1.203343    0.000653
    1849    1.189312    1.235121    0.002336
    1850    1.100434    1.087142    0.005639
    1851    1.236541    1.213763    0.000481
    1852    1.737876    1.750373    0.069406
    1853    1.226290    1.215270    0.000101
    1854    1.245726    1.319544    0.004699
    1855    1.316661    1.323077    0.002769
    1856    1.161706    1.109452    0.003933
    1857    1.273710    1.296295    0.001222
    1858    1.113736    1.118979    0.004342
    1859    1.117540    1.147263    0.004935
    1860    1.176820    1.180016    0.000770
    1861    1.098825    1.114423    0.005874
    1862    1.270738    1.226259    0.002281
    1863    1.329983    1.279285    0.005414
    1864    1.173296    1.159249    0.001057
    1865    1.133872    1.169668    0.004145
    1866    1.313369    1.265586    0.004243
    1867    1.120841    1.121818    0.003758
    1868    1.223705    1.213132    0.000092
    1869    1.200987    1.183848    0.000432
    1870    1.145970    1.229109    0.008907
    1871    1.231433    1.209304    0.000426
    1872    1.128466    1.143308    0.003437
    1873    1.173267    1.202057    0.001669
    1874    1.133008    1.192464    0.006468
    1875    1.146936    1.101250    0.004096
    1876    1.263259    1.295865    0.001379
    1877    1.032410    0.948655    0.022208
    1878    1.184455    1.153105    0.001422
    1879    1.013656    0.959909    0.020312
    1880    1.214292    1.222087    0.000088
    1881    1.252336    1.241271    0.000362
    1882    1.229475    1.146291    0.005922
    1883    1.225778    1.208882    0.000239
    1884    1.113718    1.131784    0.004660
    1885    1.083105    1.029674    0.010299
    1886    1.235963    1.246139    0.000141
    1887    1.158069    1.192616    0.002662
    1888    1.042547    0.998803    0.014455
    1889    1.157330    1.110253    0.003655
    1890    1.224619    1.267276    0.001581
    1891    1.100073    1.155772    0.008812
    1892    1.157288    1.106254    0.004032
    1893    1.208658    1.191539    0.000329
    1894    1.149620    1.187952    0.003368
    1895    1.036525    1.047361    0.013217
    1896    1.069497    1.019671    0.011483
    1897    1.309221    1.307783    0.002325
    1898    1.073343    1.058092    0.008501
    1899    1.161330    1.163812    0.001359
    1900    1.168699    1.154454    0.001233
    1901    1.099108    1.154730    0.008898
    1902    1.082640    1.148251    0.011969
    1903    1.179616    1.193734    0.000862
    1904    1.116780    1.187099    0.009192
    1905    1.265500    1.233559    0.001375
    1906    1.439689    1.475870    0.014758
    1907    1.168959    1.126432    0.002731
    1908    1.186884    1.234166    0.002530
    1909    1.115776    1.079512    0.005496
    1910    1.158926    1.274101    0.014156
    1911    1.167895    1.233399    0.005151
    1912    1.081793    1.074418    0.007367
    1913    1.221084    1.224547    0.000015
    1914    1.141323    1.056644    0.009501
    1915    1.362734    1.377871    0.006153
    1916    1.305789    1.365346    0.004844
    1917    1.213952    1.273314    0.003133
    1918    1.150123    1.204080    0.004747
    1919    1.137138    1.203508    0.007044
    1920    1.128899    1.160966    0.004232
    1921    1.243707    1.158905    0.006134
    1922    1.174120    1.110348    0.004647
    1923    1.085450    1.093550    0.007000
    1924    1.117816    1.100574    0.004286
    1925    1.119194    1.056094    0.007975
    1926    1.092862    1.073940    0.006553
    1927    1.159796    1.111401    0.003653
    1928    1.128804    1.089025    0.004772
    1929    1.240172    1.230867    0.000156
    1930    1.158025    1.129344    0.002281
    1931    1.151987    1.084445    0.006226
    1932    1.133321    1.092184    0.004566
    1933    1.212114    1.170036    0.001587
    1934    1.122493    1.085968    0.004986
    1935    1.102444    1.095534    0.005322
    1936    1.214627    1.190131    0.000543
    1937    1.281372    1.263216    0.001321
    1938    1.264071    1.307316    0.002053
    1939    1.216904    1.178763    0.001270
    1940    1.161506    1.155957    0.001371
    1941    1.136800    1.198845    0.006515
    1942    1.131878    1.214854    0.009908
    1943    1.128549    1.173916    0.005302
    1944    1.193915    1.139404    0.002981
    1945    1.247635    1.272544    0.000711
    1946    1.129005    1.131589    0.003178
    1947    1.327927    1.311869    0.003603
    1948    1.212183    1.232781    0.000428
    1949    1.140667    1.194253    0.005285
    1950    1.172661    1.116662    0.003831
    1951    1.224580    1.249996    0.000567
    1952    1.241142    1.265830    0.000620
    1953    1.143603    1.213112    0.007027
    1954    1.103164    1.111826    0.005294
    1955    1.217195    1.190430    0.000628
    1956    1.152873    1.137868    0.001963
    1957    1.193025    1.213363    0.000707
    1958    1.199368    1.198594    0.000204
    1959    1.149909    1.163345    0.002086
    1960    1.153698    1.099315    0.004564
    1961    1.051633    1.044665    0.010996
    1962    1.237224    1.166965    0.004213
    1963    1.260433    1.225852    0.001396
    1964    1.240849    1.193008    0.001999
    1965    1.162615    1.166163    0.001310
    1966    1.144501    1.144600    0.002199
    1967    1.205246    1.134868    0.004511
    1968    1.194068    1.166611    0.000972
    1969    1.140035    1.125478    0.002663
    1970    1.149729    1.096464    0.004670
    1971    1.178861    1.173933    0.000714
    1972    1.139484    1.078348    0.006198
    1973    1.153296    1.145403    0.001787
    1974    1.132935    1.116115    0.003182
    1975    1.149505    1.149304    0.001925
    1976    1.082236    1.064481    0.007602
    1977    1.127176    1.161534    0.004510
    1978    1.023346    0.958046    0.020351
    1979    1.210535    1.206886    0.000070
    1980    1.039639    1.024806    0.012869
    1981    1.104081    1.082494    0.005611
    1982    1.165777    1.158460    0.001211
    1983    1.124425    1.092836    0.004498
    1984    1.124945    1.079261    0.005569
    1985    1.153976    1.129375    0.002272
    1986    1.239006    1.271099    0.000954
    1987    1.178429    1.184058    0.000739
    1988    1.158097    1.147133    0.001609
    1989    1.191166    1.156356    0.001452
    1990    1.224409    1.211972    0.000128
    1991    1.243870    1.229363    0.000301
    1992    1.210902    1.227055    0.000294
    1993    1.179172    1.143248    0.001868
    1994    1.184652    1.142861    0.002116
    1995    1.126844    1.051682    0.009064
    1996    1.230791    1.213691    0.000257
    1997    1.258980    1.130488    0.013943
    1998    1.196153    1.164105    0.001174
    1999    1.138931    1.046825    0.010995
    2000    1.260535    1.250760    0.000513
    2001    1.194315    1.161601    0.001252
    2002    1.139408    1.134670    0.002518
    2003    1.123463    1.155851    0.004648
    2004    1.210638    1.175845    0.001111
    2005    1.035386    1.061532    0.014074
    2006    1.232211    1.198637    0.000968
    2007    1.055585    1.058272    0.010432
    2008    1.171149    1.216093    0.002871
    2009    1.155299    1.197128    0.003338
    2010    1.136516    1.265880    0.019304
    2011    1.184339    1.307792    0.014493
    2012    1.153841    1.191333    0.003080
    2013    1.244400    1.162930    0.005671
    2014    1.251924    1.214107    0.001422
    2015    1.219660    1.207345    0.000132
    2016    1.212960    1.214359    0.000042
    2017    1.241080    1.237066    0.000110
    2018    1.177818    1.232078    0.003480
    2019    1.099628    1.073853    0.006228
    2020    1.206219    1.215228    0.000181
    2021    1.168949    1.148435    0.001427
    2022    1.297124    1.232565    0.004907
    2023    1.205803    1.201964    0.000121
    2024    1.373666    1.290607    0.011643
    2025    1.192292    1.235022    0.002011
    2026    1.193501    1.172197    0.000715
    2027    1.159423    1.163686    0.001457
    2028    1.087744    1.094684    0.006744
    2029    1.269935    1.348130    0.005592
    2030    1.208477    1.199343    0.000149
    2031    1.356237    1.265225    0.011272
    2032    1.288805    1.272074    0.001570
    2033    1.124831    1.127649    0.003473
    2034    1.207569    1.316983    0.010654
    2035    1.147651    1.135130    0.002172
    2036    1.188181    1.114076    0.005451
    2037    1.218135    1.229376    0.000126
    2038    1.233072    1.243566    0.000126
    2039    1.158244    1.176394    0.001817
    2040    1.251337    1.266325    0.000440
    2041    1.190382    1.146640    0.002109
    2042    1.166153    1.165996    0.001149
    2043    1.272323    1.263374    0.000823
    2044    1.219389    1.170537    0.002063
    2045    1.273004    1.273814    0.000786
    2046    1.100143    1.139114    0.007118
    2047    1.128356    1.122556    0.003246
    2048    1.170297    1.084201    0.007985
    2049    1.087404    1.157412    0.012077
    2050    1.244873    1.272512    0.000793
    2051    1.118694    1.055489    0.008031
    2052    1.156454    1.154793    0.001578
    2053    1.291896    1.232542    0.004200
    2054    1.127733    1.095969    0.004268
    2055    1.229427    1.191873    0.001201
    2056    1.214999    1.234505    0.000368
    2057    1.069665    1.093388    0.009322
    2058    1.057255    1.085550    0.011143
    2059    1.329781    1.320412    0.003601
    2060    1.135418    1.196768    0.006526
    2061    1.046031    1.017584    0.012649
    2062    1.187257    1.181482    0.000485
    2063    1.153691    1.180522    0.002420
    2064    1.159799    1.158037    0.001423
    2065    1.280428    1.268316    0.001146
    2066    1.126581    1.054650    0.008598
    2067    1.236315    1.228220    0.000103
    2068    1.233180    1.241776    0.000095
    2069    1.132580    1.197839    0.007224
    2070    1.213151    1.175201    0.001288
    2071    1.120146    1.105747    0.004015
    2072    1.120173    1.134801    0.004034
    2073    1.166719    1.133700    0.002146
    2074    1.195980    1.173999    0.000690
    2075    1.130906    1.078021    0.005849
    2076    1.248376    1.199360    0.002173
    2077    1.196053    1.147180    0.002403
    2078    1.192465    1.162714    0.001126
    2079    1.172648    1.140579    0.001854
    2080    1.198874    1.263307    0.003952
    2081    1.190233    1.176471    0.000551
    2082    1.183058    1.176326    0.000608
    2083    1.215073    1.234580    0.000367
    2084    1.109064    1.073839    0.005984
    2085    1.068891    1.023526    0.011077
    2086    1.020987    1.067333    0.018152
    2087    1.296695    1.337287    0.002981
    2088    1.215581    1.197864    0.000289
    2089    1.105902    1.154587    0.007484
    2090    1.197224    1.189618    0.000289
    2091    1.117630    1.136362    0.004373
    2092    1.220790    1.220599    0.000003
    2093    1.214108    1.104325    0.010638
    2094    1.209344    1.261430    0.002480
    2095    1.229253    1.110735    0.012081
    2096    1.223049    1.169116    0.002496
    2097    1.189302    1.226230    0.001665
    2098    1.137547    1.085255    0.005325
    2099    1.203255    1.204439    0.000146
    2100    1.175410    1.172946    0.000810
    2101    1.145623    1.100062    0.004162
    2102    1.097615    1.108488    0.005851
    2103    1.208993    1.149919    0.003143
    2104    1.268704    1.266017    0.000659
    2105    1.030021    0.985175    0.016482
    2106    1.177435    1.080416    0.009533
    2107    1.117851    1.066613    0.006682
    2108    1.091103    1.083492    0.006407
    2109    1.163012    1.125104    0.002636
    2110    1.082090    1.040211    0.009197
    2111    1.118336    1.091357    0.004686
    2112    1.243363    1.258745    0.000330
    2113    1.183243    1.234476    0.002998
    2114    1.189002    1.199298    0.000516
    2115    1.177086    1.150552    0.001394
    2116    1.107096    1.142528    0.006201
    2117    1.192587    1.258354    0.004269
    2118    1.100426    1.129326    0.006361
    2119    1.129495    1.055259    0.008712
    2120    1.274467    1.205250    0.004628
    2121    1.220870    1.244530    0.000498
    2122    1.202770    1.319184    0.012196
    2123    1.177087    1.153072    0.001277
    2124    1.151857    1.142176    0.001889
    2125    1.098046    1.025069    0.011381
    2126    1.171266    1.189968    0.001289
    2127    1.245037    1.223649    0.000519
    2128    1.183287    1.127539    0.003414
    2129    1.130642    1.110850    0.003444
    2130    1.173388    1.132761    0.002408
    2131    1.212360    1.146723    0.003817
    2132    1.189947    1.146493    0.002098
    2133    1.119667    1.116016    0.003857
    2134    1.151842    1.238125    0.009040
    2135    1.232041    1.227361    0.000039
    2136    1.130006    1.172959    0.004981
    2137    1.112346    1.149271    0.005860
    2138    1.155037    1.116576    0.003061
    2139    1.136504    1.179737    0.004559
    2140    1.311956    1.306136    0.002494
    2141    1.340701    1.348771    0.004335
    2142    1.201332    1.154398    0.002127
    2143    1.245216    1.192857    0.002417
    2144    1.232902    1.251211    0.000320
    2145    1.146942    1.120790    0.002722
    2146    1.086469    1.048550    0.008376
    2147    1.082217    1.131093    0.009913
    2148    1.197895    1.150639    0.002222
    2149    1.138696    1.160947    0.003044
    2150    1.152253    1.113105    0.003258
    2151    1.149545    1.170216    0.002350
    2152    1.098144    1.043403    0.008864
    2153    1.165995    1.184600    0.001492
    2154    1.283158    1.236235    0.002847
    2155    1.149240    1.131922    0.002224
    2156    1.131388    1.103783    0.003764
    2157    1.298902    1.301753    0.001813
    2158    1.410467    1.524229    0.018943
    2159    1.433731    1.403789    0.013762
    2160    1.363751    1.398776    0.006936
    2161    1.266564    1.260160    0.000625
    2162    1.165857    1.152061    0.001335
    2163    1.318220    1.246225    0.006666
    2164    1.484694    1.510319    0.020315
    2165    1.400576    1.389173    0.009597
    2166    1.183987    1.109012    0.005716
    2167    1.375135    1.345550    0.007647
    2168    1.420582    1.459620    0.012667
    2169    1.303802    1.360040    0.004460
    2170    1.161644    1.183894    0.001822
    2171    1.168186    1.143352    0.001640
    2172    1.174463    1.186678    0.000983
    2173    1.179358    1.134747    0.002510
    2174    1.151772    1.121463    0.002688
    2175    1.162775    1.101754    0.004833
    2176    1.206020    1.132487    0.004901
    2177    1.190089    1.206236    0.000633
    2178    1.202185    1.229718    0.000848
    2179    1.163172    1.157546    0.001300
    2180    1.279707    1.275319    0.001023
    2181    1.204572    1.186573    0.000406
    2182    1.139805    1.121277    0.002806
    2183    1.173660    1.154418    0.001204
    2184    1.255339    1.236468    0.000608
    2185    1.292119    1.238386    0.003716
    2186    1.215035    1.147982    0.003947
    2187    1.200523    1.149587    0.002493
    2188    1.204022    1.186431    0.000401
    2189    1.261195    1.308255    0.002267
    2190    1.233302    1.226564    0.000065
    2191    1.287793    1.255139    0.002135
    2192    1.160092    1.116102    0.003248
    2193    1.178341    1.227076    0.002933
    2194    1.191924    1.166932    0.000903
    2195    1.206182    1.155745    0.002348
    2196    1.192823    1.189635    0.000335
    2197    1.215018    1.177338    0.001254
    2198    1.308436    1.304472    0.002292
    2199    1.126071    1.090931    0.004617
    2200    1.180185    1.129076    0.003059
    2201    1.370584    1.381747    0.006747
    2202    1.411573    1.515094    0.017618
    2203    1.334524    1.299133    0.004751
    2204    1.298831    1.385690    0.007577
    2205    1.356308    1.389260    0.006237
    2206    1.228123    1.222646    0.000029
    2207    1.126426    1.086657    0.004943
    2208    1.118319    1.164982    0.006210
    2209    1.268237    1.306753    0.001846
    2210    1.201670    1.136217    0.003986
    2211    1.188030    1.250939    0.004069
    2212    1.183667    1.157285    0.001182
    2213    1.228043    1.203596    0.000507
    2214    1.184509    1.172321    0.000660
    2215    1.253767    1.291754    0.001492
    2216    1.207561    1.221889    0.000278
    2217    1.156660    1.214036    0.004755
    2218    1.220168    1.134796    0.006329
    2219    1.149942    1.131757    0.002216
    2220    1.079240    1.117460    0.009221
    2221    1.275174    1.349390    0.005236
    2222    1.228135    1.327880    0.008505
    2223    1.129356    1.163099    0.004311
    2224    1.258131    1.179873    0.005375
    2225    1.155879    1.126247    0.002439
    2226    1.302702    1.275628    0.002536
    2227    1.169012    1.183602    0.001244
    2228    1.280040    1.282063    0.001026
    2229    1.312012    1.201359    0.011691
    2230    1.219574    1.232813    0.000164
    2231    1.453799    1.412616    0.016729
    2232    1.301578    1.284271    0.002155
    2233    1.196327    1.120091    0.005497
    2234    1.184890    1.210214    0.001119
    2235    1.164454    1.140626    0.001748
    2236    1.114913    1.110411    0.004235
    2237    1.154506    1.232429    0.007552
    2238    1.295060    1.297978    0.001636
    2239    1.191742    1.221741    0.001181
    2240    1.311217    1.267055    0.003881
    2241    1.288745    1.262597    0.001877
    2242    1.186262    1.158906    0.001157
    2243    1.275820    1.291564    0.001079
    2244    1.058584    1.103246    0.012348
    2245    1.268458    1.273666    0.000672
    2246    1.194381    1.121491    0.005097
    2247    1.138564    1.189290    0.005126
    2248    1.112210    1.061584    0.007095
    2249    1.131930    1.160587    0.003812
