   locus    deme        mean         std  mean_all_1   std_all_1  mean_all_2   std_all_2
    1386       3    0.952141    1.595538    1.116043    1.919950    0.749372    1.029795
    1386       4    1.010228    1.657445    0.898537    1.531519    1.108483    1.754925
    1387       1    1.011444    1.561721    1.061271    1.662962    0.966542    1.463053
    1387       2    0.960712    1.460293    0.980251    1.488253    0.941637    1.432213
    1387       3    1.009138    1.789385    0.857004    1.279267    1.149008    2.144816
    1387       4    1.013984    1.580446    1.026170    1.575307    1.001848    1.585454
    1388       1    1.013750    1.423187    1.049382    1.525799    0.978962    1.314377
    1388       2    0.908877    1.358667    0.913953    1.416875    0.904321    1.304196
    1388       3    1.062728    1.658327    1.218474    1.935508    0.872372    1.211057
    1388       4    0.960521    1.534715    0.938211    1.467148    0.981700    1.595925
    1389       1    1.172834    1.890293    0.966823    1.623850    1.341389    2.067886
    1389       2    1.234522    2.051159    0.770882    1.151141    1.575812    2.460509
    1389       3    1.273008    2.415924    1.607531    2.995899    0.872315    1.335114
    1389       4    1.151282    2.136694    1.266990    2.471284    1.035111    1.729324
    1390       1    1.148915    1.662019    0.969461    1.309640    1.290489    1.882276
    1390       2    1.188134    1.895540    1.316326    1.996654    1.043577    1.763476
    1390       3    1.301864    2.540419    1.639766    3.202207    0.923872    1.389903
    1390       4    1.197587    1.945034    1.227894    2.014782    1.164887    1.866304
    1391       1    1.139462    1.679014    1.196969    1.779501    1.076912    1.559990
    1391       2    1.072409    1.705854    1.072946    1.665454    1.071864    1.745791
    1391       3    1.090935    1.604845    0.978190    1.386631    1.204586    1.791038
    1391       4    1.062538    1.606067    1.005123    1.376955    1.118591    1.800092
    1392       1    0.984776    1.524745    1.013147    1.583468    0.958378    1.467501
    1392       2    1.014350    1.562824    1.010906    1.510220    1.017835    1.614311
    1392       3    0.966512    1.706887    0.809129    1.209428    1.105520    2.038043
    1392       4    0.974427    1.715364    0.827397    1.256360    1.086252    1.987703
    1393       1    1.002355    1.538088    1.007367    1.593976    0.997540    1.482393
    1393       2    1.035143    1.602063    1.045351    1.558385    1.024645    1.645706
    1393       3    1.103830    1.845025    0.922122    1.398027    1.254313    2.134163
    1393       4    1.023464    1.714836    0.786147    1.153440    1.216850    2.041941
    1394       1    0.983902    1.503843    0.953471    1.502347    1.013970    1.504715
    1394       2    0.945997    1.458724    0.923521    1.476233    0.969673    1.439671
    1394       3    0.960405    1.461821    0.967460    1.467560    0.953207    1.455907
    1394       4    1.019498    1.602717    1.201309    1.833236    0.799960    1.234578
    1395       1    0.963203    1.480475    0.924606    1.370351    0.998546    1.573746
    1395       2    1.110649    1.716915    1.038877    1.622679    1.171297    1.790447
    1395       3    1.040386    1.596427    1.108175    1.828644    0.968115    1.300195
    1395       4    1.158808    2.375755    1.347826    2.871702    0.936917    1.580497
    1396       1    1.353879    2.621022    0.713460    0.993199    1.819538    3.260760
    1396       2    1.248507    2.195855    0.879095    1.223467    1.524920    2.670418
    1396       3    1.104181    1.798037    0.955072    1.736549    1.233260    1.839884
    1396       4    1.283531    2.131825    1.560515    2.473099    0.942248    1.548326
    1397       1    1.333558    2.280410    1.747482    2.808209    0.804603    1.126663
    1397       2    1.294409    2.169944    1.527301    2.516009    1.009764    1.606031
    1397       3    1.250696    1.972422    1.414538    2.221910    1.059902    1.613756
    1397       4    1.735506    3.155175    0.787221    1.123166    2.336706    3.812509
    1398       1    1.475164    2.796662    1.968546    3.444761    0.768103    1.084251
    1398       2    1.366587    2.533774    1.664320    3.106431    0.983009    1.413328
    1398       3    1.440123    2.496900    1.669881    2.952282    1.179992    1.815921
    1398       4    1.636960    2.795389    0.867713    1.235871    2.175957    3.393245
    1399       1    1.414640    2.826610    1.932541    3.638110    0.864704    1.353462
    1399       2    1.154152    1.774881    1.181606    1.958234    1.126255    1.566251
    1399       3    1.499295    2.516763    0.842686    1.295711    1.970880    3.024153
    1399       4    1.269157    2.009860    1.330725    2.215221    1.211639    1.795016
    1400       1    1.346456    2.236080    0.656536    0.883875    1.798787    2.692463
    1400       2    1.175197    1.838675    0.758480    1.046906    1.541783    2.259078
    1400       3    1.243268    2.098903    1.571123    2.568599    0.864539    1.267002
    1400       4    1.349874    2.479262    1.601405    2.964918    1.029743    1.612030
    1401       1    1.199099    2.064996    1.436345    2.510608    0.945153    1.398929
    1401       2    1.136055    1.802829    1.230044    1.917012    1.027918    1.655189
    1401       3    1.123163    1.774422    1.245352    1.977435    0.982579    1.495091
    1401       4    1.209731    1.991396    0.982143    1.490381    1.423204    2.346858
    1402       1    1.117519    1.704000    0.779273    1.053894    1.398770    2.054313
    1402       2    1.012580    1.506729    0.968846    1.385500    1.059205    1.624754
    1402       3    1.224494    1.948629    1.462584    2.257063    0.928749    1.424071
    1402       4    1.123554    1.735987    1.002020    1.474136    1.218658    1.910712
    1403       1    1.001119    1.612325    1.212047    1.920365    0.723786    1.016556
    1403       2    1.010610    1.518132    0.960400    1.428047    1.058276    1.597502
    1403       3    1.185451    1.859504    0.710437    1.006306    1.595008    2.281147
    1403       4    1.164652    2.001888    1.264068    2.005947    1.061591    1.992442
    1404       1    1.055609    1.604067    0.716049    0.913435    1.323491    1.944726
    1404       2    1.109792    1.604896    1.078041    1.593135    1.143372    1.616563
    1404       3    1.086033    1.625829    1.146810    1.720588    1.021237    1.515622
    1404       4    1.289549    2.598375    1.657058    3.324611    0.876783    1.264242
    1405       1    1.195593    1.955653    0.918754    1.459366    1.424858    2.261001
    1405       2    1.007322    1.534061    1.006201    1.576841    1.008383    1.492482
    1405       3    1.137854    1.962541    1.183772    2.076116    1.084597    1.820518
    1405       4    1.192924    1.813213    1.265923    1.912729    1.114786    1.696774
    1406       1    1.035599    1.645772    1.028579    1.698869    1.041461    1.600070
    1406       2    1.068955    1.825153    1.006123    1.522738    1.128841    2.070949
    1406       3    1.154822    1.887750    1.328618    2.192209    0.960407    1.449985
    1406       4    0.999647    1.631824    1.027834    1.709534    0.970659    1.547307
    1407       1    1.068168    1.696807    1.026320    1.700572    1.106796    1.692407
    1407       2    1.113200    1.694263    1.148420    1.618341    1.075350    1.771453
    1407       3    1.162058    2.102063    0.795663    1.154845    1.455834    2.588105
    1407       4    1.089135    1.505095    1.212207    1.671332    0.954195    1.285119
    1408       1    0.983057    1.533856    0.990118    1.504990    0.975648    1.563534
    1408       2    0.983798    1.483498    1.051434    1.459032    0.913963    1.505158
    1408       3    1.120883    1.903752    0.752552    1.097175    1.419817    2.321476
    1408       4    1.090163    1.598693    1.197409    1.782004    0.953114    1.315444
    1409       1    1.022955    1.626376    0.866677    1.350229    1.168371    1.834688
    1409       2    1.072369    1.681719    1.102125    1.674431    1.043665    1.688222
    1409       3    1.027366    1.633976    1.065157    1.684916    0.985596    1.574704
    1409       4    1.070822    1.790378    1.136527    1.996706    1.004323    1.551080
    1410       1    1.160553    2.005064    1.391133    2.462945    0.911755    1.301376
    1410       2    1.142749    1.898984    1.291519    2.093714    0.963108    1.615026
    1410       3    1.141356    1.962905    1.170030    2.034289    1.111867    1.886225
    1410       4    1.183902    2.013635    0.950319    1.495080    1.388562    2.357796
    1411       1    1.014207    1.518326    0.904755    1.436711    1.121062    1.586712
    1411       2    1.017018    1.633186    0.837855    1.372290    1.172114    1.815005
    1411       3    1.133791    1.969507    1.366170    2.329301    0.871746    1.416073
    1411       4    1.066533    1.841105    1.043160    1.567036    1.091055    2.090096
    1412       1    1.112266    1.557854    1.045669    1.401974    1.178069    1.695309
    1412       2    1.147326    1.671267    1.343613    1.900515    0.907419    1.299116
    1412       3    1.374597    2.251460    0.811828    1.335650    1.773827    2.648674
    1412       4    1.225505    1.845926    1.353278    2.041819    1.077905    1.577036
    1413       1    1.011051    1.542529    0.929467    1.330502    1.091661    1.722851
    1413       2    1.009653    1.446222    0.958801    1.405127    1.059898    1.483999
    1413       3    1.098784    1.887743    1.272395    2.233479    0.899838    1.362599
    1413       4    1.048807    1.651459    1.097778    1.684524    0.998846    1.615501
    1414       1    1.284144    2.411097    1.567435    2.987686    0.956894    1.420450
    1414       2    1.160249    1.719658    1.116908    1.803974    1.202226    1.632760
    1414       3    1.392016    2.359929    0.967042    1.537928    1.731383    2.805084
    1414       4    1.358328    2.057811    1.513082    2.248600    1.171461    1.782876
    1415       1    1.011403    1.602807    1.013168    1.730930    1.009506    1.452567
    1415       2    1.002614    1.688443    1.128108    2.037166    0.875604    1.226326
    1415       3    1.080235    1.713202    1.226447    1.953634    0.906510    1.353494
    1415       4    1.067440    1.720201    0.968754    1.620682    1.161500    1.804953
    1416       1    0.975078    1.564434    0.967129    1.598334    0.983900    1.525885
    1416       2    1.046873    1.640576    1.179634    1.776171    0.883293    1.439503
    1416       3    1.271338    2.225902    0.747366    1.024196    1.652327    2.729418
    1416       4    1.114954    1.907862    1.308670    2.206402    0.910078    1.503076
    1417       1    1.103643    1.720418    1.174327    1.854408    1.028286    1.561465
    1417       2    1.155553    1.860409    1.173303    1.918250    1.134883    1.790478
    1417       3    1.104236    1.669367    1.209169    1.762969    0.980557    1.542675
    1417       4    1.104250    1.824182    1.104160    1.765141    1.104338    1.880034
    1418       1    1.031881    1.533836    1.083813    1.639924    0.984516    1.428589
    1418       2    1.106781    1.852420    0.747627    1.184400    1.399450    2.212195
    1418       3    1.134363    1.981226    1.332164    2.338654    0.891627    1.386908
    1418       4    0.991342    1.620302    0.987686    1.827253    0.995042    1.379588
    1419       1    1.146467    1.926028    0.807666    1.398662    1.378999    2.186347
    1419       2    1.194367    1.993175    1.278573    2.131219    1.106373    1.833748
    1419       3    1.217879    2.190668    1.188021    2.279831    1.249207    2.092583
    1419       4    1.181970    2.176940    1.381233    2.663832    0.959960    1.421102
    1420       1    0.990467    1.498759    0.926815    1.375661    1.048988    1.601388
    1420       2    1.147997    1.807901    1.116189    1.806944    1.178926    1.808294
    1420       3    1.173451    1.848129    1.419561    2.136660    0.924371    1.458979
    1420       4    1.063904    1.528962    1.044060    1.498240    1.084976    1.560647
    1421       1    0.960109    1.397178    1.022588    1.534146    0.903807    1.258416
    1421       2    1.035768    1.791404    0.822429    1.204137    1.220449    2.158355
    1421       3    1.073637    1.698016    1.240539    1.974651    0.841250    1.172971
    1421       4    0.954100    1.471598    0.889858    1.274522    1.016568    1.638273
    1422       1    1.232935    1.870512    0.862806    1.250222    1.539459    2.212354
    1422       2    1.119635    1.989688    1.283512    2.338369    0.953114    1.539608
    1422       3    1.237898    2.338422    1.431576    2.839267    1.020370    1.570418
    1422       4    1.167008    1.985244    1.280464    2.232879    1.039067    1.652999
    1423       1    1.330772    2.294624    0.782471    1.198166    1.744402    2.785047
    1423       2    1.138212    1.846764    1.143844    1.904713    1.132928    1.790688
    1423       3    1.222501    1.842182    1.390480    2.072333    1.024513    1.503097
    1423       4    1.252312    1.995185    1.443987    2.267930    1.042153    1.619087
    1424       1    1.053212    1.556784    0.833103    1.136296    1.231851    1.808701
    1424       2    1.120798    1.726558    1.321768    2.027170    0.875168    1.221527
    1424       3    1.118944    1.602736    0.875476    1.320665    1.309465    1.769565
    1424       4    1.127330    1.696740    1.130614    1.686107    1.123773    1.708178
    1425       1    1.144321    1.993180    1.282568    2.357569    0.978059    1.419687
    1425       2    1.188402    2.063470    0.863746    1.637785    1.434318    2.304569
    1425       3    1.170540    1.889705    1.201088    1.940355    1.135814    1.829809
    1425       4    1.127876    1.904489    1.125614    1.935054    1.130240    1.872012
    1426       1    1.024382    1.551397    0.975491    1.422178    1.070981    1.663915
    1426       2    1.043737    1.603440    1.295631    1.899891    0.761958    1.121987
    1426       3    1.087179    1.916359    0.784540    1.147782    1.335795    2.338808
    1426       4    1.054089    1.623829    1.065722    1.716037    1.041883    1.520993
    1427       1    1.067910    1.658452    1.023712    1.471664    1.115982    1.839012
    1427       2    1.207109    2.102300    1.512839    2.588990    0.837939    1.188919
    1427       3    1.071854    1.830125    1.003671    1.735957    1.136581    1.912993
    1427       4    1.157267    1.942038    1.053378    1.666206    1.255497    2.166266
    1428       1    1.139173    1.770209    1.264701    1.955919    0.999873    1.526059
    1428       2    1.257170    2.684648    1.546072    3.329243    0.912514    1.537647
    1428       3    1.097288    1.980967    1.082937    2.178468    1.110378    1.781750
    1428       4    1.171609    1.918901    0.990215    1.590315    1.347993    2.177225
    1429       1    1.055762    1.542124    1.083710    1.622012    1.027926    1.457680
    1429       2    1.131334    1.823481    0.847436    1.341101    1.376109    2.124111
    1429       3    1.089185    1.582599    1.188123    1.748029    0.990641    1.391536
    1429       4    1.197785    2.006241    1.486660    2.433955    0.858671    1.258026
    1430       1    1.180393    1.941271    0.810982    1.192884    1.457937    2.313272
    1430       2    1.136841    1.974083    1.244004    2.340699    1.025303    1.492040
    1430       3    1.303092    2.482451    1.553375    3.040200    0.985839    1.441550
    1430       4    1.204370    1.927520    1.391729    2.236694    1.019247    1.540868
    1431       1    1.115623    1.720955    1.324301    2.004843    0.848953    1.217898
    1431       2    1.183139    1.935563    0.826751    1.202439    1.458644    2.313168
    1431       3    1.191037    1.909201    1.440158    2.262782    0.903259    1.336604
    1431       4    1.257782    2.079228    1.075498    1.590767    1.428080    2.436781
    1432       1    1.136543    1.854901    0.823415    1.236571    1.402209    2.215560
    1432       2    1.252400    1.957354    1.586873    2.305904    0.830148    1.278972
    1432       3    1.258455    2.168053    0.953300    1.433333    1.510153    2.596685
    1432       4    1.188713    1.945785    1.283944    2.133592    1.083458    1.708271
    1433       1    1.068419    1.664562    0.823004    1.188855    1.245405    1.917008
    1433       2    1.250196    2.040236    1.632693    2.516097    0.813642    1.153429
    1433       3    1.087324    1.615362    0.867937    1.222403    1.253503    1.841193
    1433       4    1.163811    1.819964    1.316021    2.084360    1.007279    1.484028
    1434       1    1.156143    1.673503    1.189224    1.750181    1.119727    1.584011
    1434       2    1.088260    1.607371    1.004783    1.480322    1.165316    1.712713
    1434       3    1.100235    1.696048    1.187737    1.830222    1.005821    1.532608
    1434       4    1.223719    2.147629    1.484960    2.634059    0.930308    1.355429
    1435       1    0.983219    1.431181    0.790654    1.193821    1.127306    1.570346
    1435       2    1.127582    1.842047    1.388858    2.185757    0.797736    1.204341
    1435       3    1.078694    1.724324    0.711043    0.952640    1.375873    2.108440
    1435       4    1.047887    1.689583    1.093334    1.840351    1.001335    1.518315
    1436       1    1.064764    1.809654    1.261959    2.204686    0.844174    1.186909
    1436       2    1.163356    1.819460    0.783448    1.049034    1.410359    2.142995
    1436       3    1.030780    1.588149    1.149549    1.823069    0.895770    1.255788
    1436       4    1.060893    1.617665    0.994722    1.586997    1.115033    1.640347
    1437       1    1.037375    1.481502    0.781869    1.138653    1.232496    1.671209
    1437       2    1.085822    1.784827    1.315987    2.153184    0.803370    1.122802
    1437       3    1.142093    1.950716    0.880353    1.373480    1.337942    2.269681
    1437       4    1.001738    1.584559    1.055910    1.672050    0.940158    1.476417
    1438       1    0.978799    1.494939    1.119013    1.663683    0.812870    1.246309
    1438       2    1.097076    1.765090    0.770450    1.219641    1.351635    2.058254
    1438       3    1.034976    1.624843    1.160833    1.752475    0.881151    1.438836
    1438       4    1.190232    2.042562    0.999271    1.725848    1.360940    2.275356
    1439       1    1.133592    1.775602    1.306248    2.008925    0.912057    1.390120
    1439       2    1.476527    2.952180    0.641415    0.886115    2.014955    3.617829
    1439       3    1.184814    2.105309    1.517078    2.597013    0.765350    1.094551
    1439       4    1.142999    1.969539    1.148061    1.751280    1.138095    2.159991
    1440       1    1.137960    1.898254    0.861012    1.228919    1.361822    2.276658
    1440       2    1.130213    2.020280    1.427619    2.460107    0.700464    0.959972
    1440       3    1.188828    1.874068    0.876486    1.194434    1.439264    2.245733
    1440       4    1.167535    1.866696    1.169172    1.860433    1.165943    1.872765
    1441       1    1.223626    1.768025    1.410575    2.021931    1.011962    1.397154
    1441       2    1.577836    2.826991    0.794971    1.155640    2.047554    3.375995
    1441       3    1.271720    2.053819    1.505715    2.421369    0.940509    1.304893
    1441       4    1.246415    1.889263    1.373017    2.038142    1.114647    1.710758
    1442       1    1.089245    1.665283    1.326854    1.995420    0.816964    1.117786
    1442       2    1.253980    2.210519    0.865344    1.339298    1.548359    2.651025
    1442       3    1.197809    2.089835    1.476054    2.578274    0.905880    1.344894
    1442       4    1.200935    1.993006    1.050582    1.651257    1.343668    2.261093
    1443       1    1.202818    1.949635    1.347985    2.127700    1.047432    1.725468
    1443       2    1.189112    1.901055    1.488543    2.300447    0.808018    1.104070
    1443       3    1.177443    1.811391    0.985777    1.485389    1.369877    2.070335
    1443       4    1.318692    2.178982    1.080374    1.764267    1.493403    2.423770
    1444       1    1.071776    1.802826    1.169941    2.156289    0.970824    1.338261
    1444       2    1.105520    1.589234    0.950683    1.285895    1.243935    1.806852
    1444       3    1.159360    1.977793    1.479191    2.427817    0.780870    1.140658
    1444       4    1.144337    1.717701    1.241166    1.869435    1.052416    1.554491
    1445       1    0.983581    1.516658    1.130812    1.762809    0.827243    1.181362
    1445       2    1.109024    1.945083    0.842273    1.420926    1.333527    2.271111
    1445       3    1.087561    1.826849    1.226904    2.125336    0.931059    1.402188
    1445       4    1.101585    1.838009    1.059377    1.878052    1.148423    1.791362
    1446       1    1.083582    1.672042    0.912523    1.329514    1.214214    1.881875
    1446       2    1.110476    1.736240    1.370764    2.077795    0.796176    1.122906
    1446       3    1.084955    1.609788    0.961827    1.341414    1.187336    1.796358
    1446       4    1.110951    1.657899    1.183779    1.736903    1.045587    1.580784
    1447       1    1.059734    1.611012    1.210253    1.855270    0.913371    1.314770
    1447       2    1.272953    2.312396    1.560052    2.828102    0.916331    1.350809
    1447       3    1.011835    1.577525    0.957760    1.516702    1.061352    1.629660
    1447       4    1.119096    1.815624    0.924373    1.504233    1.270856    2.012360
    1448       1    1.090214    1.844610    1.153192    2.100254    1.026730    1.542069
    1448       2    1.121080    1.927033    1.362457    2.334732    0.836581    1.231227
    1448       3    1.117494    1.802393    0.988309    1.548148    1.243615    2.011983
    1448       4    1.153355    2.007668    1.067951    1.705312    1.236399    2.260173
    1449       1    1.102635    1.758928    0.849443    1.364548    1.328066    2.020571
    1449       2    1.117164    1.941053    1.353903    2.260174    0.803348    1.348224
    1449       3    1.079142    1.659428    1.129911    1.785995    1.030364    1.526391
    1449       4    1.090393    1.791531    1.011947    1.609946    1.175377    1.965915
    1450       1    1.176774    1.875228    0.820388    1.184458    1.456791    2.235826
    1450       2    1.164333    1.820744    1.398688    2.146756    0.869670    1.238111
    1450       3    1.161113    1.938902    0.816384    1.191892    1.438638    2.338687
    1450       4    1.050910    1.595028    1.059507    1.619484    1.040444    1.564679
    1451       1    1.017596    1.658433    0.867144    1.272545    1.146795    1.919772
    1451       2    1.153306    1.916526    1.415673    2.304056    0.842818    1.248852
    1451       3    1.090123    1.780020    0.921579    1.419470    1.225810    2.013922
    1451       4    1.034509    1.763437    1.123112    1.957346    0.948352    1.546960
    1452       1    1.004461    1.558271    1.158631    1.794983    0.829909    1.213317
    1452       2    1.106819    1.812916    0.708743    0.987622    1.412057    2.200962
    1452       3    1.096104    1.760904    1.242874    2.049093    0.943952    1.384576
    1452       4    1.080702    1.736826    0.938541    1.519295    1.218937    1.914824
    1453       1    0.993390    1.498213    1.193618    1.763148    0.772970    1.095783
    1453       2    1.089176    1.865651    0.879412    1.199215    1.256685    2.246897
    1453       3    1.147633    1.719243    1.354525    2.065921    0.910552    1.160526
    1453       4    1.029152    1.639721    0.941568    1.412383    1.109032    1.818830
    1454       1    1.240406    1.853815    1.475992    2.172211    0.964959    1.340561
    1454       2    1.552903    2.785345    0.737571    1.014013    2.071993    3.368998
    1454       3    1.426979    2.202213    1.746598    2.603167    1.010149    1.424790
    1454       4    1.271372    1.990605    1.318601    2.046994    1.219796    1.925820
    1455       1    1.006234    1.553179    1.132400    1.791375    0.861075    1.206812
    1455       2    1.059635    1.785584    0.791137    1.175745    1.263013    2.111938
    1455       3    1.013616    1.729224    1.162139    2.056890    0.842047    1.225648
    1455       4    1.129366    1.875605    0.980962    1.508959    1.252765    2.125133
    1456       1    0.967555    1.570876    0.841771    1.239172    1.078653    1.806822
    1456       2    1.009819    1.530455    1.185667    1.820753    0.809119    1.075351
    1456       3    1.054489    1.865937    0.889117    1.385999    1.195361    2.183594
    1456       4    0.987728    1.614685    0.904321    1.463262    1.076293    1.756953
    1457       1    1.317257    2.180872    1.456185    2.480136    1.174384    1.811480
    1457       2    1.298603    2.470652    1.544113    3.062030    1.019519    1.496119
    1457       3    1.142513    1.761160    1.141617    1.836423    1.143377    1.685376
    1457       4    1.252554    2.256541    1.012745    1.974218    1.467790    2.462943
    1458       1    0.991403    1.439717    0.956915    1.295697    1.027299    1.574894
    1458       2    1.127589    1.949787    1.463111    2.389486    0.735298    1.133738
    1458       3    1.418352    2.507110    0.798585    1.155399    1.817939    3.011669
    1458       4    1.143428    1.867914    1.086060    1.671653    1.206582    2.060635
    1459       1    1.153122    1.841283    1.042678    1.523496    1.252647    2.081587
    1459       2    1.317678    2.378684    1.682898    2.860433    0.772125    1.179444
    1459       3    1.450823    2.513423    0.696423    0.917926    1.979415    3.078171
    1459       4    1.255568    2.068406    1.314447    2.199529    1.188905    1.906917
    1460       1    1.083047    1.734767    1.052659    1.737079    1.111550    1.732110
    1460       2    1.223340    2.283489    1.517071    2.795759    0.855514    1.308699
    1460       3    1.129611    1.944038    1.220146    2.250230    1.043320    1.593728
    1460       4    1.103116    1.810432    1.032946    1.781834    1.165094    1.833087
    1461       1    0.980388    1.680393    1.025405    1.694037    0.933534    1.664780
    1461       2    1.191000    2.466019    1.450372    3.080547    0.872706    1.309408
    1461       3    1.185964    2.456048    1.213890    2.945537    1.159348    1.873671
    1461       4    1.081946    1.872371    0.927111    1.454961    1.229522    2.187442
    1462       1    1.152572    1.684201    1.039641    1.548224    1.268246    1.805631
    1462       2    1.366389    2.477225    0.990706    1.497934    1.662768    3.001425
    1462       3    1.287734    2.137514    1.144123    1.654339    1.422981    2.501330
    1462       4    1.204994    1.817648    1.304639    1.850290    1.091265    1.772831
    1463       1    1.133012    1.668776    1.058509    1.487372    1.205170    1.824482
    1463       2    1.299542    2.637611    0.814567    1.324918    1.653624    3.233821
    1463       3    1.095927    1.621066    1.118305    1.654950    1.074340    1.587395
    1463       4    1.190468    1.921011    1.111909    1.820845    1.277644    2.022810
    1464       1    1.098464    1.700716    1.116971    1.718966    1.080684    1.682804
    1464       2    1.279968    2.416743    1.622975    2.985919    0.857334    1.314587
    1464       3    1.267162    2.092808    1.355637    2.313130    1.180092    1.846414
    1464       4    1.180212    1.901100    1.021227    1.583968    1.337301    2.157909
    1465       1    1.106161    1.629272    1.084613    1.418329    1.125814    1.800013
    1465       2    1.321999    2.229266    1.512926    2.573939    1.081939    1.668712
    1465       3    1.185930    1.817915    1.209079    1.934351    1.159190    1.672957
    1465       4    1.247491    2.030109    1.176100    1.858725    1.316358    2.180505
    1466       1    1.088531    1.781330    1.001846    1.713991    1.172150    1.840092
    1466       2    1.162885    2.049088    1.400891    2.416809    0.869626    1.421103
    1466       3    1.090159    1.794183    1.090662    1.822328    1.089666    1.766160
    1466       4    1.219996    2.370700    1.258941    2.288221    1.182277    2.447344
    1467       1    1.158686    1.808004    0.933516    1.368243    1.344410    2.084385
    1467       2    1.113122    1.805875    1.110678    1.764347    1.115667    1.848104
    1467       3    1.299473    2.224288    1.484276    2.572949    1.115408    1.792660
    1467       4    1.104482    1.885462    1.234885    2.116880    0.963777    1.586643
    1468       1    1.032311    1.736502    0.913396    1.380952    1.138188    1.994624
    1468       2    1.107996    1.783848    1.183143    1.790302    1.020488    1.772291
    1468       3    1.206925    2.123108    0.802573    1.176828    1.532451    2.604593
    1468       4    1.091276    1.733567    1.199139    1.808007    0.969642    1.637087
    1469       1    1.105856    1.718020    1.263997    1.907521    0.925366    1.451319
    1469       2    1.076003    1.755637    0.848629    1.354151    1.268137    2.014124
    1469       3    1.202690    2.097228    1.552527    2.631362    0.795304    1.071776
    1469       4    1.110559    1.770201    1.134062    1.923113    1.089294    1.619165
    1470       1    1.122707    1.736854    1.156750    1.806470    1.089069    1.664528
    1470       2    1.144811    1.868077    1.363295    2.206053    0.893436    1.336921
    1470       3    1.109700    1.930726    1.198444    2.152443    1.020600    1.674193
    1470       4    1.208848    1.918898    1.171321    2.042271    1.239926    1.809784
    1471       1    1.076395    1.618506    1.110351    1.754049    1.042979    1.472224
    1471       2    1.234757    2.075628    1.507290    2.476403    0.926196    1.436459
    1471       3    1.102645    1.769317    1.129356    1.935205    1.074732    1.576951
    1471       4    1.241750    2.158968    1.157113    1.925729    1.314431    2.338340
    1472       1    1.055948    1.863740    0.793341    1.089494    1.254055    2.259908
    1472       2    1.094818    1.825950    1.298985    2.083645    0.873637    1.465803
    1472       3    1.292919    2.464353    0.873428    1.457910    1.601711    2.958711
    1472       4    1.057519    1.723544    0.948158    1.400285    1.181836    2.022239
    1473       1    1.092747    1.685154    0.921690    1.423912    1.246278    1.875875
    1473       2    1.159878    2.126488    1.275848    2.563264    1.023190    1.439830
    1473       3    1.114693    1.725443    1.284152    1.882714    0.918938    1.500050
    1473       4    1.180306    2.027640    1.380587    2.388422    0.961589    1.509897
    1474       1    1.091031    1.667394    1.136683    1.826151    1.045743    1.491939
    1474       2    1.155993    1.877322    1.298855    2.043224    0.992939    1.652909
    1474       3    1.179626    1.827237    1.148401    1.802209    1.211739    1.852075
    1474       4    1.151505    1.791397    1.349767    2.168295    0.939286    1.234720
    1475       1    1.060493    1.590922    1.158036    1.759927    0.949165    1.364344
    1475       2    1.016805    1.498056    1.036749    1.581589    0.995543    1.403223
    1475       3    1.187377    1.981255    0.750642    1.085274    1.520898    2.401394
    1475       4    1.008453    1.544733    1.084048    1.730581    0.933159    1.329871
    1476       1    2.115569    3.582684    0.787358    1.177866    2.895630    4.232568
    1476       2    1.623457    2.807719    1.098526    1.705631    1.986733    3.317068
    1476       3    1.727795    3.897795    2.247534    4.923584    1.044436    1.572600
    1476       4    1.508011    2.734811    1.741466    3.223597    1.229503    1.965245
    1477       1    1.185421    1.825613    1.210805    1.775245    1.156680    1.880599
    1477       2    1.081484    1.674699    1.111884    1.746200    1.051205    1.599737
    1477       3    1.315701    2.194147    0.725294    1.028580    1.770262    2.689108
    1477       4    1.229372    2.143311    1.290833    2.069994    1.169370    2.210899
    1478       1    1.040639    1.486784    0.900303    1.370716    1.157800    1.567563
    1478       2    1.167313    1.784081    0.890030    1.321545    1.386953    2.052230
    1478       3    1.247382    2.172354    1.571240    2.672078    0.819830    1.096285
    1478       4    1.147958    1.627752    1.046927    1.655768    1.251443    1.591912
    1479       1    1.058113    1.609150    0.986665    1.563310    1.123802    1.647440
    1479       2    1.116859    1.724790    0.807243    1.081915    1.363107    2.067145
    1479       3    1.344561    2.589322    1.773183    3.211724    0.725207    0.915574
    1479       4    1.180344    1.960009    1.238228    2.076679    1.124283    1.838239
    1480       1    1.106582    1.783586    1.278499    2.065956    0.908784    1.362873
    1480       2    1.314809    2.218636    1.573802    2.644201    0.968678    1.395410
    1480       3    1.246954    2.012182    0.790940    1.035242    1.589563    2.451945
    1480       4    1.265250    2.096759    1.257516    2.098610    1.271839    2.095158
    1481       1    1.117872    1.652883    0.967742    1.369929    1.243715    1.847768
    1481       2    1.171257    1.781945    0.864259    1.299895    1.417408    2.056776
    1481       3    1.269011    2.192947    1.593920    2.633515    0.822164    1.240867
    1481       4    1.174486    1.798676    1.165964    1.822238    1.182707    1.775612
    1482       1    0.991215    1.455663    1.101250    1.601579    0.868619    1.262303
    1482       2    1.004773    1.704022    0.981600    1.594242    1.031650    1.822718
    1482       3    1.169736    1.916904    0.721085    1.065559    1.498643    2.297868
    1482       4    1.153702    1.879403    1.186389    1.703617    1.119951    2.044564
    1483       1    1.041535    1.513478    0.932153    1.419017    1.146207    1.591631
