   locus        mean         std
    2070    0.866989    0.039025
    2071    0.908230    0.029692
    2072    0.837772    0.045767
    2073    0.180138    0.044541
    2074    0.867050    0.039744
    2075    0.857619    0.041647
    2076    0.855413    0.040494
    2077    0.162311    0.044042
    2078    0.271070    0.054919
    2079    0.269298    0.053345
    2080    0.881537    0.036973
    2081    0.169712    0.045078
    2082    0.323936    0.059203
    2083    0.890475    0.035009
    2084    0.790474    0.049267
    2085    0.792194    0.050413
    2086    0.440770    0.063405
    2087    0.922254    0.029623
    2088    0.922947    0.028439
    2089    0.757989    0.053426
    2090    0.905350    0.031752
    2091    0.752297    0.052527
    2092    0.237015    0.051392
    2093    0.908758    0.031615
    2094    0.366044    0.060775
    2095    0.656084    0.060627
    2096    0.364777    0.063706
    2097    0.901136    0.032652
    2098    0.354576    0.060842
    2099    0.927011    0.031418
    2100    0.667097    0.063233
    2101    0.686273    0.062675
    2102    0.438948    0.064188
    2103    0.441593    0.064972
    2104    0.908629    0.033575
    2105    0.442905    0.063517
    2106    0.429347    0.064312
    2107    0.589018    0.062941
    2108    0.431903    0.063223
    2109    0.927271    0.030064
    2110    0.431849    0.062726
    2111    0.861099    0.040590
    2112    0.302788    0.062129
    2113    0.299112    0.058585
    2114    0.883719    0.038128
    2115    0.877194    0.039840
    2116    0.212313    0.048847
    2117    0.404789    0.061621
    2118    0.886787    0.035199
    2119    0.395669    0.061860
    2120    0.943200    0.024506
    2121    0.942718    0.025081
    2122    0.890273    0.035192
    2123    0.128505    0.037374
    2124    0.127382    0.037493
    2125    0.284158    0.054234
    2126    0.123839    0.037975
    2127    0.124491    0.036767
    2128    0.913214    0.029905
    2129    0.123632    0.037064
    2130    0.891876    0.033849
    2131    0.891620    0.033429
    2132    0.891750    0.037030
    2133    0.123674    0.036594
    2134    0.902888    0.034199
    2135    0.923530    0.028779
    2136    0.902751    0.033304
    2137    0.904814    0.033054
    2138    0.112580    0.034038
    2139    0.160863    0.041195
    2140    0.742062    0.054721
    2141    0.745483    0.055106
    2142    0.925853    0.028778
    2143    0.352949    0.062224
    2144    0.638261    0.062010
    2145    0.631069    0.061554
    2146    0.389486    0.061210
    2147    0.397763    0.063298
    2148    0.398406    0.063688
    2149    0.623223    0.063682
    2150    0.553994    0.061827
    2151    0.471524    0.063996
    2152    0.895780    0.034446
    2153    0.551397    0.066186
    2154    0.922422    0.029376
    2155    0.852576    0.041939
    2156    0.908349    0.030733
    2157    0.360579    0.064343
    2158    0.649732    0.065106
    2159    0.649432    0.062595
    2160    0.656755    0.063023
    2161    0.922989    0.029330
    2162    0.862788    0.041222
    2163    0.924092    0.029151
    2164    0.431573    0.067018
    2165    0.440701    0.065507
    2166    0.936018    0.026385
    2167    0.429912    0.064423
    2168    0.592430    0.063332
    2169    0.651086    0.063679
    2170    0.826067    0.044292
    2171    0.644762    0.059951
    2172    0.183909    0.044610
    2173    0.835303    0.044702
    2174    0.437496    0.063803
    2175    0.905584    0.032708
    2176    0.432631    0.065258
    2177    0.432219    0.064015
    2178    0.429793    0.065061
    2179    0.424267    0.062876
    2180    0.813706    0.047775
    2181    0.917319    0.031217
    2182    0.395750    0.062603
    2183    0.621999    0.062242
    2184    0.777240    0.052115
    2185    0.673695    0.059686
    2186    0.443028    0.065507
    2187    0.916212    0.031384
    2188    0.442470    0.065512
    2189    0.898956    0.037400
    2190    0.453030    0.065402
    2191    0.782973    0.052157
    2192    0.343897    0.060730
    2193    0.819772    0.045241
    2194    0.277791    0.056022
    2195    0.279199    0.057034
    2196    0.758484    0.055132
    2197    0.763068    0.053895
    2198    0.760805    0.053991
    2199    0.925863    0.028940
    2200    0.834060    0.045041
    2201    0.364690    0.061187
    2202    0.658654    0.064339
    2203    0.771403    0.053181
    2204    0.365363    0.063230
    2205    0.617268    0.062147
    2206    0.398875    0.063548
    2207    0.537896    0.061449
    2208    0.915589    0.031087
    2209    0.424719    0.066430
    2210    0.863908    0.041463
    2211    0.738597    0.054564
    2212    0.189651    0.046032
    2213    0.911818    0.031412
    2214    0.911422    0.031535
    2215    0.427011    0.067033
    2216    0.768503    0.052271
    2217    0.891720    0.035257
    2218    0.922245    0.030222
    2219    0.443029    0.064583
    2220    0.445753    0.063313
    2221    0.480315    0.063486
    2222    0.485426    0.066196
    2223    0.878525    0.038092
    2224    0.538822    0.063469
    2225    0.601288    0.061220
    2226    0.912812    0.032880
    2227    0.542701    0.066909
    2228    0.829411    0.048246
    2229    0.860358    0.040467
    2230    0.913112    0.033976
    2231    0.622717    0.064225
    2232    0.801593    0.050715
    2233    0.800938    0.049429
    2234    0.884041    0.038659
    2235    0.663620    0.061774
    2236    0.845671    0.042722
    2237    0.349330    0.060667
    2238    0.747918    0.054962
    2239    0.669993    0.059323
    2240    0.351138    0.059461
    2241    0.349794    0.061363
    2242    0.668916    0.059711
    2243    0.619621    0.063146
    2244    0.596175    0.062021
    2245    0.900731    0.035375
    2246    0.846308    0.043825
    2247    0.906997    0.030197
    2248    0.919634    0.030248
    2249    0.937277    0.026478
