   locus    deme        mean         std
    1302       4    0.688673    0.043299
    1303       1    0.553306    0.048271
    1303       2    0.600871    0.047640
    1303       3    0.878633    0.030298
    1303       4    0.603842    0.044911
    1304       1    0.703851    0.042566
    1304       2    0.808368    0.037202
    1304       3    0.559813    0.046850
    1304       4    0.838315    0.034027
    1305       1    0.983751    0.012064
    1305       2    0.964056    0.017615
    1305       3    0.887437    0.029480
    1305       4    0.954117    0.019827
    1306       1    0.812937    0.036387
    1306       2    0.660955    0.046083
    1306       3    0.895665    0.029247
    1306       4    0.616137    0.044815
    1307       1    0.272327    0.043038
    1307       2    0.565299    0.045899
    1307       3    0.273082    0.042986
    1307       4    0.645804    0.043858
    1308       1    0.812990    0.036931
    1308       2    0.659438    0.044424
    1308       3    0.893699    0.028967
    1308       4    0.614952    0.045680
    1309       1    0.925656    0.025479
    1309       2    0.871852    0.032850
    1309       3    0.864290    0.031921
    1309       4    0.946597    0.021238
    1310       1    0.397297    0.047384
    1310       2    0.495628    0.047171
    1310       3    0.332636    0.044456
    1310       4    0.570646    0.044998
    1311       1    0.992787    0.008851
    1311       2    0.948059    0.020763
    1311       3    0.973406    0.015841
    1311       4    0.856053    0.032515
    1312       1    0.973520    0.015381
    1312       2    0.938680    0.021950
    1312       3    0.876549    0.030305
    1312       4    0.969413    0.016179
    1313       1    0.983283    0.012632
    1313       2    0.963753    0.017872
    1313       3    0.886648    0.029385
    1313       4    0.954049    0.019777
    1314       1    0.556309    0.046944
    1314       2    0.509540    0.044850
    1314       3    0.359366    0.044288
    1314       4    0.594777    0.044094
    1315       1    0.921728    0.026098
    1315       2    0.981403    0.012854
    1315       3    0.972570    0.015409
    1315       4    0.904286    0.026878
    1316       1    0.784565    0.037886
    1316       2    0.900964    0.027843
    1316       3    0.943158    0.021498
    1316       4    0.965809    0.017176
    1317       1    0.557072    0.047823
    1317       2    0.513259    0.046076
    1317       3    0.381374    0.046438
    1317       4    0.594169    0.047313
    1318       1    0.556675    0.045853
    1318       2    0.811780    0.037164
    1318       3    0.764993    0.040207
    1318       4    0.781100    0.038225
    1319       1    0.287493    0.043179
    1319       2    0.207013    0.038122
    1319       3    0.225363    0.040470
    1319       4    0.201193    0.036942
    1320       1    0.992133    0.008555
    1320       2    0.946526    0.021432
    1320       3    0.964655    0.016942
    1320       4    0.855791    0.032144
    1321       1    0.705672    0.043146
    1321       2    0.796403    0.037712
    1321       3    0.758498    0.040572
    1321       4    0.799734    0.036852
    1322       1    0.295061    0.042151
    1322       2    0.209173    0.039380
    1322       3    0.241631    0.040034
    1322       4    0.205075    0.038284
    1323       1    0.920215    0.025289
    1323       2    0.981442    0.013076
    1323       3    0.963167    0.017372
    1323       4    0.903064    0.026954
    1324       1    0.992632    0.008014
    1324       2    0.948229    0.020873
    1324       3    0.964964    0.018177
    1324       4    0.855810    0.030691
    1325       1    0.389100    0.045889
    1325       2    0.355291    0.044431
    1325       3    0.371623    0.044346
    1325       4    0.374931    0.045019
    1326       1    0.299485    0.044943
    1326       2    0.192657    0.037449
    1326       3    0.263635    0.042759
    1326       4    0.264615    0.040227
    1327       1    0.298999    0.044246
    1327       2    0.194435    0.038274
    1327       3    0.265100    0.043106
    1327       4    0.263250    0.040034
    1328       1    0.928766    0.024589
    1328       2    0.912987    0.025608
    1328       3    0.989784    0.010102
    1328       4    0.912164    0.026646
    1329       1    0.974460    0.015058
    1329       2    0.938030    0.022169
    1329       3    0.894729    0.027557
    1329       4    0.969985    0.016165
    1330       1    0.552006    0.046444
    1330       2    0.785093    0.040132
    1330       3    0.720561    0.042757
    1330       4    0.646741    0.045235
    1331       1    0.929423    0.024085
    1331       2    0.911694    0.026737
    1331       3    0.989227    0.010853
    1331       4    0.913622    0.027347
    1332       1    0.963141    0.018848
    1332       2    0.952646    0.020191
    1332       3    0.917310    0.025492
    1332       4    0.866873    0.031028
    1333       1    0.937583    0.023534
    1333       2    0.824220    0.035572
    1333       3    0.989033    0.009743
    1333       4    0.929086    0.023575
    1334       1    0.356434    0.045007
    1334       2    0.468784    0.046773
    1334       3    0.350286    0.045485
    1334       4    0.754374    0.041390
    1335       1    0.926460    0.025677
    1335       2    0.909254    0.026323
    1335       3    0.966367    0.017616
    1335       4    0.842283    0.033272
    1336       1    0.945165    0.020658
    1336       2    0.909358    0.028147
    1336       3    0.969950    0.016161
    1336       4    0.855793    0.032236
    1337       1    0.992939    0.008485
    1337       2    0.948063    0.020211
    1337       3    0.973244    0.015814
    1337       4    0.864533    0.030572
    1338       1    0.686294    0.043280
    1338       2    0.771817    0.037956
    1338       3    0.726877    0.042226
    1338       4    0.878310    0.030021
    1339       1    0.973763    0.015122
    1339       2    0.936971    0.024679
    1339       3    0.894879    0.028593
    1339       4    0.970783    0.015266
    1340       1    0.904725    0.027364
    1340       2    0.910728    0.027434
    1340       3    0.823707    0.035859
    1340       4    0.851449    0.033225
    1341       1    0.358173    0.045874
    1341       2    0.474448    0.045941
    1341       3    0.373775    0.044778
    1341       4    0.755240    0.041898
    1342       1    0.903811    0.028719
    1342       2    0.910842    0.027464
    1342       3    0.823836    0.035885
    1342       4    0.850222    0.032674
    1343       1    0.758271    0.042092
    1343       2    0.939690    0.022347
    1343       3    0.974631    0.015175
    1343       4    0.988790    0.010717
    1344       1    0.364742    0.042675
    1344       2    0.232354    0.039712
    1344       3    0.311436    0.043074
    1344       4    0.268377    0.042518
    1345       1    0.362313    0.044306
    1345       2    0.234051    0.040187
    1345       3    0.310482    0.043567
    1345       4    0.270033    0.041751
    1346       1    0.993273    0.008427
    1346       2    0.931393    0.022451
    1346       3    0.982755    0.012851
    1346       4    0.882879    0.030638
    1347       1    0.912889    0.027139
    1347       2    0.911621    0.025762
    1347       3    0.928543    0.024815
    1347       4    0.751845    0.039994
    1348       1    0.448305    0.048661
    1348       2    0.308112    0.043725
    1348       3    0.291733    0.043157
    1348       4    0.563080    0.045108
    1349       1    0.934619    0.023949
    1349       2    0.925726    0.024367
    1349       3    0.724564    0.040325
    1349       4    0.965121    0.017529
    1350       1    0.346760    0.044628
    1350       2    0.231325    0.038948
    1350       3    0.220473    0.039448
    1350       4    0.299347    0.043351
    1351       1    0.447880    0.049266
    1351       2    0.316256    0.043777
    1351       3    0.292415    0.042964
    1351       4    0.561840    0.046421
    1352       1    0.993059    0.008448
    1352       2    0.931475    0.023693
    1352       3    0.982288    0.012820
    1352       4    0.875124    0.029913
    1353       1    0.657193    0.045712
    1353       2    0.773000    0.039515
    1353       3    0.780880    0.039033
    1353       4    0.693317    0.042558
    1354       1    0.344458    0.042297
    1354       2    0.228851    0.038604
    1354       3    0.221112    0.040095
    1354       4    0.308585    0.042579
    1355       1    0.993189    0.008801
    1355       2    0.930711    0.023346
    1355       3    0.982853    0.012559
    1355       4    0.874316    0.029074
    1356       1    0.884404    0.031685
    1356       2    0.899785    0.027933
    1356       3    0.824064    0.035111
    1356       4    0.838592    0.032679
    1357       1    0.992582    0.008725
    1357       2    0.964474    0.017325
    1357       3    0.757176    0.039586
    1357       4    0.954773    0.019466
    1358       1    0.992001    0.009162
    1358       2    0.964480    0.017060
    1358       3    0.753920    0.040924
    1358       4    0.953711    0.020070
    1359       1    0.911854    0.026313
    1359       2    0.825199    0.034699
    1359       3    0.990273    0.009446
    1359       4    0.962251    0.017705
    1360       1    0.859415    0.032598
    1360       2    0.991653    0.009490
    1360       3    0.974556    0.014939
    1360       4    0.930320    0.023236
    1361       1    0.814434    0.036080
    1361       2    0.771597    0.039385
    1361       3    0.804775    0.036871
    1361       4    0.769507    0.037311
    1362       1    0.816339    0.036020
    1362       2    0.769845    0.040658
    1362       3    0.806209    0.036480
    1362       4    0.768765    0.039280
    1363       1    0.815619    0.037525
    1363       2    0.770148    0.039372
    1363       3    0.795064    0.039689
    1363       4    0.750880    0.040078
    1364       1    0.804624    0.038142
    1364       2    0.778355    0.039389
    1364       3    0.793442    0.037053
    1364       4    0.750932    0.041253
    1365       1    0.889795    0.030054
    1365       2    0.931813    0.024009
    1365       3    0.916800    0.026169
    1365       4    0.897045    0.027653
    1366       1    0.617101    0.046441
    1366       2    0.795320    0.038914
    1366       3    0.821289    0.035551
    1366       4    0.536250    0.045116
    1367       1    0.775678    0.040352
    1367       2    0.915516    0.026828
    1367       3    0.924211    0.024914
    1367       4    0.704694    0.042473
    1368       1    0.385509    0.046040
    1368       2    0.208939    0.038243
    1368       3    0.182783    0.037054
    1368       4    0.469629    0.046431
    1369       1    0.946280    0.021039
    1369       2    0.936693    0.022794
    1369       3    0.970915    0.016102
    1369       4    0.918462    0.026260
    1370       1    0.849059    0.034528
    1370       2    0.826610    0.034941
    1370       3    0.989553    0.010909
    1370       4    0.960350    0.018576
    1371       1    0.306975    0.044600
    1371       2    0.306124    0.042902
    1371       3    0.312276    0.043859
    1371       4    0.418608    0.047108
    1372       1    0.621745    0.047068
    1372       2    0.674191    0.045615
    1372       3    0.711864    0.041426
    1372       4    0.633912    0.045920
    1373       1    0.799275    0.038257
    1373       2    0.921959    0.025735
    1373       3    0.955884    0.020490
    1373       4    0.812702    0.036041
    1374       1    0.383097    0.045753
    1374       2    0.348449    0.046057
    1374       3    0.314147    0.046040
    1374       4    0.439274    0.046813
    1375       1    0.620053    0.046590
    1375       2    0.654217    0.043874
    1375       3    0.689994    0.043167
    1375       4    0.563422    0.045110
    1376       1    0.602709    0.048168
    1376       2    0.620252    0.044728
    1376       3    0.709703    0.041645
    1376       4    0.614200    0.044690
    1377       1    0.605373    0.047159
    1377       2    0.623482    0.045386
    1377       3    0.709146    0.041641
    1377       4    0.615736    0.043514
    1378       1    0.606767    0.047321
    1378       2    0.529781    0.048476
    1378       3    0.376035    0.045985
    1378       4    0.692937    0.044865
    1379       1    0.628987    0.046522
    1379       2    0.530243    0.046300
    1379       3    0.477676    0.047542
    1379       4    0.696834    0.043243
    1380       1    0.417668    0.045699
    1380       2    0.382460    0.045699
    1380       3    0.393086    0.047408
    1380       4    0.396388    0.045435
    1381       1    0.419321    0.047397
    1381       2    0.383361    0.046130
    1381       3    0.392644    0.047097
    1381       4    0.395376    0.045975
    1382       1    0.581309    0.046627
    1382       2    0.616203    0.046192
    1382       3    0.608256    0.045041
    1382       4    0.609874    0.046039
    1383       1    0.993289    0.007676
    1383       2    0.964975    0.018006
    1383       3    0.833706    0.034478
    1383       4    0.954661    0.019438
    1384       1    0.800228    0.037717
    1384       2    0.926177    0.024160
    1384       3    0.968874    0.015918
    1384       4    0.915528    0.027082
    1385       1    0.660915    0.045208
    1385       2    0.661042    0.044134
    1385       3    0.737748    0.042521
    1385       4    0.634991    0.045142
    1386       1    0.650613    0.045560
    1386       2    0.658494    0.045917
    1386       3    0.736983    0.041790
    1386       4    0.633498    0.046237
    1387       1    0.350758    0.045232
    1387       2    0.343475    0.042870
    1387       3    0.298505    0.042958
    1387       4    0.366442    0.043834
    1388       1    0.652555    0.045519
    1388       2    0.656713    0.043441
    1388       3    0.702622    0.044006
    1388       4    0.632740    0.043968
    1389       1    0.836462    0.035368
    1389       2    0.795498    0.038449
    1389       3    0.986323    0.012271
    1389       4    0.925739    0.023645
    1390       1    0.809052    0.036900
    1390       2    0.924482    0.025014
    1390       3    0.968438    0.016537
    1390       4    0.906123    0.027739
    1391       1    0.348804    0.044833
    1391       2    0.340165    0.043839
    1391       3    0.306328    0.044628
    1391       4    0.291121    0.042465
    1392       1    0.348118    0.044311
    1392       2    0.340936    0.044690
    1392       3    0.303595    0.042970
    1392       4    0.291082    0.043610
    1393       1    0.348031    0.044210
    1393       2    0.340635    0.043507
    1393       3    0.292930    0.041526
    1393       4    0.264133    0.041102
    1394       1    0.655453    0.046744
    1394       2    0.664192    0.044958
    1394       3    0.708060    0.043819
    1394       4    0.756471    0.039301
    1395       1    0.654835    0.044590
    1395       2    0.663457    0.044551
    1395       3    0.707378    0.044493
    1395       4    0.757787    0.040900
    1396       1    0.145700    0.032432
    1396       2    0.201060    0.036923
    1396       3    0.239167    0.039297
    1396       4    0.422086    0.046121
    1397       1    0.829189    0.036908
    1397       2    0.795023    0.038515
    1397       3    0.753708    0.039058
    1397       4    0.527017    0.047369
    1398       1    0.825527    0.035999
    1398       2    0.795002    0.039380
    1398       3    0.754131    0.038845
    1398       4    0.527113    0.046608
    1399       1    0.987604    0.011527
    1399       2    0.889022    0.029173
    1399       3    0.731408    0.041436
    1399       4    0.878997    0.030793
    1400       1    0.509253    0.048618
    1400       2    0.603014    0.048186
    1400       3    0.806901    0.037041
    1400       4    0.815781    0.037610
    1401       1    0.953234    0.020627
    1401       2    0.953259    0.020876
    1401       3    0.962401    0.017815
    1401       4    0.869327    0.031604
    1402       1    0.344821    0.045396
    1402       2    0.460570    0.047166
    1402       3    0.585351    0.045315
    1402       4    0.411672    0.045359
    1403       1    0.658805    0.044607
    1403       2    0.541738    0.048207
    1403       3    0.418467    0.045611
    1403       4    0.591963    0.044758
    1404       1    0.675715    0.043616
    1404       2    0.809292    0.036569
    1404       3    0.818523    0.035781
    1404       4    0.890958    0.029461
    1405       1    0.659629    0.044801
    1405       2    0.765376    0.040324
    1405       3    0.792782    0.039274
    1405       4    0.774253    0.039590
    1406       1    0.800029    0.039338
    1406       2    0.784437    0.038878
    1406       3    0.888469    0.028837
    1406       4    0.835518    0.033762
    1407       1    0.538706    0.047720
    1407       2    0.546346    0.046593
    1407       3    0.406513    0.045959
    1407       4    0.569771    0.046316
    1408       1    0.540135    0.045929
    1408       2    0.548849    0.046330
    1408       3    0.408448    0.047210
    1408       4    0.570617    0.045858
    1409       1    0.658344    0.043967
    1409       2    0.720032    0.042573
    1409       3    0.790781    0.039178
    1409       4    0.755338    0.040885
    1410       1    0.974447    0.015226
    1410       2    0.990957    0.009488
    1410       3    0.930185    0.024323
    1410       4    0.881690    0.028902
    1411       1    0.644515    0.046258
    1411       2    0.593577    0.044677
    1411       3    0.777307    0.039971
    1411       4    0.679416    0.044617
    1412       1    0.582614    0.045801
    1412       2    0.675885    0.045034
    1412       3    0.426648    0.046706
    1412       4    0.647841    0.045113
    1413       1    0.653238    0.045166
    1413       2    0.676172    0.043055
    1413       3    0.769471    0.040348
    1413       4    0.710609    0.042217
    1414       1    0.991217    0.009547
    1414       2    0.892511    0.028178
    1414       3    0.791227    0.039265
    1414       4    0.952754    0.019665
    1415       1    0.768885    0.041128
    1415       2    0.776864    0.039908
    1415       3    0.818736    0.036137
    1415       4    0.717178    0.042578
    1416       1    0.590935    0.046044
    1416       2    0.680200    0.042899
    1416       3    0.424618    0.045503
    1416       4    0.649196    0.042739
    1417       1    0.769532    0.040005
    1417       2    0.776074    0.039519
    1417       3    0.820504    0.036785
    1417       4    0.716166    0.043040
    1418       1    0.638394    0.045696
    1418       2    0.543729    0.046392
    1418       3    0.751907    0.041506
    1418       4    0.630345    0.043911
    1419       1    0.652938    0.044810
    1419       2    0.805008    0.037163
    1419       3    0.772976    0.040776
    1419       4    0.871968    0.031716
    1420       1    0.654045    0.045888
    1420       2    0.672472    0.043942
    1420       3    0.768552    0.039858
    1420       4    0.706488    0.041266
    1421       1    0.620527    0.045902
    1421       2    0.532527    0.049960
    1421       3    0.732614    0.043189
    1421       4    0.602520    0.045133
    1422       1    0.841872    0.035182
    1422       2    0.992991    0.008139
    1422       3    0.984096    0.011856
    1422       4    0.958222    0.018739
    1423       1    0.804095    0.037036
    1423       2    0.931718    0.023652
    1423       3    0.990408    0.009617
    1423       4    0.962972    0.018025
    1424       1    0.495640    0.046097
    1424       2    0.648060    0.045258
    1424       3    0.445607    0.047344
    1424       4    0.574861    0.046650
    1425       1    0.995532    0.006654
    1425       2    0.829719    0.034552
    1425       3    0.993749    0.007754
    1425       4    0.968176    0.016393
    1426       1    0.508679    0.047632
    1426       2    0.645432    0.045850
    1426       3    0.445444    0.046972
    1426       4    0.574989    0.044652
    1427       1    0.918832    0.025574
    1427       2    0.988257    0.010732
    1427       3    0.882810    0.030794
    1427       4    0.878307    0.030625
    1428       1    0.917186    0.026699
    1428       2    0.986569    0.011672
    1428       3    0.874127    0.030598
    1428       4    0.834135    0.032925
    1429       1    0.801376    0.037568
    1429       2    0.718979    0.040916
    1429       3    0.799168    0.037026
    1429       4    0.854411    0.033058
    1430       1    0.783990    0.038672
    1430       2    0.919621    0.026042
    1430       3    0.978491    0.014844
    1430       4    0.933753    0.023751
    1431       1    0.570403    0.048075
    1431       2    0.358301    0.043539
    1431       3    0.558988    0.045717
    1431       4    0.448400    0.045756
    1432       1    0.432189    0.047949
    1432       2    0.644809    0.045973
    1432       3    0.441402    0.048445
    1432       4    0.553832    0.044564
    1433       1    0.429614    0.047114
    1433       2    0.645186    0.044598
    1433       3    0.441567    0.046262
    1433       4    0.558372    0.047320
    1434       1    0.798389    0.037555
    1434       2    0.719272    0.044071
    1434       3    0.799801    0.038136
    1434       4    0.855573    0.033356
    1435       1    0.431155    0.046445
    1435       2    0.643839    0.045003
    1435       3    0.441875    0.046899
    1435       4    0.557536    0.047320
    1436       1    0.571630    0.047964
    1436       2    0.358368    0.045383
    1436       3    0.561628    0.046621
    1436       4    0.447504    0.046508
    1437       1    0.431332    0.047983
    1437       2    0.643531    0.044780
    1437       3    0.445776    0.046245
    1437       4    0.556781    0.046346
    1438       1    0.572478    0.047659
    1438       2    0.360326    0.045727
    1438       3    0.559332    0.046865
    1438       4    0.450412    0.046881
    1439       1    0.653652    0.045739
    1439       2    0.371270    0.045817
    1439       3    0.684265    0.044271
    1439       4    0.613225    0.045136
    1440       1    0.435120    0.048332
    1440       2    0.644558    0.044352
    1440       3    0.443617    0.046544
    1440       4    0.556460    0.046984
    1441       1    0.651902    0.045267
    1441       2    0.372268    0.044164
    1441       3    0.683375    0.042838
    1441       4    0.613696    0.045012
    1442       1    0.573986    0.047655
    1442       2    0.357748    0.045295
    1442       3    0.559597    0.046333
    1442       4    0.449961    0.046721
    1443       1    0.919154    0.026162
    1443       2    0.987396    0.010809
    1443       3    0.873755    0.031312
    1443       4    0.834919    0.034689
    1444       1    0.857534    0.033997
    1444       2    0.788050    0.038061
    1444       3    0.917917    0.025179
    1444       4    0.856729    0.032096
    1445       1    0.568612    0.048564
    1445       2    0.358564    0.045355
    1445       3    0.560662    0.049244
    1445       4    0.446736    0.046674
    1446       1    0.427171    0.047512
    1446       2    0.645466    0.045157
    1446       3    0.444645    0.048321
    1446       4    0.554901    0.045606
    1447       1    0.918341    0.026079
    1447       2    0.986538    0.011749
    1447       3    0.874683    0.030707
    1447       4    0.832163    0.033720
    1448       1    0.918780    0.026792
    1448       2    0.989226    0.010074
    1448       3    0.883881    0.030487
    1448       4    0.902766    0.027101
    1449       1    0.656501    0.045679
    1449       2    0.835237    0.035161
    1449       3    0.758259    0.039922
    1449       4    0.721579    0.043400
    1450       1    0.427987    0.048290
    1450       2    0.627119    0.044955
    1450       3    0.442749    0.045930
    1450       4    0.555088    0.045952
    1451       1    0.432928    0.047108
    1451       2    0.626445    0.046027
    1451       3    0.442162    0.048212
    1451       4    0.555116    0.047002
    1452       1    0.570110    0.047530
    1452       2    0.385317    0.045517
    1452       3    0.561682    0.047900
    1452       4    0.449972    0.047732
    1453       1    0.570257    0.048085
    1453       2    0.385911    0.043468
    1453       3    0.559458    0.046219
    1453       4    0.447553    0.046341
    1454       1    0.656446    0.044402
    1454       2    0.397345    0.045614
    1454       3    0.688075    0.044189
    1454       4    0.615076    0.044667
    1455       1    0.572984    0.045602
    1455       2    0.384614    0.044035
    1455       3    0.559075    0.046712
    1455       4    0.449851    0.047078
    1456       1    0.426102    0.047543
    1456       2    0.567939    0.046894
    1456       3    0.393036    0.047552
    1456       4    0.465163    0.046087
    1457       1    0.919789    0.024876
    1457       2    0.988856    0.010288
    1457       3    0.901845    0.027912
    1457       4    0.877780    0.028564
    1458       1    0.403539    0.043975
    1458       2    0.563553    0.047353
    1458       3    0.265820    0.040560
    1458       4    0.455444    0.046415
    1459       1    0.404021    0.047215
    1459       2    0.562531    0.046420
    1459       3    0.265907    0.040489
    1459       4    0.456391    0.047218
    1460       1    0.921028    0.025193
    1460       2    0.989172    0.010502
    1460       3    0.919795    0.025673
    1460       4    0.879000    0.029996
    1461       1    0.919931    0.025261
    1461       2    0.988375    0.011637
    1461       3    0.920765    0.026520
    1461       4    0.878135    0.029331
    1462       1    0.081452    0.026377
    1462       2    0.012482    0.010327
    1462       3    0.083330    0.025971
    1462       4    0.125536    0.030132
    1463       1    0.081122    0.027037
    1463       2    0.013708    0.012146
    1463       3    0.081971    0.025885
    1463       4    0.126264    0.030819
    1464       1    0.920228    0.026126
    1464       2    0.988348    0.011330
    1464       3    0.919250    0.024588
    1464       4    0.878698    0.030937
    1465       1    0.920360    0.026854
    1465       2    0.988904    0.010333
    1465       3    0.919737    0.024678
    1465       4    0.878045    0.029497
    1466       1    0.922081    0.026357
    1466       2    0.991447    0.008811
    1466       3    0.930597    0.024043
    1466       4    0.947410    0.019827
    1467       1    0.886590    0.031404
    1467       2    0.947496    0.022389
    1467       3    0.992352    0.008310
    1467       4    0.964595    0.017668
    1468       1    0.363943    0.045089
    1468       2    0.426583    0.048688
    1468       3    0.259719    0.042514
    1468       4    0.440652    0.045875
    1469       1    0.842327    0.036611
    1469       2    0.674850    0.044579
    1469       3    0.875232    0.031293
    1469       4    0.764734    0.038270
    1470       1    0.919349    0.025506
    1470       2    0.989148    0.009694
    1470       3    0.910156    0.027033
    1470       4    0.879387    0.029006
    1471       1    0.919113    0.026489
    1471       2    0.988656    0.010854
    1471       3    0.910333    0.028169
    1471       4    0.877273    0.030985
    1472       1    0.160294    0.035669
    1472       2    0.325728    0.045210
    1472       3    0.145402    0.032861
    1472       4    0.240483    0.038728
    1473       1    0.884895    0.030548
    1473       2    0.946134    0.021368
    1473       3    0.963337    0.017970
    1473       4    0.961298    0.018320
    1474       1    0.899080    0.028552
    1474       2    0.932305    0.024298
    1474       3    0.862457    0.032985
    1474       4    0.897209    0.027326
    1475       1    0.462045    0.046971
    1475       2    0.437278    0.047419
    1475       3    0.272941    0.043815
    1475       4    0.445606    0.046814
    1476       1    0.643926    0.045311
    1476       2    0.731340    0.042447
    1476       3    0.971748    0.016445
    1476       4    0.908770    0.027148
    1477       1    0.467629    0.046057
    1477       2    0.436267    0.046940
    1477       3    0.271344    0.043930
    1477       4    0.443573    0.047992
    1478       1    0.617554    0.045680
    1478       2    0.575979    0.047172
    1478       3    0.835978    0.034958
    1478       4    0.678846    0.045283
    1479       1    0.616371    0.045382
    1479       2    0.578627    0.046086
    1479       3    0.834402    0.035876
    1479       4    0.681955    0.045150
    1480       1    0.906780    0.028336
    1480       2    0.955669    0.019807
    1480       3    0.754767    0.041649
    1480       4    0.843762    0.032538
    1481       1    0.616279    0.045562
    1481       2    0.574354    0.046377
    1481       3    0.836932    0.035566
    1481       4    0.681123    0.044950
    1482       1    0.464634    0.046976
    1482       2    0.427749    0.046765
    1482       3    0.271863    0.041301
    1482       4    0.444413    0.045574
    1483       1    0.537125    0.047516
    1483       2    0.575772    0.045180
    1483       3    0.702667    0.042533
    1483       4    0.556762    0.047882
    1484       1    0.467880    0.045820
    1484       2    0.431699    0.046123
    1484       3    0.302077    0.043733
    1484       4    0.445108    0.045272
    1485       1    0.918768    0.025500
    1485       2    0.988304    0.011212
    1485       3    0.891433    0.028960
    1485       4    0.879519    0.030251
    1486       1    0.236703    0.040370
    1486       2    0.311788    0.044633
    1486       3    0.276434    0.042478
    1486       4    0.283311    0.041203
    1487       1    0.764057    0.040587
    1487       2    0.693805    0.044581
    1487       3    0.728498    0.042310
    1487       4    0.717900    0.040956
    1488       1    0.844201    0.034484
    1488       2    0.710990    0.042141
    1488       3    0.835593    0.034518
    1488       4    0.856251    0.032862
    1489       1    0.775971    0.038477
    1489       2    0.900940    0.027089
    1489       3    0.988081    0.010428
    1489       4    0.925292    0.024883
    1490       1    0.764600    0.039887
    1490       2    0.693304    0.045124
    1490       3    0.728145    0.041639
    1490       4    0.720388    0.042847
    1491       1    0.236565    0.041142
    1491       2    0.329051    0.044448
    1491       3    0.266690    0.040890
    1491       4    0.286168    0.041047
    1492       1    0.919657    0.025792
    1492       2    0.988204    0.010995
    1492       3    0.901382    0.027923
    1492       4    0.877246    0.031509
    1493       1    0.882739    0.030678
    1493       2    0.901563    0.028022
    1493       3    0.943480    0.021711
    1493       4    0.949982    0.020378
    1494       1    0.363677    0.047613
    1494       2    0.433100    0.046436
    1494       3    0.319645    0.044717
    1494       4    0.357704    0.044530
    1495       1    0.009807    0.010059
    1495       2    0.073681    0.024953
    1495       3    0.047449    0.020641
    1495       4    0.114408    0.029189
    1496       1    0.253948    0.039939
    1496       2    0.404268    0.046434
    1496       3    0.320160    0.042705
    1496       4    0.388139    0.044808
    1497       1    0.753797    0.040985
    1497       2    0.663824    0.044379
    1497       3    0.727646    0.042680
    1497       4    0.723909    0.041225
    1498       1    0.252464    0.043013
    1498       2    0.403184    0.046688
    1498       3    0.318547    0.044119
    1498       4    0.386647    0.045622
    1499       1    0.905608    0.026930
    1499       2    0.921623    0.025396
    1499       3    0.791397    0.037001
    1499       4    0.919750    0.026059
    1500       1    0.885693    0.027936
    1500       2    0.919860    0.026394
    1500       3    0.981067    0.012999
    1500       4    0.945015    0.020659
    1501       1    0.884340    0.031043
    1501       2    0.919352    0.026043
    1501       3    0.980329    0.013383
    1501       4    0.944036    0.021178
    1502       1    0.883515    0.030491
    1502       2    0.735472    0.040149
    1502       3    0.883963    0.029702
    1502       4    0.871928    0.031774
    1503       1    0.899700    0.028369
    1503       2    0.952319    0.020499
    1503       3    0.872903    0.031993
    1503       4    0.932993    0.023474
    1504       1    0.893672    0.030713
    1504       2    0.845527    0.034586
    1504       3    0.991513    0.009310
    1504       4    0.981037    0.012437
    1505       1    0.644568    0.045970
    1505       2    0.564065    0.046984
    1505       3    0.671586    0.044850
    1505       4    0.575416    0.046412
    1506       1    0.639850    0.046400
    1506       2    0.427778    0.047708
    1506       3    0.638929    0.045286
    1506       4    0.509909    0.047102
    1507       1    0.992736    0.008514
    1507       2    0.859363    0.031847
    1507       3    0.964489    0.017494
    1507       4    0.929111    0.023608
    1508       1    0.642833    0.045182
    1508       2    0.435494    0.047058
    1508       3    0.639153    0.045421
    1508       4    0.510928    0.047182
    1509       1    0.360266    0.046360
    1509       2    0.527953    0.046694
    1509       3    0.363816    0.045646
    1509       4    0.481824    0.047722
    1510       1    0.641930    0.044909
    1510       2    0.474199    0.046763
    1510       3    0.619559    0.046037
    1510       4    0.517863    0.046813
    1511       1    0.360020    0.046459
    1511       2    0.528519    0.048877
    1511       3    0.383816    0.047321
    1511       4    0.482907    0.047176
    1512       1    0.362266    0.046159
    1512       2    0.529043    0.046738
    1512       3    0.380064    0.046410
    1512       4    0.487258    0.045699
    1513       1    0.485121    0.048545
    1513       2    0.661954    0.043948
    1513       3    0.399229    0.045122
    1513       4    0.529377    0.046180
    1514       1    0.551207    0.049493
    1514       2    0.805184    0.037368
    1514       3    0.534475    0.047629
    1514       4    0.615122    0.045649
    1515       1    0.550354    0.045733
    1515       2    0.793434    0.037898
    1515       3    0.517169    0.050340
    1515       4    0.608819    0.045050
    1516       1    0.876150    0.030906
    1516       2    0.871479    0.031762
    1516       3    0.990884    0.009180
    1516       4    0.972089    0.015232
    1517       1    0.547959    0.046605
    1517       2    0.803880    0.037904
    1517       3    0.536416    0.046033
    1517       4    0.613210    0.047280
    1518       1    0.527488    0.049037
    1518       2    0.487172    0.046385
    1518       3    0.675412    0.045217
    1518       4    0.642999    0.044294
    1519       1    0.549711    0.049709
    1519       2    0.803832    0.037441
    1519       3    0.534525    0.048147
    1519       4    0.581180    0.046833
    1520       1    0.546807    0.047829
    1520       2    0.802723    0.039178
    1520       3    0.532268    0.047818
    1520       4    0.580396    0.046589
    1521       1    0.921558    0.025787
