   locus      deme_1      deme_2      deme_3
   13832    0.534000    0.508500    0.507750
   13833    0.495500    0.516500    0.562000
   13834    0.424750    0.579250    0.643500
   13835    0.518500    0.390000    0.610500
   13836    0.552500    0.457250    0.510750
   13837    0.551750    0.588750    0.371250
   13838    0.536000    0.579500    0.354750
   13839    0.563000    0.588250    0.366750
   13840    0.491750    0.549500    0.606000
   13841    0.510500    0.467750    0.573000
   13842    0.523750    0.599250    0.390000
   13843    0.494500    0.550750    0.567750
   13844    0.523750    0.553750    0.429750
   13845    0.422000    0.614250    0.609500
   13846    0.468250    0.599250    0.555500
   13847    0.543500    0.525000    0.514750
   13848    0.513500    0.458750    0.584750
   13849    0.540000    0.583000    0.351750
   13850    0.491500    0.524000    0.570500
   13851    0.598500    0.469000    0.336000
   13852    0.501500    0.580000    0.512250
   13853    0.547000    0.366750    0.582000
   13854    0.491500    0.571250    0.506500
   13855    0.532000    0.348000    0.580750
   13856    0.542000    0.531750    0.441750
   13857    0.517000    0.515750    0.576500
   13858    0.469500    0.513750    0.631250
   13859    0.555500    0.385500    0.572500
   13860    0.509000    0.392000    0.615000
   13861    0.519000    0.407750    0.620500
   13862    0.507500    0.564000    0.515500
   13863    0.584250    0.454000    0.395250
   13864    0.503750    0.633000    0.433250
   13865    0.468750    0.586750    0.579250
   13866    0.499000    0.512250    0.572250
   13867    0.547250    0.501000    0.514500
   13868    0.509500    0.462000    0.580000
   13869    0.516000    0.456750    0.586000
   13870    0.506500    0.573750    0.517000
   13871    0.510000    0.420000    0.412750
   13872    0.384750    0.611750    0.615000
   13873    0.553500    0.504750    0.502000
   13874    0.433500    0.403750    0.449500
   13875    0.538250    0.440750    0.432750
   13876    0.493250    0.517000    0.588500
   13877    0.483500    0.502750    0.647000
   13878    0.447750    0.421500    0.490000
   13879    0.509500    0.531750    0.568250
   13880    0.556750    0.407500    0.537750
   13881    0.454250    0.551250    0.632000
   13882    0.534000    0.435500    0.562500
   13883    0.485750    0.508250    0.615500
   13884    0.506250    0.504750    0.559000
   13885    0.552750    0.510000    0.502500
   13886    0.498000    0.510250    0.588750
   13887    0.484750    0.531250    0.576750
   13888    0.518250    0.557750    0.483500
   13889    0.578500    0.456750    0.403250
   13890    0.304750    0.662250    0.581750
   13891    0.572000    0.547000    0.288250
   13892    0.526250    0.408750    0.547750
   13893    0.474000    0.664500    0.539500
   13894    0.478500    0.544000    0.588750
   13895    0.369000    0.686500    0.617250
   13896    0.497750    0.553250    0.547000
   13897    0.557500    0.415000    0.534250
   13898    0.528250    0.402250    0.607000
   13899    0.486750    0.554000    0.558000
   13900    0.547500    0.584250    0.347250
   13901    0.511500    0.531000    0.528250
   13902    0.514000    0.510250    0.584250
   13903    0.507250    0.511750    0.569500
   13904    0.526750    0.508750    0.511000
   13905    0.503500    0.451000    0.597500
   13906    0.482000    0.589500    0.528750
   13907    0.496500    0.599500    0.488500
   13908    0.567750    0.353000    0.512000
   13909    0.512250    0.585250    0.456000
   13910    0.513000    0.461750    0.588750
   13911    0.578000    0.449750    0.458000
   13912    0.535500    0.571500    0.409000
   13913    0.521000    0.414750    0.584000
   13914    0.512750    0.594000    0.449500
   13915    0.455750    0.600000    0.599500
   13916    0.566750    0.486000    0.318750
   13917    0.448750    0.581500    0.588000
   13918    0.552000    0.396000    0.556000
   13919    0.524750    0.565000    0.405500
   13920    0.489000    0.466500    0.632750
   13921    0.503250    0.591250    0.511250
   13922    0.482500    0.592000    0.539750
   13923    0.518250    0.643000    0.329500
   13924    0.492250    0.624000    0.500000
   13925    0.500250    0.604750    0.486000
   13926    0.536250    0.521000    0.508250
   13927    0.538750    0.426500    0.558000
   13928    0.505750    0.362750    0.693500
   13929    0.568000    0.417250    0.490750
   13930    0.472000    0.574500    0.519000
   13931    0.476250    0.616500    0.525250
   13932    0.532250    0.421000    0.564000
   13933    0.524000    0.432250    0.573000
   13934    0.517000    0.414500    0.572250
   13935    0.566750    0.413750    0.517750
   13936    0.531500    0.560000    0.424250
   13937    0.500750    0.574000    0.511500
   13938    0.488750    0.572750    0.504250
   13939    0.533000    0.359750    0.584500
   13940    0.544250    0.570500    0.436750
   13941    0.577500    0.401000    0.415750
   13942    0.491500    0.543250    0.577500
   13943    0.546500    0.343750    0.580500
   13944    0.451500    0.595000    0.561500
   13945    0.544000    0.505750    0.514250
   13946    0.557750    0.472250    0.487500
   13947    0.526750    0.553250    0.465500
   13948    0.566500    0.370500    0.553000
   13949    0.580750    0.260500    0.529000
   13950    0.538500    0.564750    0.430000
   13951    0.524000    0.555500    0.429250
   13952    0.510250    0.577750    0.512000
   13953    0.473750    0.527500    0.591000
   13954    0.543750    0.455000    0.526750
   13955    0.519750    0.567250    0.449500
   13956    0.541500    0.556000    0.449250
   13957    0.555000    0.279250    0.589750
   13958    0.524500    0.404750    0.587500
   13959    0.488250    0.507500    0.595000
   13960    0.484750    0.475500    0.636250
   13961    0.503750    0.359500    0.620500
   13962    0.496250    0.464250    0.587750
   13963    0.492750    0.555000    0.546250
   13964    0.538250    0.501250    0.494500
   13965    0.444750    0.587000    0.587500
   13966    0.541500    0.354250    0.582000
   13967    0.501500    0.448000    0.602250
   13968    0.468500    0.569750    0.571000
   13969    0.449250    0.590000    0.590250
   13970    0.526250    0.416500    0.567250
   13971    0.520500    0.375250    0.611750
   13972    0.496250    0.451250    0.602000
   13973    0.511000    0.327250    0.662750
   13974    0.488500    0.520500    0.577250
   13975    0.433000    0.655500    0.516250
   13976    0.552750    0.593750    0.362000
   13977    0.471750    0.539250    0.590500
   13978    0.498000    0.614750    0.479750
   13979    0.485500    0.619000    0.488250
   13980    0.549250    0.411000    0.576250
   13981    0.577250    0.490000    0.359500
   13982    0.510750    0.514000    0.585000
   13983    0.545500    0.563250    0.420250
   13984    0.545500    0.427000    0.570500
   13985    0.527250    0.481750    0.564500
   13986    0.527250    0.469000    0.583250
   13987    0.484750    0.497000    0.600000
   13988    0.510250    0.574000    0.514500
   13989    0.490250    0.611750    0.495000
   13990    0.496750    0.606500    0.469250
   13991    0.380500    0.574250    0.523750
   13992    0.528250    0.535500    0.534250
   13993    0.567250    0.441000    0.487750
   13994    0.450250    0.594250    0.593500
   13995    0.574750    0.573000    0.289000
   13996    0.522000    0.523750    0.501750
   13997    0.477750    0.538750    0.516500
   13998    0.509750    0.426000    0.421500
   13999    0.535000    0.436500    0.563000
   14000    0.427500    0.545000    0.637250
   14001    0.391000    0.521500    0.735000
   14002    0.399250    0.630250    0.599250
   14003    0.432250    0.700750    0.373000
   14004    0.485250    0.532500    0.605750
   14005    0.524250    0.419500    0.585750
   14006    0.464000    0.569250    0.586500
   14007    0.440500    0.610250    0.586250
   14008    0.523750    0.290500    0.333750
   14009    0.405250    0.579000    0.661750
   14010    0.468250    0.661250    0.474250
   14011    0.501500    0.576500    0.501750
   14012    0.457750    0.609500    0.602750
   14013    0.469500    0.575250    0.575500
   14014    0.478000    0.560750    0.570500
   14015    0.487250    0.529000    0.590750
   14016    0.471750    0.543250    0.590000
   14017    0.475250    0.528000    0.587500
   14018    0.579750    0.426500    0.490000
   14019    0.570500    0.432750    0.479000
   14020    0.525750    0.480250    0.530750
   14021    0.542500    0.549750    0.436250
   14022    0.462250    0.639000    0.407250
   14023    0.546750    0.593000    0.348750
   14024    0.517000    0.594000    0.461500
   14025    0.438750    0.647750    0.423250
   14026    0.402000    0.672000    0.539750
   14027    0.400250    0.663750    0.533750
   14028    0.433500    0.643250    0.578000
   14029    0.451500    0.349500    0.773250
   14030    0.469000    0.614000    0.566000
   14031    0.388750    0.627250    0.642250
   14032    0.515250    0.533750    0.388750
   14033    0.498250    0.414500    0.664000
   14034    0.586000    0.227750    0.595000
   14035    0.593500    0.182750    0.603000
   14036    0.355500    0.415250    0.866250
   14037    0.542000    0.518750    0.507250
   14038    0.433000    0.600500    0.595500
   14039    0.448750    0.597000    0.599500
   14040    0.460750    0.673750    0.480250
   14041    0.514000    0.500500    0.570000
   14042    0.432750    0.633750    0.574750
   14043    0.537750    0.514500    0.501000
   14044    0.499000    0.569250    0.496250
   14045    0.506000    0.550750    0.548500
   14046    0.501250    0.567250    0.557500
   14047    0.465500    0.495250    0.638000
   14048    0.557250    0.558000    0.184500
   14049    0.492500    0.527250    0.533500
   14050    0.462250    0.573000    0.576000
   14051    0.506000    0.573750    0.513500
   14052    0.541250    0.346000    0.554750
   14053    0.535750    0.568750    0.426000
   14054    0.541750    0.351750    0.573750
   14055    0.501000    0.468000    0.576000
   14056    0.424250    0.429000    0.423000
   14057    0.495750    0.627250    0.493000
   14058    0.576250    0.352500    0.473750
   14059    0.535750    0.500250    0.502000
   14060    0.488000    0.600000    0.488000
   14061    0.513000    0.471500    0.589000
   14062    0.567750    0.328250    0.517750
   14063    0.470750    0.575500    0.563750
   14064    0.530250    0.511750    0.503750
   14065    0.609500    0.269000    0.357000
   14066    0.605250    0.246250    0.340500
   14067    0.524250    0.588750    0.415750
   14068    0.424250    0.643500    0.558750
   14069    0.509000    0.452250    0.574000
   14070    0.298500    0.838250    0.561750
   14071    0.539250    0.458000    0.531500
   14072    0.516500    0.639500    0.440250
   14073    0.519750    0.447000    0.588500
   14074    0.385750    0.735000    0.576000
   14075    0.556750    0.273750    0.606250
   14076    0.564500    0.128250    0.627750
   14077    0.346000    0.731750    0.641000
   14078    0.506500    0.511250    0.571250
   14079    0.496750    0.637000    0.461250
   14080    0.611000    0.202000    0.401500
   14081    0.496500    0.529750    0.572000
   14082    0.496500    0.577500    0.501000
   14083    0.453250    0.538000    0.381250
   14084    0.427750    0.642000    0.561500
   14085    0.537500    0.435250    0.552250
   14086    0.477750    0.581500    0.518500
   14087    0.522500    0.536500    0.531500
   14088    0.469250    0.568250    0.562750
   14089    0.541750    0.370500    0.566000
   14090    0.602000    0.364000    0.425000
   14091    0.193000    0.771750    0.701500
   14092    0.545000    0.355250    0.565750
   14093    0.511000    0.582500    0.458750
   14094    0.393250    0.755250    0.483250
   14095    0.461500    0.663250    0.513750
   14096    0.605500    0.300500    0.263000
   14097    0.459750    0.567250    0.568750
   14098    0.525000    0.602000    0.456250
   14099    0.189000    0.869500    0.734000
   14100    0.539750    0.503000    0.517000
   14101    0.218750    0.811750    0.776750
   14102    0.513500    0.593750    0.450750
   14103    0.533500    0.424250    0.551000
   14104    0.436250    0.605000    0.607750
   14105    0.534500    0.667250    0.162750
   14106    0.520500    0.822500    0.046500
   14107    0.513750    0.754250    0.186000
   14108    0.639000    0.144000    0.179250
   14109    0.478000    0.601750    0.545250
   14110    0.479750    0.569500    0.563000
   14111    0.504000    0.531000    0.566250
   14112    0.560750    0.109500    0.615250
   14113    0.435250    0.597250    0.600250
   14114    0.541750    0.470750    0.516500
   14115    0.640000    0.290500    0.347750
   14116    0.459500    0.219750    0.675250
   14117    0.537500    0.371500    0.582750
   14118    0.398500    0.725500    0.523250
   14119    0.440750    0.471500    0.405750
   14120    0.471750    0.579000    0.567000
   14121    0.506750    0.569000    0.518750
   14122    0.465250    0.630750    0.513750
   14123    0.484750    0.598750    0.521750
   14124    0.462750    0.783500    0.275500
   14125    0.498500    0.112500    0.638500
   14126    0.533250    0.281750    0.578500
   14127    0.463000    0.593750    0.544500
   14128    0.530500    0.558750    0.422250
   14129    0.438250    0.654000    0.529250
   14130    0.513500    0.563000    0.508500
   14131    0.481000    0.533750    0.595000
   14132    0.529250    0.669750    0.228250
   14133    0.452750    0.579000    0.597500
   14134    0.545000    0.528500    0.520000
   14135    0.465000    0.583250    0.520750
   14136    0.564750    0.437000    0.496000
   14137    0.453250    0.584000    0.561750
   14138    0.529500    0.474750    0.575750
   14139    0.536500    0.579500    0.420250
   14140    0.468750    0.609250    0.517000
   14141    0.533500    0.515750    0.496750
   14142    0.618500    0.207750    0.483000
   14143    0.509250    0.455250    0.576500
   14144    0.538250    0.496750    0.505500
   14145    0.542250    0.508000    0.498000
   14146    0.524750    0.474500    0.600500
   14147    0.507250    0.506500    0.565250
   14148    0.539250    0.509750    0.495000
   14149    0.605000    0.213250    0.463000
   14150    0.543250    0.458250    0.507500
   14151    0.536750    0.442000    0.560500
   14152    0.405750    0.429000    0.488500
   14153    0.449750    0.584750    0.568250
   14154    0.534750    0.450750    0.567750
   14155    0.546500    0.510750    0.495500
   14156    0.539750    0.494500    0.510750
   14157    0.454500    0.576500    0.566750
   14158    0.436500    0.596250    0.599750
   14159    0.473750    0.574750    0.566750
   14160    0.494500    0.517500    0.584500
   14161    0.459500    0.580500    0.563500
   14162    0.428500    0.605750    0.591250
   14163    0.535500    0.445750    0.530500
   14164    0.508500    0.519500    0.515750
   14165    0.536250    0.266250    0.660250
   14166    0.500250    0.582750    0.463500
   14167    0.537000    0.537250    0.463500
   14168    0.528250    0.353500    0.647500
   14169    0.542500    0.433500    0.561250
   14170    0.504500    0.447000    0.379500
   14171    0.564500    0.549250    0.308750
   14172    0.436250    0.565750    0.631500
   14173    0.486250    0.523000    0.589750
   14174    0.542750    0.430500    0.553250
   14175    0.577500    0.407250    0.255750
   14176    0.477250    0.428250    0.373250
   14177    0.501750    0.566750    0.515000
   14178    0.424250    0.562500    0.663750
   14179    0.434250    0.594750    0.598500
   14180    0.548250    0.567000    0.423250
   14181    0.494750    0.634250    0.464500
   14182    0.597000    0.207000    0.521500
   14183    0.556750    0.312500    0.549500
   14184    0.541750    0.515750    0.507250
   14185    0.601750    0.194750    0.532000
   14186    0.493000    0.510750    0.571000
   14187    0.470000    0.595250    0.542750
   14188    0.420250    0.611750    0.596750
   14189    0.636250    0.082250    0.500750
   14190    0.535000    0.465000    0.534500
   14191    0.408250    0.670500    0.573750
   14192    0.395750    0.561250    0.563750
   14193    0.496000    0.582000    0.506000
   14194    0.442250    0.637250    0.483000
   14195    0.462250    0.560500    0.572000
   14196    0.491250    0.569000    0.504500
   14197    0.433000    0.601000    0.602000
   14198    0.542500    0.424000    0.581250
   14199    0.542250    0.504750    0.505250
   14200    0.529750    0.513750    0.510750
   14201    0.539250    0.431750    0.545500
   14202    0.594750    0.247000    0.480500
   14203    0.505000    0.568750    0.504000
   14204    0.498750    0.466250    0.289250
   14205    0.475750    0.631750    0.505000
   14206    0.507750    0.509750    0.545500
   14207    0.559000    0.208500    0.605500
   14208    0.535500    0.351500    0.566500
   14209    0.464000    0.380750    0.427250
   14210    0.512000    0.571000    0.506000
   14211    0.450750    0.627250    0.545750
   14212    0.368000    0.864250    0.288500
   14213    0.424000    0.526250    0.350250
   14214    0.462750    0.452750    0.373750
   14215    0.575750    0.213250    0.566500
   14216    0.432250    0.618500    0.614500
   14217    0.521500    0.585750    0.449000
   14218    0.516750    0.576000    0.468750
   14219    0.380500    0.626750    0.624000
   14220    0.496750    0.739750    0.289750
   14221    0.450000    0.582500    0.575500
   14222    0.466000    0.437750    0.664000
   14223    0.502500    0.457000    0.594000
   14224    0.483750    0.593250    0.535000
   14225    0.534250    0.528000    0.464250
   14226    0.430750    0.657250    0.533750
   14227    0.453250    0.819000    0.241750
   14228    0.467250    0.577500    0.555500
   14229    0.551250    0.524500    0.459500
   14230    0.464000    0.777000    0.255000
   14231    0.530500    0.422500    0.568750
   14232    0.529500    0.467000    0.517250
   14233    0.561000    0.295750    0.589500
   14234    0.522500    0.520500    0.568750
   14235    0.537500    0.455250    0.529500
   14236    0.436250    0.599000    0.591000
   14237    0.462250    0.428000    0.460750
   14238    0.529750    0.515250    0.505250
   14239    0.524250    0.584250    0.419000
   14240    0.531000    0.555000    0.490500
   14241    0.540250    0.444000    0.563500
   14242    0.545750    0.578250    0.395250
   14243    0.492500    0.632500    0.463750
   14244    0.410500    0.698000    0.432000
   14245    0.553250    0.442750    0.512750
   14246    0.542750    0.542250    0.440750
   14247    0.502000    0.492250    0.579250
   14248    0.536000    0.422250    0.565500
   14249    0.559750    0.067250    0.619000
   14250    0.552750    0.272000    0.590000
   14251    0.551250    0.457500    0.513000
   14252    0.366000    0.792250    0.382500
   14253    0.525750    0.523000    0.533000
   14254    0.526750    0.557750    0.404500
   14255    0.520000    0.403750    0.587500
   14256    0.505500    0.379000    0.334750
   14257    0.362250    0.896250    0.299250
   14258    0.513750    0.271250    0.662250
   14259    0.554500    0.290500    0.591500
   14260    0.485500    0.612750    0.474750
   14261    0.499750    0.614750    0.537750
   14262    0.462500    0.641250    0.523000
   14263    0.470750    0.504750    0.633500
   14264    0.526000    0.572500    0.435750
   14265    0.543750    0.370750    0.544750
   14266    0.538250    0.495250    0.503000
   14267    0.526000    0.526250    0.531500
   14268    0.538000    0.451500    0.486500
   14269    0.506750    0.645750    0.387500
   14270    0.451000    0.575000    0.573250
   14271    0.488000    0.607250    0.480250
   14272    0.504000    0.569000    0.509250
   14273    0.574750    0.468000    0.325000
   14274    0.528750    0.413000    0.576500
   14275    0.430750    0.472750    0.669750
   14276    0.533250    0.523250    0.463250
   14277    0.537750    0.576750    0.367250
   14278    0.544250    0.505750    0.505500
   14279    0.450000    0.624250    0.552250
   14280    0.524000    0.346250    0.595250
   14281    0.434000    0.636250    0.591250
   14282    0.467500    0.695500    0.424000
   14283    0.545750    0.542500    0.449500
   14284    0.533750    0.506500    0.519000
   14285    0.538250    0.547000    0.482750
   14286    0.506750    0.531500    0.467500
   14287    0.472250    0.679750    0.427000
   14288    0.526750    0.314250    0.642250
   14289    0.527500    0.524750    0.469250
   14290    0.544500    0.533000    0.461750
   14291    0.458750    0.561250    0.613000
   14292    0.431250    0.603250    0.609000
   14293    0.496000    0.596500    0.456500
   14294    0.551000    0.439750    0.333250
   14295    0.544500    0.515500    0.507500
   14296    0.553750    0.531000    0.457250
   14297    0.462750    0.590500    0.571750
   14298    0.525000    0.577000    0.507000
   14299    0.468250    0.498500    0.532750
   14300    0.549000    0.343750    0.582000
   14301    0.552250    0.515750    0.512750
   14302    0.518500    0.417500    0.565250
   14303    0.540500    0.520000    0.511500
   14304    0.531750    0.501250    0.512000
   14305    0.543000    0.503250    0.505500
   14306    0.499250    0.507250    0.560250
   14307    0.546750    0.530250    0.456500
   14308    0.418750    0.596750    0.593500
   14309    0.461750    0.489500    0.549250
   14310    0.537250    0.284500    0.602000
   14311    0.535500    0.496500    0.504000
   14312    0.521750    0.598250    0.462250
   14313    0.438750    0.535500    0.605750
   14314    0.542000    0.529500    0.462000
   14315    0.430000    0.591750    0.594500
   14316    0.509250    0.372000    0.646250
   14317    0.558250    0.184000    0.609750
   14318    0.424000    0.600000    0.594000
   14319    0.556250    0.601750    0.285500
   14320    0.540500    0.454500    0.517750
   14321    0.428000    0.608000    0.605250
   14322    0.476000    0.571250    0.572250
   14323    0.474500    0.654000    0.459750
   14324    0.538500    0.619500    0.329500
   14325    0.516750    0.559750    0.507500
   14326    0.415250    0.601000    0.599250
   14327    0.629500    0.120500    0.518500
   14328    0.552250    0.432500    0.484500
   14329    0.533250    0.564500    0.358750
   14330    0.468750    0.587000    0.586750
   14331    0.554750    0.513000    0.459500
   14332    0.542750    0.507500    0.515750
   14333    0.434250    0.595000    0.599500
   14334    0.533250    0.505250    0.514750
   14335    0.533250    0.566250    0.429750
   14336    0.534250    0.580750    0.425500
   14337    0.544500    0.354000    0.554500
   14338    0.543250    0.511750    0.516750
   14339    0.430750    0.587250    0.584250
   14340    0.505250    0.582500    0.506250
   14341    0.531000    0.512500    0.505500
   14342    0.501500    0.592250    0.482500
   14343    0.540000    0.508000    0.517000
   14344    0.509750    0.531000    0.525750
   14345    0.555750    0.455000    0.540750
   14346    0.536750    0.581750    0.422750
   14347    0.479000    0.672750    0.395500
   14348    0.446250    0.570750    0.586000
   14349    0.519250    0.534250    0.531500
   14350    0.443250    0.428000    0.728000
   14351    0.459500    0.561000    0.576750
   14352    0.458750    0.573750    0.579000
   14353    0.510500    0.572500    0.501250
   14354    0.540750    0.557500    0.440250
   14355    0.462500    0.582500    0.568250
   14356    0.539500    0.417750    0.587750
   14357    0.449500    0.529500    0.624500
   14358    0.587750    0.311000    0.510500
   14359    0.464750    0.692250    0.402000
   14360    0.518750    0.384250    0.601250
   14361    0.520000    0.510250    0.509750
   14362    0.511250    0.578000    0.457000
   14363    0.560250    0.644500    0.290000
   14364    0.469000    0.664250    0.440500
   14365    0.538500    0.450000    0.510000
   14366    0.460500    0.587500    0.471250
   14367    0.501250    0.414000    0.387000
   14368    0.379000    0.615750    0.662000
   14369    0.557250    0.650750    0.233000
   14370    0.464750    0.618500    0.552000
   14371    0.441250    0.358500    0.478750
   14372    0.464000    0.651500    0.506000
   14373    0.320750    0.453250    0.735500
   14374    0.519250    0.543250    0.478250
   14375    0.578500    0.029750    0.628250
   14376    0.542250    0.520250    0.457250
   14377    0.104250    0.734000    0.730000
   14378    0.557250    0.464500    0.473000
   14379    0.450000    0.342000    0.537000
   14380    0.541000    0.387500    0.569250
   14381    0.473000    0.577000    0.562000
   14382    0.498250    0.554500    0.446500
   14383    0.537250    0.561750    0.420500
   14384    0.549750    0.504000    0.509750
   14385    0.597000    0.203500    0.513250
   14386    0.542250    0.365500    0.560500
   14387    0.472250    0.584500    0.564250
   14388    0.448250    0.614000    0.550750
   14389    0.591500    0.133250    0.564500
   14390    0.387500    0.644500    0.606750
   14391    0.501500    0.599750    0.528250
   14392    0.536500    0.415500    0.570250
   14393    0.513250    0.509500    0.524500
   14394    0.503750    0.586750    0.454750
   14395    0.450500    0.617000    0.551750
   14396    0.544750    0.495500    0.513750
   14397    0.535250    0.568000    0.425000
   14398    0.502750    0.628750    0.432000
   14399    0.511500    0.519750    0.565000
   14400    0.533000    0.501500    0.503250
   14401    0.542250    0.429250    0.563500
   14402    0.525500    0.429500    0.558000
   14403    0.536000    0.446750    0.519000
   14404    0.530750    0.517250    0.470250
   14405    0.526500    0.505750    0.504000
   14406    0.534500    0.036250    0.644750
   14407    0.269000    0.758750    0.679000
   14408    0.548000    0.457750    0.521250
   14409    0.525750    0.278500    0.589250
   14410    0.578000    0.066750    0.625750
   14411    0.549750    0.463000    0.530000
   14412    0.549250    0.454500    0.524500
   14413    0.455500    0.574000    0.572750
   14414    0.533750    0.496750    0.501500
   14415    0.526000    0.568750    0.429500
   14416    0.536250    0.558750    0.425250
   14417    0.544500    0.503500    0.504500
   14418    0.465000    0.611000    0.538750
   14419    0.315750    0.656500    0.710500
   14420    0.488000    0.555250    0.537000
   14421    0.464750    0.585500    0.588250
   14422    0.542250    0.529250    0.474250
   14423    0.348500    0.600000    0.721750
   14424    0.498000    0.538500    0.536250
   14425    0.512500    0.592000    0.399250
   14426    0.545500    0.294250    0.597250
   14427    0.561750    0.077750    0.632500
   14428    0.539750    0.561750    0.438000
   14429    0.425000    0.648000    0.605000
   14430    0.487000    0.536500    0.588500
   14431    0.531000    0.516500    0.524750
   14432    0.496500    0.434000    0.611250
   14433    0.548750    0.536000    0.399750
   14434    0.524500    0.559500    0.469250
   14435    0.563250    0.479250    0.417000
   14436    0.519500    0.437000    0.569250
   14437    0.538000    0.433000    0.549250
   14438    0.525250    0.554500    0.424500
   14439    0.551500    0.454750    0.518750
   14440    0.675750    0.261500    0.216500
   14441    0.506750    0.640250    0.398250
   14442    0.540000    0.567750    0.427500
   14443    0.523750    0.625750    0.206250
   14444    0.490000    0.566250    0.510250
   14445    0.488250    0.575000    0.520000
   14446    0.501250    0.572250    0.512500
   14447    0.650250    0.065000    0.347000
   14448    0.414000    0.424250    0.750250
   14449    0.543250    0.580750    0.355000
   14450    0.556750    0.585000    0.290000
   14451    0.470750    0.554000    0.601000
   14452    0.511750    0.657750    0.371750
   14453    0.505000    0.277750    0.645000
   14454    0.540750    0.588750    0.361000
   14455    0.398250    0.730750    0.511250
   14456    0.413750    0.787500    0.399250
   14457    0.206500    0.786500    0.707000
   14458    0.525750    0.601000    0.458500
   14459    0.469500    0.574250    0.578750
   14460    0.536500    0.571750    0.376750
   14461    0.515500    0.413000    0.546250
   14462    0.463250    0.567500    0.573500
   14463    0.458750    0.585000    0.572500
   14464    0.511250    0.590000    0.449000
   14465    0.513250    0.535500    0.555250
   14466    0.463250    0.573750    0.574000
   14467    0.516250    0.593000    0.461750
   14468    0.513750    0.579500    0.458000
   14469    0.528000    0.517500    0.469500
   14470    0.549250    0.530000    0.456000
   14471    0.584000    0.182000    0.612750
   14472    0.486500    0.593750    0.509500
   14473    0.512000    0.412750    0.595000
   14474    0.359500    0.623750    0.720750
   14475    0.552000    0.555000    0.435000
   14476    0.533750    0.570000    0.440750
   14477    0.522250    0.536500    0.491000
   14478    0.576000    0.321500    0.510000
   14479    0.531250    0.506750    0.492000
   14480    0.535250    0.507000    0.499500
   14481    0.539750    0.486500    0.451750
   14482    0.534500    0.330000    0.614000
   14483    0.540250    0.575750    0.382500
   14484    0.442250    0.492000    0.690000
   14485    0.530000    0.569500    0.438250
   14486    0.456250    0.573000    0.568500
   14487    0.525750    0.507250    0.492500
   14488    0.534750    0.503250    0.510750
   14489    0.577000    0.138250    0.604500
   14490    0.377250    0.681500    0.568750
   14491    0.513750    0.537250    0.534500
   14492    0.500500    0.546250    0.541500
   14493    0.522000    0.561500    0.409250
   14494    0.546000    0.284500    0.595750
   14495    0.540000    0.587750    0.346000
   14496    0.526000    0.416000    0.575000
   14497    0.418500    0.475250    0.711500
   14498    0.501750    0.503250    0.566500
   14499    0.533000    0.418250    0.519250
   14500    0.525000    0.566750    0.430000
   14501    0.505500    0.565750    0.550000
   14502    0.398250    0.661500    0.600000
   14503    0.544250    0.503250    0.515500
   14504    0.529250    0.426750    0.571500
   14505    0.558000    0.277500    0.601000
   14506    0.506500    0.580250    0.512500
   14507    0.558500    0.480750    0.437000
   14508    0.472750    0.567500    0.585000
   14509    0.413000    0.378000    0.505250
   14510    0.328750    0.658000    0.717500
   14511    0.584750    0.419250    0.413750
   14512    0.593250    0.411250    0.421000
   14513    0.555250    0.503000    0.433500
   14514    0.564500    0.485750    0.425750
   14515    0.503250    0.519250    0.571750
   14516    0.533750    0.437250    0.539750
   14517    0.548000    0.573500    0.365000
   14518    0.509750    0.476250    0.617500
   14519    0.510000    0.557250    0.467250
   14520    0.567000    0.434250    0.492500
   14521    0.540500    0.246500    0.585000
   14522    0.501000    0.517750    0.571750
   14523    0.523250    0.502250    0.466250
   14524    0.528750    0.498250    0.534250
   14525    0.528250    0.488000    0.522750
   14526    0.570750    0.494000    0.421000
   14527    0.463750    0.583750    0.573250
   14528    0.536750    0.551000    0.419750
   14529    0.549000    0.427000    0.483250
   14530    0.497250    0.602750    0.397750
   14531    0.536250    0.460250    0.527250
   14532    0.472500    0.582750    0.527250
   14533    0.522750    0.435250    0.566000
   14534    0.465500    0.652250    0.419000
   14535    0.540000    0.536000    0.454500
   14536    0.424250    0.603250    0.594750
   14537    0.595250    0.269750    0.511750
   14538    0.505750    0.544250    0.558000
   14539    0.487250    0.656500    0.319500
   14540    0.502750    0.511500    0.553250
   14541    0.545250    0.370500    0.583500
   14542    0.503250    0.549250    0.544250
   14543    0.492750    0.545750    0.545750
   14544    0.509500    0.559250    0.560000
   14545    0.493500    0.576000    0.521250
   14546    0.495750    0.541750    0.544750
   14547    0.512000    0.472750    0.540750
   14548    0.466250    0.513250    0.627000
   14549    0.468000    0.578250    0.581000
   14550    0.484500    0.588750    0.533250
   14551    0.477500    0.535500    0.605000
   14552    0.480750    0.533500    0.587750
   14553    0.509250    0.572250    0.488250
   14554    0.530500    0.555500    0.423250
   14555    0.514500    0.592500    0.415750
   14556    0.534000    0.564000    0.420500
   14557    0.530000    0.602250    0.409500
   14558    0.499750    0.463750    0.392250
   14559    0.523000    0.587500    0.469500
   14560    0.544250    0.396000    0.562500
   14561    0.530500    0.552500    0.413750
   14562    0.523000    0.548000    0.530500
   14563    0.462750    0.578250    0.570750
   14564    0.497000    0.508250    0.572500
   14565    0.488000    0.545000    0.583750
   14566    0.522750    0.454500    0.563750
