   locus    deme        mean         std
   16148       2    0.019923    0.014795
   16148       3    0.013074    0.011760
   16149       1    0.039021    0.018197
   16149       2    0.032421    0.018659
   16149       3    0.040172    0.020396
   16150       1    0.022795    0.014693
   16150       2    0.015866    0.013660
   16150       3    0.030327    0.018467
   16151       1    0.032626    0.017267
   16151       2    0.030351    0.018221
   16151       3    0.046750    0.023511
   16152       1    0.097989    0.030585
   16152       2    0.064057    0.027802
   16152       3    0.117993    0.038161
   16153       1    0.046604    0.020774
   16153       2    0.024522    0.017194
   16153       3    0.031841    0.018599
   16154       1    0.038138    0.021417
   16154       2    0.074661    0.032371
   16154       3    0.053561    0.025046
   16155       1    0.018679    0.012482
   16155       2    0.012545    0.011994
   16155       3    0.019644    0.014887
   16156       1    0.018551    0.012696
   16156       2    0.012182    0.012071
   16156       3    0.019049    0.013683
   16157       1    0.012425    0.011164
   16157       2    0.025207    0.016810
   16157       3    0.010236    0.011629
   16158       1    0.019707    0.014041
   16158       2    0.022927    0.015680
   16158       3    0.030668    0.018446
   16159       1    0.019214    0.012902
   16159       2    0.019772    0.014495
   16159       3    0.013033    0.012539
   16160       1    0.027874    0.015538
   16160       2    0.024030    0.016195
   16160       3    0.017253    0.014309
   16161       1    0.738811    0.045797
   16161       2    0.695106    0.052773
   16161       3    0.724555    0.050823
   16162       1    0.081213    0.027656
   16162       2    0.102904    0.033028
   16162       3    0.084809    0.029775
   16163       1    0.076631    0.027523
   16163       2    0.043547    0.023994
   16163       3    0.098148    0.035629
   16164       1    0.018282    0.012469
   16164       2    0.011979    0.011735
   16164       3    0.018855    0.014382
   16165       1    0.067602    0.024662
   16165       2    0.064349    0.026238
   16165       3    0.056694    0.024429
   16166       1    0.066208    0.023628
   16166       2    0.083512    0.030794
   16166       3    0.058111    0.024721
   16167       1    0.018572    0.012863
   16167       2    0.012790    0.012369
   16167       3    0.019415    0.014579
   16168       1    0.036560    0.018092
   16168       2    0.020909    0.015716
   16168       3    0.027896    0.017158
   16169       1    0.452487    0.055492
   16169       2    0.457038    0.058527
   16169       3    0.368908    0.059950
   16170       1    0.013241    0.011000
   16170       2    0.010866    0.011264
   16170       3    0.025536    0.016707
   16171       1    0.018912    0.012992
   16171       2    0.019632    0.014305
   16171       3    0.012736    0.012206
   16172       1    0.667429    0.047512
   16172       2    0.664040    0.052752
   16172       3    0.673423    0.052777
   16173       1    0.046227    0.023682
   16173       2    0.080223    0.032626
   16173       3    0.079861    0.032492
   16174       1    0.066958    0.024794
   16174       2    0.053317    0.024362
   16174       3    0.045057    0.022787
   16175       1    0.039577    0.019277
   16175       2    0.025461    0.017392
   16175       3    0.059094    0.027394
   16176       1    0.908785    0.029069
   16176       2    0.913161    0.030340
   16176       3    0.937888    0.027018
   16177       1    0.191098    0.040064
   16177       2    0.198339    0.044361
   16177       3    0.191387    0.043389
   16178       1    0.067420    0.028172
   16178       2    0.030449    0.019805
   16178       3    0.038049    0.021688
   16179       1    0.033254    0.017512
   16179       2    0.047100    0.023088
   16179       3    0.031319    0.018617
   16180       1    0.191402    0.043984
   16180       2    0.116345    0.038939
   16180       3    0.167084    0.044256
   16181       1    0.050636    0.022329
   16181       2    0.028140    0.018637
   16181       3    0.043314    0.022216
   16182       1    0.024128    0.015455
   16182       2    0.033675    0.019628
   16182       3    0.033835    0.018814
   16183       1    0.087720    0.029574
   16183       2    0.051086    0.024414
   16183       3    0.059960    0.026679
   16184       1    0.056845    0.022728
   16184       2    0.061488    0.025551
   16184       3    0.070026    0.027449
   16185       1    0.012054    0.011329
   16185       2    0.009409    0.011101
   16185       3    0.025040    0.017495
   16186       1    0.208171    0.041931
   16186       2    0.212021    0.046702
   16186       3    0.152825    0.042437
   16187       1    0.208970    0.043350
   16187       2    0.212940    0.048331
   16187       3    0.154327    0.042358
   16188       1    0.210059    0.042467
   16188       2    0.212791    0.048756
   16188       3    0.155145    0.042354
   16189       1    0.066528    0.025486
   16189       2    0.108466    0.036953
   16189       3    0.069119    0.027622
   16190       1    0.012512    0.010958
   16190       2    0.010056    0.010982
   16190       3    0.025160    0.016540
   16191       1    0.204105    0.041786
   16191       2    0.200472    0.045383
   16191       3    0.237533    0.048527
   16192       1    0.056412    0.023281
   16192       2    0.078828    0.030803
   16192       3    0.053865    0.024105
   16193       1    0.036160    0.019608
   16193       2    0.051660    0.024147
   16193       3    0.060936    0.028163
   16194       1    0.912465    0.029039
   16194       2    0.915382    0.031018
   16194       3    0.867288    0.040375
   16195       1    0.153291    0.035785
   16195       2    0.141112    0.039051
   16195       3    0.169652    0.042589
   16196       1    0.013184    0.011536
   16196       2    0.010718    0.011359
   16196       3    0.025972    0.017931
   16197       1    0.345173    0.048776
   16197       2    0.360721    0.054080
   16197       3    0.361179    0.053187
   16198       1    0.538964    0.051886
   16198       2    0.506304    0.056140
   16198       3    0.535082    0.057504
   16199       1    0.036122    0.017716
   16199       2    0.020598    0.015623
   16199       3    0.027523    0.017424
   16200       1    0.012270    0.011304
   16200       2    0.009900    0.011440
   16200       3    0.025092    0.017253
   16201       1    0.479661    0.051221
   16201       2    0.522946    0.058771
   16201       3    0.480828    0.056015
   16202       1    0.567806    0.051298
   16202       2    0.610027    0.055619
   16202       3    0.600178    0.055531
   16203       1    0.014679    0.013108
   16203       2    0.038187    0.024065
   16203       3    0.011970    0.012872
   16204       1    0.019414    0.013873
   16204       2    0.030427    0.017820
   16204       3    0.022425    0.015507
   16205       1    0.085470    0.030717
   16205       2    0.131255    0.040072
   16205       3    0.110223    0.035248
   16206       1    0.082471    0.027194
   16206       2    0.064535    0.026302
   16206       3    0.080800    0.029410
   16207       1    0.028844    0.015947
   16207       2    0.027767    0.017671
   16207       3    0.035061    0.019850
   16208       1    0.061865    0.024280
   16208       2    0.040169    0.021087
   16208       3    0.040189    0.020800
   16209       1    0.839277    0.039156
   16209       2    0.785834    0.052501
   16209       3    0.871061    0.039507
   16210       1    0.679645    0.063224
   16210       2    0.802414    0.050722
   16210       3    0.791558    0.050637
   16211       1    0.196006    0.053664
   16211       2    0.096635    0.037053
   16211       3    0.098506    0.037629
   16212       1    0.042564    0.019322
   16212       2    0.051623    0.023906
   16212       3    0.035527    0.019956
   16213       1    0.031690    0.016670
   16213       2    0.034551    0.019512
   16213       3    0.020425    0.015714
   16214       1    0.012694    0.011222
   16214       2    0.025072    0.016812
   16214       3    0.010310    0.010895
   16215       1    0.038713    0.018029
   16215       2    0.040126    0.020407
   16215       3    0.032963    0.019612
   16216       1    0.066627    0.027992
   16216       2    0.030145    0.019417
   16216       3    0.037811    0.020914
   16217       1    0.015722    0.013258
   16217       2    0.012433    0.012622
   16217       3    0.037732    0.023522
   16218       1    0.167249    0.039338
   16218       2    0.121790    0.037470
   16218       3    0.149822    0.039718
   16219       1    0.043244    0.038801
   16219       2    0.189538    0.058605
   16219       3    0.211012    0.062250
   16220       1    0.179843    0.055627
   16220       2    0.333795    0.066148
   16220       3    0.332092    0.065918
   16221       1    0.015276    0.013317
   16221       2    0.012278    0.012833
   16221       3    0.038161    0.023410
   16222       1    0.055011    0.021804
   16222       2    0.031646    0.018842
   16222       3    0.055079    0.024622
   16223       1    0.021265    0.013797
   16223       2    0.012047    0.012374
   16223       3    0.011806    0.012295
   16224       1    0.264436    0.046324
   16224       2    0.270447    0.049581
   16224       3    0.300742    0.052270
   16225       1    0.354799    0.052462
   16225       2    0.421142    0.060002
   16225       3    0.418208    0.057772
   16226       1    0.211468    0.043076
   16226       2    0.214912    0.046825
   16226       3    0.254544    0.050627
   16227       1    0.101788    0.030102
   16227       2    0.079892    0.029265
   16227       3    0.080120    0.029659
   16228       1    0.272682    0.060218
   16228       2    0.124413    0.046133
   16228       3    0.210911    0.050070
   16229       1    0.017561    0.014536
   16229       2    0.013864    0.013772
   16229       3    0.051346    0.029207
   16230       1    0.062822    0.023512
   16230       2    0.045071    0.022511
   16230       3    0.061027    0.025722
   16231       1    0.038537    0.018498
   16231       2    0.032020    0.018464
   16231       3    0.039498    0.020383
   16232       1    0.096088    0.029128
   16232       2    0.088113    0.031191
   16232       3    0.080336    0.029771
   16233       1    0.038604    0.018498
   16233       2    0.032145    0.018298
   16233       3    0.039118    0.020475
   16234       1    0.141038    0.037365
   16234       2    0.101391    0.035307
   16234       3    0.138080    0.038616
   16235       1    0.057557    0.022615
   16235       2    0.059562    0.025400
   16235       3    0.052138    0.023841
   16236       1    0.124105    0.033028
   16236       2    0.136197    0.038886
   16236       3    0.125782    0.035676
   16237       1    0.032112    0.016929
   16237       2    0.020180    0.015612
   16237       3    0.035074    0.019840
   16238       1    0.015488    0.012029
   16238       2    0.019435    0.013999
   16238       3    0.019280    0.013965
   16239       1    0.377093    0.050773
   16239       2    0.340516    0.053870
   16239       3    0.370106    0.054177
   16240       1    0.110740    0.033169
   16240       2    0.092305    0.033718
   16240       3    0.163702    0.046782
   16241       1    0.026559    0.015801
   16241       2    0.018652    0.014957
   16241       3    0.042476    0.022454
   16242       1    0.086605    0.028391
   16242       2    0.087292    0.030884
   16242       3    0.095125    0.031409
   16243       1    0.019837    0.014080
   16243       2    0.022944    0.016036
   16243       3    0.030554    0.018536
   16244       1    0.033024    0.017226
   16244       2    0.020787    0.015647
   16244       3    0.035565    0.019463
   16245       1    0.603233    0.049991
   16245       2    0.566648    0.055627
   16245       3    0.595842    0.055114
   16246       1    0.379789    0.053546
   16246       2    0.322402    0.054740
   16246       3    0.321875    0.054669
   16247       1    0.018849    0.014006
   16247       2    0.021958    0.015426
   16247       3    0.029588    0.017938
   16248       1    0.103881    0.033101
   16248       2    0.058349    0.026333
   16248       3    0.074917    0.029001
   16249       1    0.126434    0.033337
   16249       2    0.116716    0.035239
   16249       3    0.126247    0.036671
   16250       1    0.125638    0.032620
   16250       2    0.115124    0.034763
   16250       3    0.124118    0.035662
   16251       1    0.055046    0.022958
   16251       2    0.031534    0.019478
   16251       3    0.054905    0.024698
   16252       1    0.027574    0.015414
   16252       2    0.023517    0.015927
   16252       3    0.016944    0.014184
   16253       1    0.015227    0.011840
   16253       2    0.019576    0.014399
   16253       3    0.019071    0.014407
   16254       1    0.347219    0.049293
   16254       2    0.319658    0.054405
   16254       3    0.380391    0.056710
   16255       1    0.017163    0.014295
   16255       2    0.013575    0.013402
   16255       3    0.053251    0.030802
   16256       1    0.198169    0.040762
   16256       2    0.169544    0.041570
   16256       3    0.187774    0.043409
   16257       1    0.241250    0.045372
   16257       2    0.260926    0.049538
   16257       3    0.292218    0.053938
   16258       1    0.015620    0.012967
   16258       2    0.037745    0.022385
   16258       3    0.012720    0.012533
   16259       1    0.419595    0.049855
   16259       2    0.437878    0.055729
   16259       3    0.408191    0.053968
   16260       1    0.416958    0.049598
   16260       2    0.433987    0.056833
   16260       3    0.396121    0.056191
   16261       1    0.218824    0.053972
   16261       2    0.329284    0.060861
   16261       3    0.314970    0.059220
   16262       1    0.133524    0.034330
   16262       2    0.120646    0.035922
   16262       3    0.149512    0.039500
   16263       1    0.322675    0.047718
   16263       2    0.283322    0.051054
   16263       3    0.321592    0.052776
   16264       1    0.091720    0.032118
   16264       2    0.162707    0.050931
   16264       3    0.094256    0.033315
   16265       1    0.394064    0.049317
   16265       2    0.393476    0.054955
   16265       3    0.383305    0.054850
   16266       1    0.180466    0.039023
   16266       2    0.138588    0.039428
   16266       3    0.156296    0.040621
   16267       1    0.129019    0.034397
   16267       2    0.138289    0.038045
   16267       3    0.137479    0.036759
   16268       1    0.053188    0.022314
   16268       2    0.059201    0.025593
   16268       3    0.059082    0.025569
   16269       1    0.013334    0.011785
   16269       2    0.010774    0.011399
   16269       3    0.025951    0.018061
   16270       1    0.449064    0.054839
   16270       2    0.395856    0.055810
   16270       3    0.373003    0.058016
   16271       1    0.049042    0.020951
   16271       2    0.056280    0.024707
   16271       3    0.047791    0.022047
   16272       1    0.412577    0.050464
   16272       2    0.398037    0.055786
   16272       3    0.389373    0.054084
   16273       1    0.137275    0.035962
   16273       2    0.094368    0.031939
   16273       3    0.103310    0.033394
   16274       1    0.015940    0.012047
   16274       2    0.019608    0.014333
   16274       3    0.019574    0.014336
   16275       1    0.110125    0.032587
   16275       2    0.132748    0.038320
   16275       3    0.141816    0.039241
   16276       1    0.012746    0.011152
   16276       2    0.026082    0.017964
   16276       3    0.010396    0.011167
   16277       1    0.149999    0.035711
   16277       2    0.140760    0.038189
   16277       3    0.157134    0.039485
   16278       1    0.024539    0.014390
   16278       2    0.023992    0.015657
   16278       3    0.024380    0.016267
   16279       1    0.196425    0.040927
   16279       2    0.206414    0.045885
   16279       3    0.237034    0.049611
   16280       1    0.198423    0.048522
   16280       2    0.294064    0.059588
   16280       3    0.289064    0.058247
   16281       1    0.025927    0.016068
   16281       2    0.041944    0.022644
   16281       3    0.018000    0.014973
   16282       1    0.033502    0.017297
   16282       2    0.038634    0.020455
   16282       3    0.038403    0.019969
   16283       1    0.033974    0.017057
   16283       2    0.029018    0.017803
   16283       3    0.029153    0.017747
   16284       1    0.026858    0.016155
   16284       2    0.042665    0.022763
   16284       3    0.019013    0.015158
   16285       1    0.025324    0.015241
   16285       2    0.024409    0.016258
   16285       3    0.024863    0.016265
   16286       1    0.029072    0.016153
   16286       2    0.027822    0.017379
   16286       3    0.035487    0.019094
   16287       1    0.095269    0.029569
   16287       2    0.107759    0.034010
   16287       3    0.082779    0.030384
   16288       1    0.025191    0.014769
   16288       2    0.024537    0.016034
   16288       3    0.024240    0.015732
   16289       1    0.050298    0.029734
   16289       2    0.087360    0.035043
   16289       3    0.149007    0.052919
   16290       1    0.058353    0.023084
   16290       2    0.061000    0.026247
   16290       3    0.051538    0.023738
   16291       1    0.026687    0.016315
   16291       2    0.042552    0.022419
   16291       3    0.018423    0.014976
   16292       1    0.079381    0.027319
   16292       2    0.076656    0.029373
   16292       3    0.112366    0.037185
   16293       1    0.015675    0.011881
   16293       2    0.019487    0.014286
   16293       3    0.019787    0.014380
   16294       1    0.044464    0.020753
   16294       2    0.047000    0.022678
   16294       3    0.073997    0.030914
   16295       1    0.313424    0.050249
   16295       2    0.271480    0.050218
   16295       3    0.261320    0.051800
   16296       1    0.022331    0.014255
   16296       2    0.030393    0.018764
   16296       3    0.015299    0.013274
   16297       1    0.025679    0.014575
   16297       2    0.025067    0.016644
   16297       3    0.024915    0.016138
   16298       1    0.019199    0.012904
   16298       2    0.019845    0.014569
   16298       3    0.013256    0.012196
   16299       1    0.013012    0.011231
   16299       2    0.025966    0.017241
   16299       3    0.010840    0.011414
   16300       1    0.012811    0.011015
   16300       2    0.026070    0.016881
   16300       3    0.010238    0.010834
   16301       1    0.043856    0.019828
   16301       2    0.054562    0.025082
   16301       3    0.054014    0.024248
   16302       1    0.043537    0.021181
   16302       2    0.053957    0.024453
   16302       3    0.054558    0.024645
   16303       1    0.026451    0.016095
   16303       2    0.036086    0.020123
   16303       3    0.044975    0.023153
   16304       1    0.018628    0.012498
   16304       2    0.019676    0.014291
   16304       3    0.012637    0.011933
   16305       1    0.291686    0.047760
   16305       2    0.244513    0.049370
   16305       3    0.273332    0.050977
   16306       1    0.069757    0.025986
   16306       2    0.096537    0.033884
   16306       3    0.060573    0.026805
   16307       1    0.370748    0.055837
   16307       2    0.498345    0.068138
   16307       3    0.382509    0.058170
   16308       1    0.076641    0.042405
   16308       2    0.219437    0.061382
   16308       3    0.199242    0.056700
   16309       1    0.019250    0.013015
   16309       2    0.019515    0.014640
   16309       3    0.013255    0.012430
   16310       1    0.034093    0.017272
   16310       2    0.028954    0.017728
   16310       3    0.029349    0.017743
   16311       1    0.028239    0.017325
   16311       2    0.045723    0.023379
   16311       3    0.036994    0.020605
   16312       1    0.023127    0.014463
   16312       2    0.030715    0.018635
   16312       3    0.015961    0.013282
   16313       1    0.014519    0.012654
   16313       2    0.011665    0.012353
   16313       3    0.037232    0.023172
   16314       1    0.839308    0.038127
   16314       2    0.797365    0.045673
   16314       3    0.817910    0.043002
   16315       1    0.022827    0.014354
   16315       2    0.030777    0.018440
   16315       3    0.015656    0.013635
   16316       1    0.019042    0.012503
   16316       2    0.019633    0.014425
   16316       3    0.012778    0.011910
   16317       1    0.052130    0.036836
   16317       2    0.179977    0.058209
   16317       3    0.143700    0.050085
   16318       1    0.198540    0.061566
   16318       2    0.409249    0.069978
   16318       3    0.468428    0.073561
   16319       1    0.022482    0.014146
   16319       2    0.030273    0.018656
   16319       3    0.015828    0.013645
   16320       1    0.019263    0.013721
   16320       2    0.022323    0.015551
   16320       3    0.030461    0.018623
   16321       1    0.136792    0.051142
   16321       2    0.279332    0.063778
   16321       3    0.274535    0.061975
   16322       1    0.021596    0.013799
   16322       2    0.011788    0.012227
   16322       3    0.012150    0.011869
   16323       1    0.393655    0.051860
   16323       2    0.388112    0.057829
   16323       3    0.466323    0.061564
   16324       1    0.074933    0.027489
   16324       2    0.102765    0.034356
   16324       3    0.092580    0.032001
   16325       1    0.022570    0.013900
   16325       2    0.030308    0.018034
   16325       3    0.015733    0.013576
   16326       1    0.037998    0.018586
   16326       2    0.050248    0.023638
   16326       3    0.042519    0.021727
   16327       1    0.024004    0.015600
   16327       2    0.033293    0.018545
   16327       3    0.033327    0.019476
   16328       1    0.178993    0.049947
   16328       2    0.322913    0.066749
   16328       3    0.247141    0.053979
   16329       1    0.028065    0.015502
   16329       2    0.023700    0.015836
   16329       3    0.017270    0.014099
   16330       1    0.036485    0.018835
   16330       2    0.027997    0.017826
   16330       3    0.021087    0.015940
   16331       1    0.043212    0.019760
   16331       2    0.033127    0.018937
   16331       3    0.033058    0.019185
   16332       1    0.036067    0.017963
   16332       2    0.020208    0.015490
   16332       3    0.027350    0.017612
   16333       1    0.543843    0.059558
   16333       2    0.465824    0.061180
   16333       3    0.440315    0.061854
   16334       1    0.050990    0.029561
   16334       2    0.088243    0.035626
   16334       3    0.149772    0.054726
   16335       1    0.056488    0.024590
   16335       2    0.034022    0.019932
   16335       3    0.026981    0.018085
   16336       1    0.058903    0.024644
   16336       2    0.084653    0.031493
   16336       3    0.084032    0.031171
   16337       1    0.031222    0.017830
   16337       2    0.039795    0.021395
   16337       3    0.056659    0.025690
   16338       1    0.060463    0.024187
   16338       2    0.034767    0.020564
   16338       3    0.067522    0.028547
   16339       1    0.031254    0.017861
   16339       2    0.040013    0.021135
   16339       3    0.057062    0.026700
   16340       1    0.098079    0.030130
   16340       2    0.121262    0.037657
   16340       3    0.085210    0.030784
   16341       1    0.023147    0.014647
   16341       2    0.030652    0.018253
   16341       3    0.016381    0.014142
   16342       1    0.050246    0.036808
   16342       2    0.146418    0.052143
   16342       3    0.182065    0.059093
   16343       1    0.073825    0.026743
   16343       2    0.098267    0.034587
   16343       3    0.053427    0.025049
   16344       1    0.072705    0.025590
   16344       2    0.096988    0.034987
   16344       3    0.052490    0.024910
   16345       1    0.029423    0.015949
   16345       2    0.028165    0.017697
   16345       3    0.035975    0.019522
   16346       1    0.042083    0.035586
   16346       2    0.148575    0.052817
   16346       3    0.230241    0.066947
   16347       1    0.050933    0.038113
   16347       2    0.146843    0.050873
   16347       3    0.202732    0.063294
   16348       1    0.200804    0.042429
   16348       2    0.194114    0.046042
   16348       3    0.136187    0.042041
   16349       1    0.080064    0.036892
   16349       2    0.143936    0.045458
   16349       3    0.187612    0.056282
   16350       1    0.021329    0.013740
   16350       2    0.011637    0.011784
   16350       3    0.011700    0.011660
   16351       1    0.036268    0.017842
   16351       2    0.023169    0.017088
   16351       3    0.046895    0.023028
   16352       1    0.053897    0.027973
   16352       2    0.099343    0.037599
   16352       3    0.111917    0.040960
   16353       1    0.096265    0.030262
   16353       2    0.131030    0.040262
   16353       3    0.074601    0.029783
   16354       1    0.021501    0.013916
   16354       2    0.011924    0.011721
   16354       3    0.011807    0.012002
   16355       1    0.056423    0.025095
   16355       2    0.027551    0.018969
   16355       3    0.035228    0.020100
   16356       1    0.042254    0.020677
   16356       2    0.045340    0.022746
   16356       3    0.062191    0.026998
   16357       1    0.056107    0.028706
   16357       2    0.099971    0.037436
   16357       3    0.110401    0.039681
   16358       1    0.022754    0.014322
   16358       2    0.029829    0.017996
   16358       3    0.015575    0.013552
   16359       1    0.523961    0.054694
   16359       2    0.456575    0.058879
   16359       3    0.489729    0.057009
   16360       1    0.181029    0.043735
   16360       2    0.280252    0.060940
   16360       3    0.204253    0.047652
   16361       1    0.058306    0.031492
   16361       2    0.133478    0.046389
   16361       3    0.117177    0.041505
   16362       1    0.018889    0.012737
   16362       2    0.019744    0.014235
   16362       3    0.013139    0.012332
   16363       1    0.083119    0.027630
   16363       2    0.100054    0.034873
   16363       3    0.056406    0.025643
   16364       1    0.055022    0.026762
   16364       2    0.098960    0.036219
   16364       3    0.110968    0.040907
   16365       1    0.039418    0.021137
   16365       2    0.054316    0.025097
   16365       3    0.074883    0.031522
   16366       1    0.067516    0.028244
   16366       2    0.030892    0.019567
   16366       3    0.038019    0.020828
   16367       1    0.966947    0.017310
   16367       2    0.969611    0.018076
   16367       3    0.976560    0.016507
   16368       1    0.781726    0.044658
   16368       2    0.755299    0.049306
   16368       3    0.724784    0.052949
   16369       1    0.192043    0.039430
   16369       2    0.190701    0.043533
   16369       3    0.199862    0.044518
   16370       1    0.201624    0.040642
   16370       2    0.194847    0.043598
   16370       3    0.203429    0.044678
   16371       1    0.021390    0.013078
   16371       2    0.011986    0.011700
   16371       3    0.012208    0.011744
   16372       1    0.035758    0.019376
   16372       2    0.051998    0.024590
   16372       3    0.061082    0.027534
   16373       1    0.568067    0.051474
   16373       2    0.526319    0.057439
   16373       3    0.558502    0.055890
   16374       1    0.777862    0.045300
   16374       2    0.752165    0.049510
   16374       3    0.709206    0.054563
   16375       1    0.135003    0.036987
   16375       2    0.201972    0.051044
   16375       3    0.146743    0.039904
   16376       1    0.032426    0.016803
   16376       2    0.020786    0.016024
   16376       3    0.034890    0.019047
   16377       1    0.031762    0.016818
   16377       2    0.020397    0.016112
   16377       3    0.034588    0.019798
   16378       1    0.032581    0.016977
   16378       2    0.020344    0.015552
   16378       3    0.035406    0.019592
   16379       1    0.032442    0.016857
   16379       2    0.020761    0.015963
   16379       3    0.035785    0.019767
   16380       1    0.564737    0.055301
   16380       2    0.538718    0.057580
   16380       3    0.485734    0.059872
   16381       1    0.067413    0.027412
   16381       2    0.038695    0.021224
   16381       3    0.031507    0.020016
   16382       1    0.012972    0.011315
   16382       2    0.010501    0.011256
   16382       3    0.025887    0.017472
   16383       1    0.167800    0.038585
   16383       2    0.223677    0.052402
   16383       3    0.152732    0.041503
   16384       1    0.486886    0.053132
   16384       2    0.484877    0.056829
   16384       3    0.421186    0.059715
   16385       1    0.021135    0.013718
   16385       2    0.011292    0.011812
   16385       3    0.011732    0.012170
   16386       1    0.024362    0.016150
   16386       2    0.033960    0.019523
   16386       3    0.033719    0.019704
   16387       1    0.018756    0.012535
   16387       2    0.019637    0.014549
   16387       3    0.012739    0.012243
   16388       1    0.132054    0.042888
   16388       2    0.051677    0.027428
   16388       3    0.089871    0.033384
   16389       1    0.317812    0.047585
   16389       2    0.315733    0.051492
   16389       3    0.324859    0.052001
   16390       1    0.203990    0.042584
   16390       2    0.145845    0.040842
   16390       3    0.165999    0.042459
   16391       1    0.351581    0.048149
   16391       2    0.327102    0.052190
   16391       3    0.326869    0.052816
   16392       1    0.664811    0.048436
   16392       2    0.629717    0.056336
   16392       3    0.669660    0.052939
   16393       1    0.573821    0.049891
   16393       2    0.547044    0.056598
   16393       3    0.593532    0.056252
   16394       1    0.356560    0.048515
   16394       2    0.375721    0.054984
   16394       3    0.355037    0.053486
   16395       1    0.313424    0.046813
   16395       2    0.334301    0.053470
   16395       3    0.326435    0.052083
   16396       1    0.312798    0.048083
   16396       2    0.334243    0.052193
   16396       3    0.325416    0.052679
   16397       1    0.312774    0.048337
   16397       2    0.335702    0.053183
   16397       3    0.325490    0.052164
   16398       1    0.334953    0.049320
   16398       2    0.296911    0.052283
   16398       3    0.316992    0.053011
   16399       1    0.540184    0.058114
   16399       2    0.439060    0.063153
   16399       3    0.450736    0.060317
   16400       1    0.601241    0.057313
   16400       2    0.474771    0.067813
   16400       3    0.549282    0.058790
   16401       1    0.084640    0.028764
   16401       2    0.096611    0.032345
   16401       3    0.105389    0.034124
   16402       1    0.050441    0.025448
   16402       2    0.021379    0.016121
   16402       3    0.022002    0.016632
   16403       1    0.065352    0.025198
   16403       2    0.035296    0.020398
   16403       3    0.058827    0.025999
   16404       1    0.445279    0.050807
   16404       2    0.446964    0.055829
   16404       3    0.429889    0.054337
   16405       1    0.022873    0.015344
   16405       2    0.042701    0.023268
   16405       3    0.025417    0.016959
   16406       1    0.124102    0.033019
   16406       2    0.133649    0.037324
   16406       3    0.125980    0.036494
   16407       1    0.884087    0.032109
   16407       2    0.874863    0.036072
   16407       3    0.875244    0.035533
   16408       1    0.948227    0.022184
   16408       2    0.936097    0.026284
   16408       3    0.927943    0.027911
   16409       1    0.897369    0.031256
   16409       2    0.893924    0.033592
   16409       3    0.901271    0.033280
   16410       1    0.897414    0.030679
   16410       2    0.892533    0.033752
   16410       3    0.901141    0.032119
   16411       1    0.743321    0.044214
   16411       2    0.764537    0.048766
   16411       3    0.735688    0.049504
   16412       1    0.020957    0.013345
   16412       2    0.011438    0.011446
   16412       3    0.011471    0.011866
   16413       1    0.948163    0.022528
   16413       2    0.936830    0.026369
   16413       3    0.929466    0.028273
   16414       1    0.947744    0.022152
   16414       2    0.927859    0.027870
   16414       3    0.935898    0.026469
   16415       1    0.901356    0.031424
   16415       2    0.882002    0.035742
   16415       3    0.872635    0.037453
   16416       1    0.910136    0.029137
   16416       2    0.904987    0.032487
   16416       3    0.878134    0.037211
   16417       1    0.013023    0.011214
   16417       2    0.025587    0.016987
   16417       3    0.010738    0.011228
   16418       1    0.829893    0.039286
   16418       2    0.803732    0.044823
   16418       3    0.803181    0.044508
   16419       1    0.947664    0.022168
   16419       2    0.935710    0.026682
   16419       3    0.928469    0.027964
   16420       1    0.793445    0.040964
   16420       2    0.777294    0.046654
   16420       3    0.787169    0.045708
   16421       1    0.012788    0.011244
   16421       2    0.010415    0.010888
   16421       3    0.025133    0.017021
   16422       1    0.125678    0.032852
   16422       2    0.112181    0.034873
   16422       3    0.104110    0.033134
   16423       1    0.019173    0.013547
   16423       2    0.029835    0.017913
   16423       3    0.022526    0.015629
   16424       1    0.942371    0.024102
   16424       2    0.923540    0.029471
   16424       3    0.923494    0.029162
   16425       1    0.048139    0.021515
   16425       2    0.057670    0.025044
   16425       3    0.065584    0.027155
   16426       1    0.942483    0.023829
   16426       2    0.924525    0.028451
   16426       3    0.924848    0.028191
   16427       1    0.036371    0.019689
   16427       2    0.051696    0.024257
   16427       3    0.060909    0.027511
   16428       1    0.012871    0.011031
   16428       2    0.026162    0.017738
   16428       3    0.010523    0.010834
   16429       1    0.018684    0.012727
   16429       2    0.019592    0.014345
   16429       3    0.012428    0.012058
   16430       1    0.043542    0.019262
   16430       2    0.033606    0.019588
   16430       3    0.033499    0.019322
   16431       1    0.084939    0.032182
   16431       2    0.046668    0.023963
   16431       3    0.046711    0.023976
   16432       1    0.019511    0.013168
   16432       2    0.030827    0.018254
   16432       3    0.022646    0.015574
   16433       1    0.020773    0.013634
   16433       2    0.011012    0.011357
   16433       3    0.011605    0.011753
   16434       1    0.015009    0.011831
   16434       2    0.018690    0.013929
   16434       3    0.019185    0.014349
   16435       1    0.027425    0.015233
   16435       2    0.023789    0.016239
   16435       3    0.016764    0.014107
   16436       1    0.032263    0.018423
   16436       2    0.048055    0.022916
   16436       3    0.048430    0.023060
   16437       1    0.941403    0.022939
   16437       2    0.934605    0.026798
   16437       3    0.934012    0.026542
   16438       1    0.073576    0.027687
   16438       2    0.043642    0.022683
   16438       3    0.044463    0.023124
   16439       1    0.947577    0.023088
   16439       2    0.936506    0.026142
