   locus        mean         std
   16784    0.103419    0.031916
   16785    0.038211    0.018150
   16786    0.073981    0.029152
   16787    0.014862    0.011511
   16788    0.014802    0.011574
   16789    0.024303    0.014296
   16790    0.022861    0.013506
   16791    0.025891    0.014004
   16792    0.831404    0.041390
   16793    0.222304    0.045489
   16794    0.094041    0.029017
   16795    0.223357    0.043019
   16796    0.746563    0.048338
   16797    0.556622    0.065516
   16798    0.169652    0.039828
   16799    0.065893    0.024552
   16800    0.023894    0.014167
   16801    0.023911    0.014166
   16802    0.018384    0.011856
   16803    0.019352    0.012472
   16804    0.105829    0.030363
   16805    0.046590    0.019966
   16806    0.270040    0.046748
   16807    0.070844    0.024405
   16808    0.017125    0.011872
   16809    0.018111    0.012360
   16810    0.091554    0.029353
   16811    0.092265    0.029052
   16812    0.042249    0.019053
   16813    0.019104    0.012531
   16814    0.043392    0.020890
   16815    0.015005    0.011368
   16816    0.155521    0.036602
   16817    0.338423    0.050887
   16818    0.059707    0.022971
   16819    0.840373    0.038304
   16820    0.039270    0.018555
   16821    0.017501    0.011982
   16822    0.073866    0.026123
   16823    0.038896    0.018230
   16824    0.017438    0.012546
   16825    0.122737    0.035766
   16826    0.047083    0.020320
   16827    0.077827    0.030652
   16828    0.012483    0.011707
   16829    0.041566    0.020673
   16830    0.018518    0.011860
   16831    0.023424    0.014502
   16832    0.023092    0.014900
   16833    0.031852    0.017149
   16834    0.141343    0.037862
   16835    0.015258    0.011344
   16836    0.018308    0.011695
   16837    0.037061    0.017354
   16838    0.072495    0.025238
   16839    0.014842    0.011443
   16840    0.018435    0.012577
   16841    0.166849    0.040036
   16842    0.064439    0.024454
   16843    0.185676    0.048118
   16844    0.035523    0.020822
   16845    0.352552    0.060348
   16846    0.353779    0.056861
   16847    0.087243    0.027808
   16848    0.018926    0.013139
   16849    0.018768    0.012093
   16850    0.075039    0.025948
   16851    0.038182    0.018852
   16852    0.852585    0.035340
   16853    0.251060    0.061045
   16854    0.076913    0.029684
   16855    0.023531    0.015554
   16856    0.063452    0.023687
   16857    0.017791    0.012131
   16858    0.019030    0.012132
   16859    0.051161    0.021296
   16860    0.043271    0.019719
   16861    0.015324    0.011443
   16862    0.036457    0.017566
   16863    0.036521    0.017712
   16864    0.037735    0.017583
   16865    0.037494    0.018047
   16866    0.037975    0.018615
   16867    0.015609    0.011457
   16868    0.040817    0.019382
   16869    0.049196    0.021432
   16870    0.031455    0.017329
   16871    0.031588    0.017528
   16872    0.018974    0.012190
   16873    0.036870    0.018740
   16874    0.025270    0.014807
   16875    0.023693    0.014453
   16876    0.015859    0.011978
   16877    0.018280    0.011928
   16878    0.025919    0.014614
   16879    0.025116    0.014497
   16880    0.077493    0.026467
   16881    0.019051    0.012298
   16882    0.017939    0.012560
   16883    0.640981    0.077071
   16884    0.018595    0.012458
   16885    0.070622    0.025176
   16886    0.031886    0.016389
   16887    0.019427    0.012431
   16888    0.023312    0.013753
   16889    0.020060    0.014512
   16890    0.018502    0.012197
   16891    0.022310    0.014174
   16892    0.059516    0.023830
   16893    0.017829    0.011576
   16894    0.018695    0.012294
   16895    0.015393    0.011327
   16896    0.023458    0.013637
   16897    0.017849    0.012410
   16898    0.070810    0.024790
   16899    0.031802    0.016735
   16900    0.136433    0.036324
   16901    0.172658    0.064335
   16902    0.125771    0.033338
   16903    0.031303    0.016597
   16904    0.018870    0.012317
   16905    0.036972    0.017835
   16906    0.031731    0.017734
   16907    0.057452    0.023288
   16908    0.032650    0.016920
   16909    0.059422    0.023202
   16910    0.018307    0.013270
   16911    0.107573    0.030209
   16912    0.023743    0.014743
   16913    0.169393    0.040533
   16914    0.018582    0.011969
   16915    0.142747    0.036474
   16916    0.074919    0.025122
   16917    0.038473    0.018588
   16918    0.017568    0.011886
   16919    0.872263    0.035561
   16920    0.019358    0.012159
   16921    0.015671    0.011606
   16922    0.018840    0.012011
   16923    0.068809    0.024743
   16924    0.198971    0.043228
   16925    0.086418    0.027332
   16926    0.018383    0.012131
   16927    0.019355    0.012371
   16928    0.038233    0.018688
   16929    0.107975    0.034471
   16930    0.045613    0.021286
   16931    0.176896    0.041637
   16932    0.026113    0.014289
   16933    0.015624    0.011307
   16934    0.014810    0.011002
   16935    0.015396    0.011534
   16936    0.181745    0.042958
   16937    0.160648    0.039276
   16938    0.017930    0.013119
   16939    0.034153    0.020205
   16940    0.155781    0.037244
   16941    0.080979    0.028074
   16942    0.032188    0.016599
   16943    0.045662    0.019432
   16944    0.018664    0.012179
   16945    0.132979    0.034024
   16946    0.037151    0.017884
   16947    0.023069    0.014091
   16948    0.064912    0.024251
   16949    0.020908    0.014909
   16950    0.032014    0.016051
   16951    0.029329    0.015836
   16952    0.026546    0.014532
   16953    0.014983    0.011064
   16954    0.169280    0.039402
   16955    0.015503    0.011353
   16956    0.051010    0.021749
   16957    0.125571    0.035712
   16958    0.020539    0.015669
   16959    0.025984    0.014607
   16960    0.057769    0.024174
   16961    0.017211    0.013110
   16962    0.018279    0.012175
   16963    0.015467    0.011419
   16964    0.019041    0.012151
   16965    0.034137    0.017596
   16966    0.023811    0.014207
   16967    0.083715    0.027738
   16968    0.043320    0.020923
   16969    0.302479    0.052237
   16970    0.015609    0.011063
   16971    0.014954    0.011288
   16972    0.016133    0.013521
   16973    0.068689    0.025277
   16974    0.019015    0.012282
   16975    0.018312    0.011710
   16976    0.103599    0.030646
   16977    0.025143    0.014289
   16978    0.015061    0.011599
   16979    0.015614    0.011686
   16980    0.147141    0.036634
   16981    0.051196    0.022193
   16982    0.038060    0.018185
   16983    0.018661    0.012267
   16984    0.903581    0.029628
   16985    0.017731    0.012091
   16986    0.191006    0.039535
   16987    0.762973    0.059344
   16988    0.017451    0.012012
   16989    0.024727    0.014554
   16990    0.015235    0.011346
   16991    0.156418    0.050062
   16992    0.015166    0.011746
   16993    0.028521    0.016383
   16994    0.047583    0.023287
   16995    0.828027    0.047472
   16996    0.044569    0.021253
   16997    0.017650    0.013342
   16998    0.063313    0.023628
   16999    0.030798    0.016077
   17000    0.023294    0.014086
   17001    0.122032    0.037397
   17002    0.045268    0.020599
   17003    0.070464    0.025234
   17004    0.026068    0.014509
   17005    0.038266    0.020075
   17006    0.032011    0.016594
   17007    0.014807    0.011597
   17008    0.746657    0.053528
   17009    0.017407    0.012156
   17010    0.030830    0.017388
   17011    0.018436    0.013185
   17012    0.033363    0.018785
   17013    0.023577    0.014249
   17014    0.081065    0.031074
   17015    0.409487    0.052069
   17016    0.032336    0.017216
   17017    0.072181    0.028907
   17018    0.017654    0.012317
   17019    0.023106    0.014356
   17020    0.037632    0.019096
   17021    0.018785    0.012773
   17022    0.018966    0.012254
   17023    0.453962    0.059521
   17024    0.015150    0.011356
   17025    0.017573    0.012165
   17026    0.066603    0.025026
   17027    0.028400    0.016504
   17028    0.023357    0.014258
   17029    0.055841    0.026810
   17030    0.011407    0.010838
   17031    0.249217    0.053787
   17032    0.023112    0.014146
   17033    0.094943    0.029291
   17034    0.907266    0.030959
   17035    0.025464    0.014130
   17036    0.352806    0.049107
   17037    0.017284    0.012091
   17038    0.515936    0.065096
   17039    0.042588    0.020576
   17040    0.015368    0.011616
   17041    0.031546    0.015825
   17042    0.357018    0.051452
   17043    0.059801    0.027060
   17044    0.018094    0.012264
   17045    0.025930    0.014006
   17046    0.025607    0.014480
   17047    0.030714    0.016538
   17048    0.018619    0.012306
   17049    0.045809    0.019860
   17050    0.074993    0.025817
   17051    0.051449    0.021160
   17052    0.031791    0.016770
   17053    0.018373    0.012370
   17054    0.017771    0.012677
   17055    0.027370    0.015967
   17056    0.033784    0.018676
   17057    0.017376    0.012301
   17058    0.112140    0.032958
   17059    0.023049    0.013971
   17060    0.025115    0.014536
   17061    0.018844    0.012313
   17062    0.119712    0.033014
   17063    0.024150    0.014433
   17064    0.029904    0.017011
   17065    0.023283    0.013757
   17066    0.961023    0.018958
   17067    0.055648    0.022899
   17068    0.184148    0.039954
   17069    0.017318    0.011869
   17070    0.026407    0.014275
   17071    0.962020    0.018028
   17072    0.102995    0.031180
   17073    0.018601    0.011452
   17074    0.147214    0.040849
   17075    0.816468    0.059709
   17076    0.023210    0.014043
   17077    0.072882    0.026926
   17078    0.068676    0.024838
   17079    0.017187    0.012412
   17080    0.018695    0.012277
   17081    0.018883    0.012243
   17082    0.059811    0.024178
   17083    0.019296    0.012632
   17084    0.214745    0.041668
   17085    0.220126    0.043597
   17086    0.037586    0.018537
   17087    0.053155    0.021145
   17088    0.023640    0.013966
   17089    0.870762    0.038710
   17090    0.018726    0.011828
   17091    0.014715    0.010945
   17092    0.104572    0.036148
   17093    0.015186    0.011047
   17094    0.129291    0.035535
   17095    0.031275    0.017549
   17096    0.014950    0.011080
   17097    0.017845    0.011725
   17098    0.534884    0.063495
   17099    0.019121    0.012325
   17100    0.025263    0.014978
   17101    0.018381    0.011722
   17102    0.015469    0.011494
   17103    0.070211    0.024629
   17104    0.014307    0.011462
   17105    0.038973    0.018499
   17106    0.018629    0.013050
   17107    0.332698    0.059184
   17108    0.038197    0.018335
   17109    0.030066    0.015815
   17110    0.322639    0.062093
   17111    0.031203    0.016565
   17112    0.017797    0.013009
   17113    0.055980    0.022489
   17114    0.018130    0.013641
   17115    0.037681    0.018569
   17116    0.966139    0.017234
   17117    0.019513    0.013463
   17118    0.035572    0.020037
   17119    0.018793    0.011933
   17120    0.059716    0.023197
   17121    0.016789    0.013701
   17122    0.051431    0.021824
   17123    0.052896    0.022988
   17124    0.057361    0.022652
   17125    0.019071    0.012152
   17126    0.025520    0.014482
   17127    0.131197    0.035568
   17128    0.046558    0.019627
   17129    0.039043    0.019139
   17130    0.017572    0.012240
   17131    0.041143    0.025557
   17132    0.216591    0.043230
   17133    0.540375    0.062910
   17134    0.025288    0.014048
   17135    0.125601    0.033423
   17136    0.131505    0.035703
   17137    0.018009    0.012628
   17138    0.030110    0.025416
   17139    0.096446    0.029990
   17140    0.023636    0.014241
   17141    0.023629    0.013674
   17142    0.050835    0.022787
   17143    0.019001    0.012407
   17144    0.098023    0.030603
   17145    0.320666    0.049424
   17146    0.038737    0.017857
   17147    0.018718    0.012443
   17148    0.015126    0.011131
   17149    0.062822    0.023592
   17150    0.077247    0.027058
   17151    0.046824    0.020272
   17152    0.022738    0.013386
   17153    0.112900    0.030900
   17154    0.050866    0.022026
   17155    0.014658    0.011315
   17156    0.361925    0.053871
   17157    0.015106    0.011859
   17158    0.031550    0.016542
   17159    0.070735    0.025281
   17160    0.178046    0.039922
   17161    0.015751    0.011682
   17162    0.082867    0.033178
   17163    0.015468    0.011344
   17164    0.078345    0.026465
   17165    0.045759    0.020080
   17166    0.299402    0.051331
   17167    0.056227    0.022671
   17168    0.015862    0.011658
   17169    0.055662    0.026669
   17170    0.018533    0.012568
   17171    0.131129    0.035711
   17172    0.019371    0.012525
   17173    0.486606    0.057815
   17174    0.031433    0.016065
   17175    0.476267    0.053553
   17176    0.941430    0.024050
   17177    0.018113    0.011983
   17178    0.034448    0.019761
   17179    0.018527    0.012456
   17180    0.026925    0.015118
   17181    0.039339    0.018473
   17182    0.636287    0.076762
   17183    0.025027    0.014514
   17184    0.102817    0.030382
   17185    0.537142    0.053176
   17186    0.052522    0.020947
   17187    0.946414    0.021908
   17188    0.075511    0.025798
   17189    0.017576    0.013559
   17190    0.024231    0.014023
   17191    0.117438    0.033690
   17192    0.964906    0.016850
   17193    0.105311    0.032329
   17194    0.059427    0.024400
   17195    0.023246    0.014579
   17196    0.054350    0.022304
   17197    0.026183    0.014082
   17198    0.033464    0.017107
   17199    0.019065    0.012306
   17200    0.023185    0.014368
   17201    0.077081    0.026316
   17202    0.018949    0.013551
   17203    0.274901    0.046542
   17204    0.017982    0.012330
   17205    0.031732    0.016694
   17206    0.018250    0.011978
   17207    0.050182    0.021719
   17208    0.026752    0.014576
   17209    0.014096    0.011426
   17210    0.017661    0.012187
   17211    0.015128    0.011498
   17212    0.018996    0.013770
   17213    0.039194    0.017774
   17214    0.037657    0.018193
   17215    0.029776    0.016103
   17216    0.028638    0.015812
   17217    0.036870    0.018093
   17218    0.023930    0.013969
   17219    0.023065    0.013930
   17220    0.023467    0.014139
   17221    0.028675    0.016642
   17222    0.474289    0.082767
   17223    0.017366    0.012101
   17224    0.031500    0.015754
   17225    0.102132    0.031164
   17226    0.032582    0.016304
   17227    0.035611    0.018379
   17228    0.044371    0.022141
   17229    0.090743    0.029549
   17230    0.019194    0.012331
   17231    0.178846    0.040924
   17232    0.540920    0.070813
   17233    0.099373    0.030292
   17234    0.081083    0.027211
   17235    0.018019    0.012369
   17236    0.023769    0.014347
   17237    0.023161    0.014341
   17238    0.023145    0.013974
   17239    0.018803    0.011974
   17240    0.058776    0.022440
   17241    0.088003    0.027989
   17242    0.026562    0.014141
   17243    0.026180    0.013850
   17244    0.331480    0.048777
   17245    0.026653    0.015195
   17246    0.888826    0.036389
   17247    0.023567    0.014523
   17248    0.019036    0.012332
   17249    0.018786    0.012114
   17250    0.043336    0.019400
   17251    0.021266    0.016081
   17252    0.026099    0.014158
   17253    0.023407    0.013759
   17254    0.900710    0.036032
   17255    0.020164    0.014792
   17256    0.097075    0.030547
   17257    0.022878    0.014520
   17258    0.025321    0.014782
   17259    0.067403    0.025070
   17260    0.063232    0.023911
   17261    0.023157    0.013968
   17262    0.023048    0.014300
   17263    0.023007    0.013928
   17264    0.018967    0.012296
   17265    0.092978    0.030140
   17266    0.018970    0.012177
   17267    0.018733    0.012201
   17268    0.038242    0.019067
   17269    0.018743    0.011963
   17270    0.023624    0.013778
   17271    0.031935    0.017572
   17272    0.015234    0.011386
   17273    0.014808    0.011528
   17274    0.018831    0.012777
   17275    0.039301    0.017608
   17276    0.031665    0.017549
   17277    0.089565    0.030049
   17278    0.024957    0.014331
   17279    0.105925    0.031497
   17280    0.018778    0.012272
   17281    0.020553    0.015500
   17282    0.115988    0.033333
   17283    0.187985    0.042541
   17284    0.051626    0.021349
   17285    0.027485    0.015701
   17286    0.071247    0.028039
   17287    0.057122    0.021922
   17288    0.018774    0.012166
   17289    0.019160    0.012214
   17290    0.072049    0.026059
   17291    0.064328    0.024321
   17292    0.144281    0.036469
   17293    0.023330    0.014227
   17294    0.037315    0.017624
   17295    0.031916    0.016643
   17296    0.093967    0.029360
   17297    0.023621    0.013939
   17298    0.039568    0.018462
   17299    0.842841    0.043527
   17300    0.049635    0.022992
   17301    0.057109    0.021783
   17302    0.038117    0.023211
   17303    0.060520    0.023484
   17304    0.018763    0.012123
   17305    0.039772    0.017958
   17306    0.043721    0.020419
   17307    0.052497    0.021908
   17308    0.015073    0.011494
   17309    0.097603    0.041224
   17310    0.025299    0.014658
   17311    0.824805    0.046434
   17312    0.028803    0.016281
   17313    0.029352    0.017002
   17314    0.087643    0.029073
   17315    0.047586    0.022133
   17316    0.048516    0.022279
   17317    0.273575    0.058461
   17318    0.017259    0.011559
   17319    0.023362    0.014006
   17320    0.017615    0.012273
   17321    0.018895    0.013313
   17322    0.018701    0.012058
   17323    0.051079    0.020643
   17324    0.105503    0.031545
   17325    0.027896    0.015759
   17326    0.023590    0.014021
   17327    0.023452    0.013228
   17328    0.025877    0.014413
   17329    0.094011    0.033458
   17330    0.015165    0.011276
   17331    0.016691    0.012558
   17332    0.065714    0.026782
   17333    0.056596    0.021965
   17334    0.031131    0.016410
   17335    0.030422    0.016517
   17336    0.018783    0.011829
   17337    0.072735    0.025443
   17338    0.077534    0.031740
   17339    0.017400    0.012054
   17340    0.486275    0.058652
   17341    0.116788    0.034435
   17342    0.039664    0.018151
   17343    0.017171    0.011792
   17344    0.100010    0.031693
   17345    0.023410    0.014026
   17346    0.080355    0.031091
   17347    0.080528    0.027643
   17348    0.018764    0.012143
   17349    0.017927    0.011965
   17350    0.023952    0.014142
   17351    0.018395    0.011753
   17352    0.018186    0.011882
   17353    0.274719    0.046522
   17354    0.027423    0.015608
   17355    0.580258    0.054377
   17356    0.035424    0.017319
   17357    0.710257    0.050599
   17358    0.024002    0.014548
   17359    0.017269    0.011633
   17360    0.181259    0.040077
   17361    0.508140    0.059843
   17362    0.014870    0.011106
   17363    0.033258    0.017191
   17364    0.026018    0.014424
   17365    0.026511    0.014659
   17366    0.246786    0.047704
   17367    0.018921    0.012037
   17368    0.032062    0.017293
   17369    0.018949    0.012242
   17370    0.018851    0.012541
   17371    0.934559    0.024964
   17372    0.954940    0.020826
   17373    0.954790    0.020903
   17374    0.895943    0.030037
   17375    0.064300    0.022906
   17376    0.058072    0.022531
   17377    0.037700    0.018087
   17378    0.015645    0.011309
   17379    0.593103    0.053048
   17380    0.025680    0.014522
   17381    0.052273    0.021545
   17382    0.069819    0.025875
   17383    0.052830    0.021066
   17384    0.017672    0.011708
   17385    0.033628    0.019383
   17386    0.017474    0.012302
   17387    0.015609    0.011902
   17388    0.033882    0.017168
   17389    0.027778    0.015677
   17390    0.023591    0.013930
   17391    0.018741    0.012042
   17392    0.325923    0.051681
   17393    0.080707    0.026890
   17394    0.032263    0.016522
   17395    0.037871    0.018548
   17396    0.025742    0.014875
   17397    0.019043    0.012587
   17398    0.015543    0.011512
   17399    0.090034    0.028427
   17400    0.018745    0.012097
   17401    0.018739    0.012209
   17402    0.017766    0.011808
   17403    0.018184    0.011533
   17404    0.134351    0.035467
   17405    0.018509    0.012370
   17406    0.355737    0.050376
   17407    0.069890    0.025339
   17408    0.037790    0.018662
   17409    0.260558    0.057090
   17410    0.014156    0.011618
   17411    0.018659    0.012320
   17412    0.018202    0.011837
   17413    0.018296    0.012429
   17414    0.021570    0.017541
   17415    0.040845    0.018428
   17416    0.035625    0.017337
   17417    0.015353    0.011758
   17418    0.040463    0.018879
   17419    0.026173    0.014251
   17420    0.079995    0.026755
   17421    0.172418    0.039616
   17422    0.015009    0.011117
   17423    0.090956    0.032063
   17424    0.016484    0.013455
   17425    0.018260    0.013423
   17426    0.036541    0.017573
   17427    0.100395    0.030013
   17428    0.119681    0.041291
   17429    0.054729    0.022311
   17430    0.018956    0.012639
   17431    0.081568    0.027683
   17432    0.048757    0.024188
   17433    0.018891    0.011774
   17434    0.040251    0.018346
   17435    0.018586    0.011877
   17436    0.027642    0.015711
   17437    0.493615    0.053562
   17438    0.027815    0.015775
   17439    0.092149    0.029946
   17440    0.092184    0.031656
   17441    0.025025    0.014572
   17442    0.036880    0.018060
   17443    0.059554    0.022753
   17444    0.031791    0.017295
   17445    0.018621    0.012120
   17446    0.077693    0.026511
   17447    0.032819    0.018804
   17448    0.080352    0.029278
   17449    0.015778    0.011714
   17450    0.045663    0.020701
   17451    0.019488    0.012608
   17452    0.018144    0.012136
   17453    0.018715    0.012998
   17454    0.014709    0.011200
   17455    0.045149    0.020282
   17456    0.108905    0.037444
   17457    0.260426    0.049271
   17458    0.017459    0.012201
   17459    0.032618    0.016052
   17460    0.219728    0.043571
   17461    0.018680    0.012954
   17462    0.018184    0.011743
   17463    0.018942    0.012138
   17464    0.019764    0.015199
   17465    0.078976    0.026874
   17466    0.018751    0.012265
   17467    0.158297    0.037772
   17468    0.018559    0.011645
   17469    0.018473    0.011868
   17470    0.023403    0.014625
   17471    0.540576    0.053513
   17472    0.023698    0.013958
   17473    0.145399    0.040349
   17474    0.023749    0.014106
   17475    0.080583    0.027509
   17476    0.018774    0.012106
   17477    0.052557    0.021916
   17478    0.042733    0.019716
   17479    0.017670    0.013218
   17480    0.023795    0.013882
   17481    0.057015    0.023259
   17482    0.025765    0.014326
   17483    0.060853    0.029861
   17484    0.023464    0.013954
   17485    0.031779    0.016518
   17486    0.023505    0.013843
   17487    0.076281    0.025688
   17488    0.018667    0.011893
   17489    0.043515    0.020608
   17490    0.025228    0.015351
   17491    0.018602    0.011888
   17492    0.017000    0.013170
   17493    0.018801    0.012212
   17494    0.018866    0.011934
   17495    0.071314    0.027133
   17496    0.017632    0.012196
   17497    0.076483    0.025778
   17498    0.015223    0.011668
   17499    0.025347    0.014716
   17500    0.018872    0.012491
   17501    0.037450    0.017764
   17502    0.226393    0.043818
   17503    0.166317    0.039256
   17504    0.023469    0.013734
   17505    0.025508    0.014640
   17506    0.017384    0.011738
   17507    0.032873    0.016528
   17508    0.018308    0.012119
   17509    0.072754    0.024975
   17510    0.056749    0.024770
   17511    0.024480    0.015173
   17512    0.032135    0.016805
   17513    0.015603    0.011283
   17514    0.037928    0.017932
   17515    0.136148    0.035104
   17516    0.027790    0.015786
   17517    0.043975    0.019836
   17518    0.022900    0.014301
   17519    0.123863    0.034019
   17520    0.043410    0.019277
   17521    0.015361    0.011234
   17522    0.025579    0.015178
   17523    0.023688    0.014562
   17524    0.023942    0.014275
   17525    0.290817    0.048397
   17526    0.017716    0.013054
   17527    0.015236    0.012590
   17528    0.038229    0.018795
   17529    0.044659    0.019533
   17530    0.042405    0.019011
   17531    0.052840    0.021814
   17532    0.070155    0.025606
   17533    0.038822    0.018043
   17534    0.035836    0.018230
   17535    0.018258    0.012203
   17536    0.025214    0.013864
   17537    0.022819    0.013800
   17538    0.030925    0.017933
   17539    0.031459    0.016901
   17540    0.105656    0.032596
   17541    0.537400    0.055889
   17542    0.018508    0.011938
   17543    0.019286    0.013546
   17544    0.077882    0.025853
   17545    0.522745    0.058308
   17546    0.032626    0.015811
   17547    0.018822    0.012291
   17548    0.192103    0.041168
   17549    0.017526    0.013109
   17550    0.046043    0.019658
   17551    0.935382    0.024309
   17552    0.208054    0.045878
   17553    0.093063    0.028830
   17554    0.018761    0.012220
   17555    0.018104    0.012529
   17556    0.108010    0.030974
   17557    0.119943    0.033520
   17558    0.015242    0.011698
   17559    0.018627    0.012330
   17560    0.018642    0.011898
   17561    0.039572    0.018024
   17562    0.283171    0.046254
   17563    0.048009    0.020384
   17564    0.023826    0.013986
   17565    0.015440    0.011378
   17566    0.113503    0.031017
   17567    0.015510    0.011734
   17568    0.030883    0.016683
   17569    0.148372    0.037175
   17570    0.574225    0.106957
   17571    0.727522    0.054229
   17572    0.718648    0.054912
   17573    0.018509    0.011725
   17574    0.031029    0.017253
   17575    0.018662    0.012230
   17576    0.015125    0.010999
   17577    0.034180    0.020077
   17578    0.033035    0.017241
   17579    0.959402    0.018412
   17580    0.037884    0.018012
   17581    0.921500    0.026686
   17582    0.034095    0.017428
   17583    0.018237    0.011824
   17584    0.075878    0.026089
   17585    0.031790    0.018107
   17586    0.032450    0.016786
   17587    0.031500    0.016345
   17588    0.018390    0.011746
   17589    0.111672    0.031638
   17590    0.036256    0.017846
   17591    0.023756    0.014324
   17592    0.082940    0.026619
   17593    0.092033    0.030259
   17594    0.018218    0.012982
   17595    0.019391    0.012231
   17596    0.255938    0.046808
   17597    0.031521    0.016132
   17598    0.148471    0.035584
   17599    0.036250    0.017889
   17600    0.304256    0.053074
   17601    0.018392    0.011574
   17602    0.023441    0.013880
   17603    0.018548    0.011922
   17604    0.104702    0.029488
   17605    0.015175    0.010967
   17606    0.014596    0.011476
   17607    0.018596    0.012253
   17608    0.055484    0.021848
   17609    0.015423    0.011352
   17610    0.273584    0.055721
   17611    0.018517    0.011904
   17612    0.383752    0.054577
   17613    0.316165    0.053049
   17614    0.043541    0.020034
   17615    0.024037    0.014354
   17616    0.086238    0.029664
   17617    0.017120    0.011874
   17618    0.162018    0.038357
   17619    0.023490    0.015023
   17620    0.064261    0.024148
   17621    0.018617    0.012346
   17622    0.046706    0.020677
   17623    0.158850    0.040213
   17624    0.049268    0.021199
   17625    0.031291    0.015808
   17626    0.018694    0.011969
   17627    0.024434    0.014633
   17628    0.039954    0.020361
   17629    0.049413    0.021111
   17630    0.025720    0.014211
   17631    0.018579    0.011943
   17632    0.015442    0.011525
   17633    0.558398    0.052412
   17634    0.015398    0.011187
   17635    0.023632    0.013999
   17636    0.019207    0.012400
   17637    0.015417    0.011587
   17638    0.080145    0.026545
   17639    0.018480    0.011803
   17640    0.018375    0.011645
   17641    0.079956    0.027973
   17642    0.144258    0.035857
   17643    0.139852    0.034227
   17644    0.095979    0.030487
   17645    0.031371    0.016805
   17646    0.119785    0.035350
   17647    0.088980    0.028794
   17648    0.017538    0.012142
   17649    0.018270    0.012845
   17650    0.023815    0.014132
   17651    0.036044    0.018782
   17652    0.017257    0.012054
   17653    0.026149    0.014620
   17654    0.032080    0.017165
   17655    0.609575    0.052893
   17656    0.044192    0.019505
   17657    0.102055    0.029828
   17658    0.018542    0.011663
   17659    0.015589    0.011089
   17660    0.021089    0.015883
   17661    0.142211    0.035827
   17662    0.027060    0.015493
   17663    0.941355    0.024427
   17664    0.018049    0.012123
   17665    0.068820    0.025508
   17666    0.017608    0.012168
   17667    0.018526    0.011892
   17668    0.025271    0.014389
   17669    0.014769    0.010842
   17670    0.034039    0.017960
   17671    0.021510    0.016859
   17672    0.018731    0.012401
   17673    0.025551    0.014317
   17674    0.060390    0.023488
   17675    0.023935    0.014335
   17676    0.426095    0.058935
   17677    0.131427    0.036387
   17678    0.027942    0.015729
   17679    0.030792    0.016055
   17680    0.069585    0.025650
   17681    0.017805    0.012387
   17682    0.023141    0.013968
   17683    0.018547    0.012412
   17684    0.032560    0.016984
   17685    0.025649    0.015020
   17686    0.025694    0.014521
   17687    0.019210    0.012068
   17688    0.017384    0.012115
   17689    0.038029    0.018792
   17690    0.930506    0.025421
   17691    0.026387    0.014347
   17692    0.026062    0.013978
   17693    0.019097    0.012270
   17694    0.314166    0.050910
   17695    0.199106    0.044492
   17696    0.114019    0.037263
   17697    0.024810    0.014261
   17698    0.231470    0.044751
   17699    0.170031    0.038769
   17700    0.193612    0.044856
   17701    0.066615    0.024884
   17702    0.965052    0.017953
   17703    0.023470    0.013708
   17704    0.019037    0.012145
   17705    0.018512    0.011698
   17706    0.148445    0.037885
   17707    0.029394    0.016324
   17708    0.048381    0.022665
   17709    0.369441    0.051378
   17710    0.022951    0.013735
   17711    0.097009    0.030521
   17712    0.075386    0.027806
   17713    0.053038    0.021518
   17714    0.018868    0.012261
   17715    0.025092    0.014379
   17716    0.016909    0.012179
   17717    0.017189    0.012196
   17718    0.044145    0.021234
   17719    0.072809    0.027459
   17720    0.028001    0.015955
   17721    0.021065    0.014882
   17722    0.039200    0.017700
   17723    0.116835    0.032256
   17724    0.066452    0.025626
   17725    0.018599    0.012085
   17726    0.031317    0.016119
   17727    0.072847    0.025781
   17728    0.017048    0.012161
   17729    0.257339    0.045042
   17730    0.016919    0.011987
   17731    0.258777    0.046884
   17732    0.018888    0.012440
   17733    0.018477    0.011560
   17734    0.066317    0.023997
   17735    0.023594    0.014051
   17736    0.033921    0.017160
   17737    0.018726    0.012091
   17738    0.033509    0.017077
   17739    0.047264    0.020340
   17740    0.048009    0.020423
   17741    0.018563    0.011897
   17742    0.017703    0.011916
   17743    0.023369    0.014369
   17744    0.017508    0.012342
   17745    0.017327    0.012064
   17746    0.018231    0.011587
   17747    0.017344    0.012500
   17748    0.080412    0.026568
   17749    0.031378    0.016748
   17750    0.018709    0.012333
   17751    0.042749    0.020083
   17752    0.043707    0.019996
   17753    0.062619    0.024338
   17754    0.091264    0.028272
   17755    0.018733    0.012644
   17756    0.127434    0.035888
   17757    0.019343    0.011920
   17758    0.023575    0.014240
   17759    0.039731    0.018959
   17760    0.018615    0.013332
   17761    0.156813    0.037272
   17762    0.037950    0.018069
   17763    0.023436    0.014324
   17764    0.017035    0.012018
   17765    0.028969    0.015720
   17766    0.056793    0.022758
   17767    0.023420    0.014815
   17768    0.038738    0.018274
   17769    0.019084    0.012611
   17770    0.018673    0.011971
   17771    0.018516    0.011982
   17772    0.039725    0.018160
   17773    0.038851    0.018262
   17774    0.018329    0.011831
   17775    0.031410    0.016598
   17776    0.025414    0.014351
   17777    0.018881    0.012094
   17778    0.036834    0.018413
   17779    0.024672    0.014998
   17780    0.018793    0.012392
   17781    0.031713    0.016639
   17782    0.023629    0.013897
